filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,speaker_tgt_oth,speaker_x,TGT_first,TGT_first_code,language_stimuli,language_stimuli_code,HuBERT (Transformer)_layer0_distance_tgt,HuBERT (Transformer)_layer0_distance_oth,HuBERT (Transformer)_layer1_distance_tgt,HuBERT (Transformer)_layer1_distance_oth,HuBERT (Transformer)_layer2_distance_tgt,HuBERT (Transformer)_layer2_distance_oth,HuBERT (Transformer)_layer3_distance_tgt,HuBERT (Transformer)_layer3_distance_oth,HuBERT (Transformer)_layer4_distance_tgt,HuBERT (Transformer)_layer4_distance_oth,HuBERT (Transformer)_layer5_distance_tgt,HuBERT (Transformer)_layer5_distance_oth,HuBERT (Transformer)_layer6_distance_tgt,HuBERT (Transformer)_layer6_distance_oth,HuBERT (Transformer)_layer7_distance_tgt,HuBERT (Transformer)_layer7_distance_oth,HuBERT (Transformer)_layer8_distance_tgt,HuBERT (Transformer)_layer8_distance_oth,HuBERT (Transformer)_layer9_distance_tgt,HuBERT (Transformer)_layer9_distance_oth,HuBERT (Transformer)_layer10_distance_tgt,HuBERT (Transformer)_layer10_distance_oth,HuBERT (Transformer)_layer11_distance_tgt,HuBERT (Transformer)_layer11_distance_oth
GR_TRIP22793_0,ʏ,iː,b,s,GR509,GR487,GR353,GR-participant3,GR-participant4,False,0,GR,3,0.376007467508316,0.4904846251010895,0.2910673320293426,0.4030297994613647,0.2713984847068786,0.3872710168361664,0.2597707211971283,0.3720195293426513,0.2733737528324127,0.4051929116249084,0.278090238571167,0.4282017946243286,0.26540207862854,0.3972924053668976,0.2152714729309082,0.3248870074748993,0.0615397691726684,0.0802902802824974,0.1179238557815551,0.0901579335331916,0.1011942252516746,0.0664109960198402,0.12420985847711563,0.08143358677625656
BR_TRIP39754_0,ɐ̃,õ,m,d,BR253,BR276,BR948,BR-participant4,BR-participant5,False,0,BR,2,0.3458268046379089,0.3456708490848541,0.316015362739563,0.309196263551712,0.3097260892391205,0.3114750683307647,0.3261595368385315,0.3062016367912292,0.3323968648910522,0.3035526871681213,0.3121013641357422,0.2804195880889892,0.2952139973640442,0.2529341578483581,0.2442006319761276,0.2014908045530319,0.2265416085720062,0.2051971554756164,0.5490766763687134,0.5449733734130859,0.5773109197616577,0.5896763801574707,0.627205491065979,0.6645976305007935
BR_TRIP48080_0,ĩ,i,s,p,BR264,BR329,BR1029,BR-participant4,BR-participant5,False,0,BR,2,0.4587770402431488,0.4380901455879211,0.4164860844612121,0.4057730138301849,0.3720865547657013,0.3700243830680847,0.3770778775215149,0.3918724954128265,0.3838602006435394,0.4238067269325256,0.3916871249675751,0.4269615411758423,0.3805000185966491,0.4127737581729889,0.2956352829933166,0.3124522864818573,0.1408003866672516,0.1539226323366165,0.231747567653656,0.3051342070102691,0.2558890283107757,0.3376483023166656,0.3168748915195465,0.38476091623306274
BR_TRIP42239_0,ũ,ẽ,z,b,BR338,BR256,BR959,BR-participant4,BR-participant5,False,0,BR,2,0.4000330865383148,0.4709592461585998,0.3383427560329437,0.4051068723201751,0.3483964502811432,0.4202862977981567,0.3781033158302307,0.445897102355957,0.3949848115444183,0.4817653298377991,0.3837931454181671,0.5193495750427246,0.3572302162647247,0.4609879553318023,0.2495418787002563,0.3681292533874511,0.1460687816143036,0.1429532170295715,0.3288969993591308,0.112278901040554,0.3969241976737976,0.0781293734908104,0.49168163537979126,0.07991651445627213
FR_TRIP76116_0,ɔ,œ,f,f,FR3609,FR3566,FR2004,FR-participant5,FR-participant3,False,0,FR,0,0.2892229855060577,0.2784286141395569,0.2305808663368225,0.2227590084075927,0.2179721891880035,0.2074466198682785,0.2230655997991562,0.2162127941846847,0.2343660444021225,0.2384446412324905,0.225271925330162,0.2262727618217468,0.2154620438814163,0.2034745067358017,0.1724799424409866,0.1736395955085754,0.0553992390632629,0.083625428378582,0.12575364112854,0.3410155773162842,0.1191980987787246,0.3059905171394348,0.15398567914962769,0.4443294107913971
GR_TRIP20817_0,ʏ,aː,f,s,GR397,GR388,GR29,GR-participant3,GR-participant6,False,0,GR,3,0.3076364398002624,0.5141996741294861,0.2504929304122925,0.4278436601161957,0.2328076064586639,0.3997381627559662,0.2289693057537078,0.3869189321994781,0.2329639941453933,0.4144628942012787,0.2206815332174301,0.4455043971538543,0.1918656229972839,0.4363391697406769,0.1281621158123016,0.340036392211914,0.0397432744503021,0.0962555035948753,0.154136523604393,0.0730672851204872,0.1335808932781219,0.0476026535034179,0.21783897280693054,0.05897181108593941
GR_TRIP36940_1,øː,ʏ,l,t,GR519,GR587,GR123,GR-participant1,GR-participant6,True,1,GR,3,0.2949349582195282,0.3736364245414734,0.2291930913925171,0.3063816726207733,0.2216606140136718,0.30430668592453,0.2165875434875488,0.3139594793319702,0.2207216769456863,0.3246708810329437,0.2047981023788452,0.3243463933467865,0.1822246760129928,0.2957234978675842,0.1309262067079544,0.2307705581188202,0.0386280193924903,0.0698794275522232,0.0661424547433853,0.095032587647438,0.0718786567449569,0.1292600929737091,0.07827994227409363,0.17620787024497986
GR_TRIP78960_1,øː,yː,ks,d,GR734,GR689,GR414,GR-participant5,GR-participant3,True,1,GR,3,0.3838599324226379,0.4445616006851196,0.3025968074798584,0.3599843382835388,0.2832063138484955,0.3279038369655609,0.2692117393016815,0.313625305891037,0.2624931931495666,0.3145245611667633,0.2469580173492431,0.3053936660289764,0.2232254147529602,0.2783896625041961,0.1750187873840332,0.2414088249206543,0.0688497424125671,0.139000192284584,0.1377293318510055,0.3410230278968811,0.1443012207746505,0.3190048038959503,0.17493528127670288,0.4259367883205414
BR_TRIP58138_0,ɛ,i,f,s,BR732,BR742,BR630,BR-participant1,BR-participant3,False,0,BR,2,0.3386088907718658,0.488016813993454,0.292114794254303,0.394047200679779,0.2839598953723907,0.3962869942188263,0.3005314469337463,0.4147058427333832,0.2989257276058197,0.4484606087207794,0.308131068944931,0.4346191585063934,0.3149264454841614,0.3965746164321899,0.2388934046030044,0.2750850915908813,0.0666177347302436,0.0648902803659439,0.0674459561705589,0.0998111739754676,0.048190139234066,0.080657921731472,0.09350279718637466,0.13011124730110168
BR_TRIP61094_1,ĩ,e,s,k,BR649,BR753,BR1031,BR-participant1,BR-participant5,True,1,BR,2,0.3038441240787506,0.3141683042049408,0.2516131997108459,0.2605446875095367,0.2335881441831588,0.2415335476398468,0.232205793261528,0.2387194782495498,0.2439814805984497,0.2434727698564529,0.2384731620550155,0.2208034694194793,0.2157317250967025,0.1854669600725174,0.1679116040468216,0.147019013762474,0.0976585522294044,0.0532104782760143,0.1947602331638336,0.0533099174499511,0.2516565024852752,0.0667528435587883,0.3155663311481476,0.06451205909252167
ES_TRIP3950_0,y:,æ:,m,v,ES57,ES10,ES282,ES-participant2,ES-participant1,False,0,ES,6,0.5480794906616211,0.6389007568359375,0.4747118353843689,0.5337103605270386,0.4619017839431762,0.5057727694511414,0.4270690083503723,0.4650303423404693,0.4216603636741638,0.4943555295467376,0.4027404189109802,0.5085232257843018,0.3602886199951172,0.4630464613437652,0.2989595830440521,0.3835644423961639,0.2106458246707916,0.095238022506237,0.4248169064521789,0.0942158475518226,0.4848372042179107,0.0660175755620002,0.5650539994239807,0.0854429304599762
BR_TRIP8853_1,ĩ,ẽ,s,t,BR159,BR142,BR265,BR-participant2,BR-participant4,True,1,BR,2,0.4887362718582153,0.5190333724021912,0.3927485346794128,0.4544910192489624,0.3582002520561218,0.4342328011989593,0.3590767383575439,0.4127654433250427,0.3747901320457458,0.4229283332824707,0.3589537143707275,0.4389374256134033,0.3352330923080444,0.4311874806880951,0.2477730363607406,0.388124018907547,0.061290580779314,0.1841036081314087,0.0381338819861412,0.18440642952919,0.0199884008616209,0.1204854995012283,0.019594237208366394,0.13692131638526917
EN_TRIP7528_1,i,ɪ,z,f,EN2215,EN2197,EN634,EN-participant7,EN-participant2,True,1,EN,1,0.3463661968708038,0.4277624785900116,0.2832581698894501,0.3540244400501251,0.2737985551357269,0.332627534866333,0.2748006582260132,0.3310752809047699,0.2813185155391693,0.3431053757667541,0.2735709547996521,0.3218773603439331,0.2506614625453949,0.3062149882316589,0.1795310229063034,0.241919457912445,0.1401491612195968,0.1681770831346511,0.3666920959949493,0.422552615404129,0.4267110824584961,0.4752953946590423,0.5012423396110535,0.5478295087814331
EN_TRIP27338_1,ʊ,u,z,b,EN1020,EN1144,EN2924,EN-participant4,EN-participant8,True,1,EN,1,0.4415190815925598,0.4465812146663666,0.3828403055667877,0.3924234807491302,0.3776498734951019,0.3515882492065429,0.3904708623886108,0.3345735371112823,0.4039037525653839,0.3335386216640472,0.4326897263526916,0.3341190814971924,0.4418112635612488,0.3260998427867889,0.3925740718841553,0.2704533338546753,0.1434198468923568,0.0973711982369422,0.1146783456206321,0.086363598704338,0.060494240373373,0.0699044242501258,0.06130281835794449,0.07071734964847565
GR_TRIP70267_0,ʊ,ʏ,f,t,GR709,GR694,GR424,GR-participant5,GR-participant3,False,0,GR,3,0.4396000504493713,0.4843762516975403,0.3533157706260681,0.3914890587329864,0.3310566544532776,0.3589169085025787,0.3467872440814972,0.3547606766223907,0.3819147944450378,0.3890585601329803,0.3868895173072815,0.386761337518692,0.3469102680683136,0.3310652077198028,0.256651908159256,0.2399024814367294,0.0578511841595172,0.0491280741989612,0.0367329008877277,0.0323681235313415,0.0194524265825748,0.0191886499524116,0.02032514102756977,0.02268395945429802
GR_TRIP27732_1,yː,iː,f,t,GR597,GR572,GR280,GR-participant1,GR-participant4,True,1,GR,3,0.4307105243206024,0.4355082511901855,0.365730881690979,0.3717103004455566,0.3542849123477936,0.359618604183197,0.3309528231620788,0.3512103855609894,0.3522229790687561,0.3781071305274963,0.3526221811771393,0.3826818168163299,0.3161403238773346,0.3429933786392212,0.2456642985343933,0.2673302292823791,0.143181025981903,0.078850470483303,0.2414316982030868,0.0892376154661178,0.3172344267368316,0.0721810385584831,0.38654783368110657,0.09063266217708588
BR_TRIP36362_0,ɔ,õ,d,g,BR387,BR422,BR1058,BR-participant4,BR-participant5,False,0,BR,2,0.3267631828784942,0.3288633823394775,0.2987581789493561,0.2901367843151092,0.2986529469490051,0.2820620238780975,0.2813345789909363,0.2655553221702575,0.2748056948184967,0.263183981180191,0.2734723687171936,0.2471083253622055,0.2596554756164551,0.2192654460668563,0.2164225578308105,0.1628870368003845,0.0758520737290382,0.0479456558823585,0.1315979808568954,0.0417851097881794,0.1536733210086822,0.0237421877682209,0.18413834273815155,0.023282526060938835
EN_TRIP8612_0,ɑ,u,f,s,EN1939,EN2244,EN856,EN-participant7,EN-participant4,False,0,EN,1,0.3295554220676422,0.4805631339550018,0.2883168756961822,0.3974992036819458,0.2436526268720626,0.3718747794628143,0.2327804714441299,0.3754353821277618,0.2261466532945633,0.4063228666782379,0.2072625607252121,0.4111228585243225,0.1811494827270507,0.3625580072402954,0.1254173368215561,0.2707722187042236,0.0441925674676895,0.0640667006373405,0.2676363885402679,0.1519144773483276,0.2725371420383453,0.1525868475437164,0.4296032786369324,0.27899524569511414
BR_TRIP55710_1,ɐ̃,ĩ,z,b,BR763,BR774,BR916,BR-participant1,BR-participant5,True,1,BR,2,0.4250022172927856,0.4073602557182312,0.3510800898075104,0.3363487720489502,0.3531938195228576,0.310644268989563,0.345703661441803,0.2953775227069855,0.3615691661834717,0.3109999895095825,0.354278564453125,0.2894846200942993,0.341563731431961,0.2694928348064422,0.2789528965950012,0.2349095493555069,0.1025985404849052,0.107833981513977,0.1302818059921264,0.1847264319658279,0.1544671654701233,0.2433774918317794,0.21413415670394897,0.3627915680408478
ES_TRIP24576_1,æ:,ɤ:,l,s,ES127,ES91,ES295,ES-participant4,ES-participant5,True,1,ES,6,0.5310617089271545,0.623314619064331,0.4344417452812195,0.4863514900207519,0.398100733757019,0.461089015007019,0.3415517508983612,0.4516222774982452,0.3379639387130737,0.4830696880817413,0.3227292895317077,0.5083110332489014,0.304682195186615,0.4961504936218261,0.2715999484062195,0.4388883709907532,0.1633777022361755,0.1907642930746078,0.2689558267593384,0.2461149096488952,0.3225974440574646,0.2722740769386291,0.37989675998687744,0.3371582627296448
ES_TRIP32409_1,æ:,i:,s,t,ES217,ES215,ES16,ES-participant1,ES-participant2,True,1,ES,6,0.3500707447528839,0.613559365272522,0.2846915423870086,0.5047088265419006,0.253656655550003,0.4417423605918884,0.2409927994012832,0.4654754400253296,0.2550490796566009,0.5090010166168213,0.2136491686105728,0.4418665468692779,0.1679776459932327,0.3935338854789734,0.1197272390127182,0.3296906948089599,0.0386818125844001,0.1721112132072448,0.0280222576111555,0.2636547982692718,0.0321666188538074,0.3665405809879303,0.03705066069960594,0.4427933692932129
FR_TRIP17769_0,ɔ,ø,z,f,FR2219,FR1834,FR40,FR-participant3,FR-participant6,False,0,FR,0,0.3030094504356384,0.3801188766956329,0.2382818013429641,0.3070157766342163,0.223008930683136,0.286602258682251,0.2187341898679733,0.288720428943634,0.2289387136697769,0.3040012121200561,0.2129528820514679,0.2988577485084533,0.1791481375694275,0.2759153246879577,0.1305182129144668,0.2177269160747528,0.1137460991740226,0.0918102264404296,0.2802523672580719,0.1520214080810547,0.3598331212997436,0.1842187643051147,0.43254566192626953,0.24734991788864136
ES_TRIP17099_1,ɤ:,y:,m,v,ES352,ES330,ES280,ES-participant5,ES-participant1,True,1,ES,6,0.4003705382347107,0.4345948100090027,0.3237124383449554,0.3325238525867462,0.2924643456935882,0.3087614774703979,0.2670688331127167,0.2658270895481109,0.2690789997577667,0.2683833837509155,0.2547008395195007,0.2584138810634613,0.2284179031848907,0.2271784543991089,0.1805349886417389,0.1896237730979919,0.0718240439891815,0.1210751459002494,0.0713778361678123,0.2211050391197204,0.0911841392517089,0.2865065634250641,0.14461404085159302,0.38637253642082214
TU_TRIP4197_0,u,ɯ,t,s,TU192,TU160,TU203,TU-participant3,TU-participant1,False,0,TU,5,0.3041747808456421,0.3692822754383087,0.2394078969955444,0.3126817643642425,0.2282208204269409,0.2907155454158783,0.2450001090764999,0.3278425633907318,0.2590076923370361,0.3292996883392334,0.2472473829984665,0.3184794187545776,0.2369150221347808,0.3176968991756439,0.1771658658981323,0.257130354642868,0.0412343703210353,0.0647872313857078,0.0771274119615554,0.0644528865814209,0.074528582394123,0.0479869283735752,0.12347732484340668,0.07160383462905884
GR_TRIP35175_1,ɪ,iː,f,s,GR557,GR575,GR724,GR-participant1,GR-participant5,True,1,GR,3,0.3291041553020477,0.4390473365783691,0.2657085657119751,0.3529043197631836,0.2454784214496612,0.3481477797031402,0.2277266085147857,0.341257780790329,0.2430446892976761,0.3784515559673309,0.2294779419898986,0.3752525746822357,0.1862232387065887,0.3112670183181762,0.1308405846357345,0.2188344299793243,0.0280851498246192,0.0484249852597713,0.0210357904434204,0.1285147815942764,0.0120424125343561,0.11004638671875,0.021189464256167412,0.17748351395130157
EN_TRIP2212_0,ɑ,ʌ,b,f,EN133,EN362,EN1437,EN-participant6,EN-participant3,False,0,EN,1,0.3359788954257965,0.3825476467609405,0.2879475057125091,0.3288882374763489,0.261408656835556,0.3198789954185486,0.251700609922409,0.3060473203659057,0.2418782263994217,0.3211665749549866,0.2242040336132049,0.3131515085697174,0.207731619477272,0.3170718848705292,0.1624721735715866,0.2378486841917038,0.0550047494471073,0.0637251511216163,0.1225878670811653,0.1131057664752006,0.1305313259363174,0.1064378321170806,0.19753912091255188,0.1538177728652954
BR_TRIP43545_0,i,e,d,s,BR374,BR367,BR496,BR-participant4,BR-participant3,False,0,BR,2,0.4492990374565124,0.4347192943096161,0.3670820295810699,0.3467918634414673,0.3362512588500976,0.3279559314250946,0.3285578191280365,0.3165445625782013,0.3308042585849762,0.3265241384506225,0.3375915884971618,0.3195710480213165,0.3169998824596405,0.2756930589675903,0.2510541081428528,0.2092224657535553,0.2327622473239898,0.2121102958917617,0.5891664028167725,0.5698313117027283,0.607587456703186,0.5950497388839722,0.6830639839172363,0.6690585017204285
TU_TRIP6628_0,i,y,t,s,TU2,TU5,TU165,TU-participant2,TU-participant3,False,0,TU,5,0.3624676167964935,0.3192394375801086,0.3123147487640381,0.2922400236129761,0.2893384993076324,0.2889856696128845,0.270411729812622,0.2822609841823578,0.2686443924903869,0.2963765561580658,0.2381956130266189,0.270008236169815,0.2132098078727722,0.2527337968349457,0.1387411057949066,0.177460104227066,0.0242228712886571,0.0376666001975536,0.0151448221877217,0.0469460897147655,0.0064583085477352,0.0424028635025024,0.007734962273389101,0.07523079961538315
TU_TRIP6099_1,i,u,f,z,TU1,TU59,TU151,TU-participant2,TU-participant3,True,1,TU,5,0.406807005405426,0.4145180284976959,0.3465584218502044,0.3240930736064911,0.3118301630020141,0.2983371317386627,0.3164817690849304,0.3744346499443054,0.3114263713359833,0.3630662560462951,0.270431786775589,0.3549807071685791,0.2407706826925277,0.3478969037532806,0.1652879267930984,0.2774171531200409,0.0361724905669689,0.1248625069856643,0.0623107589781284,0.1609105765819549,0.0564551837742328,0.1899011135101318,0.062099721282720566,0.22583970427513123
EN_TRIP34885_0,æ,ʌ,z,b,EN1450,EN1511,EN2014,EN-participant3,EN-participant7,False,0,EN,1,0.4068609774112701,0.5179769992828369,0.3621483147144317,0.417524516582489,0.2982693910598755,0.3771232664585113,0.2610661685466766,0.3508885502815246,0.26360023021698,0.3624726235866546,0.2346967607736587,0.3628137707710266,0.2271129339933395,0.3418986797332763,0.1949417442083358,0.3136654496192932,0.1370080113410949,0.2034540176391601,0.4226694405078888,0.5214414000511169,0.3905195295810699,0.5011017918586731,0.507865846157074,0.6185266375541687
GR_TRIP56569_1,ɪ,ʏ,ɡ,s,GR331,GR265,GR448,GR-participant4,GR-participant3,True,1,GR,3,0.4895718395709991,0.3880630731582641,0.3930153548717499,0.3418244123458862,0.3291112780570984,0.3177970349788666,0.3141013085842132,0.3111536502838135,0.3266334235668182,0.3289944529533386,0.3264936804771423,0.3433765470981598,0.307165116071701,0.3392139375209808,0.2264817059040069,0.2632655799388885,0.0608038157224655,0.0678803920745849,0.117404893040657,0.0815847963094711,0.1031150743365287,0.0622585341334342,0.14614887535572052,0.10231182724237442
FR_TRIP65253_0,i,y,z,b,FR1665,FR1270,FR4402,FR-participant4,FR-participant8,False,0,FR,0,0.5144755840301514,0.4505305290222168,0.4109901487827301,0.3699047267436981,0.3917302787303924,0.3306441307067871,0.3869498670101166,0.3478140830993652,0.4011920988559723,0.3564805686473846,0.4018119871616363,0.3365105092525482,0.3591392338275909,0.3215855956077575,0.2991833090782165,0.2501758933067322,0.0884881466627121,0.0663995221257209,0.1413919180631637,0.0460429452359676,0.1633927077054977,0.0332465171813964,0.21072064340114594,0.04044098034501076
BR_TRIP11858_1,ɐ̃,ũ,k,b,BR478,BR521,BR790,BR-participant3,BR-participant1,True,1,BR,2,0.3719754815101623,0.452066034078598,0.3102562427520752,0.3620869815349579,0.3029700517654419,0.363549143075943,0.3152432143688202,0.3701510727405548,0.34496009349823,0.3902969658374786,0.3254926204681396,0.3964005708694458,0.2933093011379242,0.3682352304458618,0.2284869253635406,0.3006460666656494,0.1472086012363433,0.0912949740886688,0.4522871077060699,0.0738381072878837,0.4763711988925934,0.0851141214370727,0.570366621017456,0.1009705662727356
BR_TRIP16561_0,ẽ,ũ,m,d,BR553,BR520,BR303,BR-participant3,BR-participant4,False,0,BR,2,0.3804273605346679,0.5168259143829346,0.3051376044750213,0.4266776740550995,0.2820086181163788,0.4188114106655121,0.2915539741516113,0.4370237290859222,0.3026032745838165,0.4491920471191406,0.2901372909545898,0.4835069179534912,0.2487054467201233,0.4944158494472503,0.1811064630746841,0.3988590240478515,0.0624563097953796,0.131722554564476,0.1531696915626526,0.2636763751506805,0.1414572894573211,0.2722692191600799,0.18039380013942719,0.3193310499191284
GR_TRIP7463_1,uː,yː,f,t,GR144,GR134,GR76,GR-participant2,GR-participant6,True,1,GR,3,0.3250130116939544,0.3681887686252594,0.2512531876564026,0.3002362251281738,0.235296219587326,0.2849242687225342,0.246385172009468,0.3071582317352295,0.2596852779388428,0.3330654799938202,0.2592874467372894,0.3298826217651367,0.2296715080738067,0.3082262873649597,0.1679009199142456,0.2470041513442993,0.0586274862289428,0.1531523168087005,0.08571757376194,0.3751659989356994,0.077255979180336,0.4384998977184295,0.0912119522690773,0.5136821269989014
EN_TRIP24038_0,ɪ,ʊ,f,s,EN411,EN749,EN2436,EN-participant2,EN-participant5,False,0,EN,1,0.3788637816905975,0.3928661048412323,0.3045724928379059,0.3119426667690277,0.2788920402526855,0.3080061376094818,0.2731896936893463,0.3056429028511047,0.2721495330333709,0.325262039899826,0.2435577064752578,0.3235553503036499,0.2051273882389068,0.298269659280777,0.1356354653835296,0.2431472390890121,0.0332406274974346,0.0560440458357334,0.1313401013612747,0.0636349245905876,0.124974325299263,0.0470795482397079,0.2228430211544037,0.09139629453420639
GL_TRIP2326_1,i,ɛ,g,g,GLO99,GLO158,GLO69,S07F,S03M,True,1,GL,4,0.3211340606212616,0.296095073223114,0.255738765001297,0.2377091497182846,0.247492179274559,0.227890133857727,0.2299429923295974,0.2095766216516494,0.2285652756690979,0.2036989033222198,0.2195476293563842,0.2125302404165268,0.176512524485588,0.1804854124784469,0.1326448172330856,0.1434599608182907,0.0518584102392196,0.0595429763197898,0.1168480962514877,0.1288689523935318,0.1280873417854309,0.1276684552431106,0.20940297842025757,0.20003792643547058
GL_TRIP2357_0,ɛ,e,g,g,GLO158,GLO80,GLO59,S07F,S05M,False,0,GL,4,0.3120955228805542,0.4436177015304565,0.250174343585968,0.3674353361129761,0.2322153896093368,0.3401314616203308,0.2025889903306961,0.2986236214637756,0.1901720464229583,0.2795023620128631,0.1784044057130813,0.2741211950778961,0.1371750980615615,0.2232770174741745,0.1094338819384574,0.1813805103302002,0.0809049159288406,0.1327601224184036,0.4244166314601898,0.499130368232727,0.4159140288829803,0.4615941941738128,0.5099738240242004,0.5540443658828735
FR_TRIP7961_1,ɛ,e,z,f,FR650,FR868,FR1566,FR-participant2,FR-participant4,True,1,FR,0,0.5082962512969971,0.5532678961753845,0.3898182511329651,0.4591351151466369,0.3573377132415771,0.4046507179737091,0.3540946841239929,0.3646652698516845,0.3908169567584991,0.3946805894374847,0.3743276298046112,0.3880148231983185,0.3643779456615448,0.3579988181591034,0.2553249299526214,0.2752408385276794,0.1297816634178161,0.1117529571056366,0.4291760623455047,0.3785070180892944,0.445427656173706,0.4153698980808258,0.5142248868942261,0.47797876596450806
GR_TRIP49510_0,ʏ,yː,f,t,GR98,GR66,GR213,GR-participant6,GR-participant2,False,0,GR,3,0.3497018814086914,0.4039153456687927,0.2653221487998962,0.3040436804294586,0.238795518875122,0.2910371422767639,0.2514645457267761,0.2969008088111877,0.272294670343399,0.3168709278106689,0.2576277554035187,0.3093075454235077,0.2301370352506637,0.2762758731842041,0.1663384288549423,0.2072162926197052,0.0686881765723228,0.0958962440490722,0.2311714887619018,0.4619252383708954,0.2096002548933029,0.4454459249973297,0.2837730348110199,0.6233741641044617
GL_TRIP2165_1,a,aː,f,f,GLO43,GLO154,GLO81,S01F,S05M,True,1,GL,4,0.3128074705600738,0.3761590123176574,0.2782551348209381,0.3459589183330536,0.2741971611976623,0.3466596603393554,0.2631295919418335,0.3216003179550171,0.2579316198825836,0.3109783828258514,0.271117627620697,0.3268618583679199,0.2490061521530151,0.3011239469051361,0.1987453997135162,0.236559197306633,0.1404332369565963,0.2038932889699936,0.1850685328245163,0.4069686532020569,0.2170336991548538,0.4205528795719147,0.26757481694221497,0.4766969084739685
ES_TRIP24743_1,a:,ɤ:,l,s,ES128,ES124,ES71,ES-participant4,ES-participant2,True,1,ES,6,0.4247333705425262,0.6098027229309082,0.3501597046852112,0.4936340749263763,0.3304051458835602,0.4902102947235107,0.3115025162696838,0.4854694306850433,0.3253347873687744,0.5174790620803833,0.3121851980686188,0.513022243976593,0.2879766821861267,0.4977973997592926,0.226320669054985,0.3809848129749298,0.0691099390387535,0.1904474645853042,0.0939663723111152,0.4553102552890777,0.0695521309971809,0.5162174105644226,0.099725142121315,0.5745751261711121
FR_TRIP76100_0,œ,ø,f,f,FR3566,FR3981,FR3032,FR-participant5,FR-participant7,False,0,FR,0,0.3175598382949829,0.3247174322605133,0.2298214733600616,0.2498458325862884,0.2020778656005859,0.2175768464803695,0.204600527882576,0.2275197207927703,0.213047906756401,0.2386591285467147,0.2008520066738128,0.2268565446138382,0.1885540187358856,0.2039244621992111,0.1476688385009765,0.1522661745548248,0.0406687557697296,0.0576581992208957,0.0357901826500892,0.0380794815719127,0.022747253999114,0.0165271405130624,0.03551766276359558,0.017397964373230934
ES_TRIP36370_0,ɤ:,ø:,m,v,ES256,ES243,ES43,ES-participant1,ES-participant2,False,0,ES,6,0.4467734396457672,0.5343546867370605,0.354041188955307,0.4585053026676178,0.3396905064582824,0.4522378444671631,0.3552635908126831,0.3828189969062805,0.3534106016159057,0.3817942142486572,0.3467271625995636,0.3588749170303345,0.2950209379196167,0.308866947889328,0.2335042357444763,0.2408339977264404,0.1132515668869018,0.0821085125207901,0.1933958083391189,0.1028457954525947,0.2546830475330353,0.0949424877762794,0.3514159321784973,0.11503604054450989
ES_TRIP18882_1,a:,æ:,m,v,ES356,ES343,ES83,ES-participant5,ES-participant4,True,1,ES,6,0.3520480394363403,0.4145925343036651,0.3391413986682892,0.345780611038208,0.2908430099487304,0.3078649938106537,0.270281046628952,0.3039563298225403,0.2507656514644623,0.300982266664505,0.2395649850368499,0.2736060321331024,0.2181659042835235,0.2748312652111053,0.1525063812732696,0.2315729409456253,0.0526743680238723,0.068142645061016,0.0774756595492363,0.0517667457461357,0.1029730513691902,0.0517737492918968,0.15244115889072418,0.06393364071846008
FR_TRIP8392_0,u,ɔ,z,f,FR1084,FR1021,FR3845,FR-participant2,FR-participant5,False,0,FR,0,0.3089917600154876,0.384180337190628,0.239928737282753,0.3090566992759704,0.2397822588682174,0.2925184369087219,0.2405228912830352,0.298941433429718,0.2343064844608307,0.3185340762138366,0.211869403719902,0.3131309151649475,0.1796064972877502,0.2613834738731384,0.1514050215482711,0.2276118397712707,0.0529461167752742,0.0642796754837036,0.0866073071956634,0.05652991309762,0.106826014816761,0.0556552745401859,0.11547839641571045,0.06327864527702332
GR_TRIP57643_1,aː,yː,f,t,GR316,GR378,GR600,GR-participant4,GR-participant1,True,1,GR,3,0.4301868677139282,0.5211751461029053,0.3413979411125183,0.4227530658245086,0.3395605087280273,0.4192241132259369,0.3297831416130066,0.4120993316173553,0.3423516154289245,0.4469959735870361,0.3548831045627594,0.4717583954334259,0.3395989537239074,0.4155309498310089,0.3044017553329468,0.334899365901947,0.1777453422546386,0.1512333005666732,0.3702979683876037,0.2035686820745468,0.3654516935348511,0.1490785777568817,0.4271763265132904,0.1979687362909317
GL_TRIP711_0,i,e,p,p,GLO12,GLO3,GLO165,S05M,S07F,False,0,GL,4,0.415700614452362,0.3120849132537842,0.3338006138801574,0.2661325335502624,0.324723482131958,0.2629405260086059,0.3375532329082489,0.2622446119785309,0.3478096723556518,0.2550687491893768,0.3326736092567444,0.258662611246109,0.2793196439743042,0.2106967866420745,0.2261905670166015,0.1663261950016021,0.1239231899380683,0.1270578950643539,0.2936387360095978,0.414141297340393,0.3276388645172119,0.43378746509552,0.3618442416191101,0.4768628478050232
BR_TRIP7746_1,ẽ,õ,l,s,BR55,BR90,BR682,BR-participant2,BR-participant1,True,1,BR,2,0.3807369172573089,0.4578660130500793,0.3349701166152954,0.4135596454143524,0.3221734762191772,0.4121855199337005,0.3177065551280975,0.4182382524013519,0.3394224345684051,0.4531587064266205,0.3723631203174591,0.4662918746471405,0.3755888342857361,0.4678176641464233,0.3621151149272918,0.3808133602142334,0.1697030663490295,0.1616729795932769,0.2367307245731353,0.1901127398014068,0.1826295703649521,0.1259903758764267,0.28400689363479614,0.18291766941547394
