filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,speaker_tgt_oth,speaker_x,TGT_first,TGT_first_code,language_stimuli,language_stimuli_code,w2vt7_distance_tgt,w2vt7_distance_oth,w2vt8_distance_tgt,w2vt8_distance_oth,w2vt9_distance_tgt,w2vt9_distance_oth,w2vt10_distance_tgt,w2vt10_distance_oth,w2vt0_distance_tgt,w2vt0_distance_oth,w2vt1_distance_tgt,w2vt1_distance_oth,w2vt2_distance_tgt,w2vt2_distance_oth,w2vt3_distance_tgt,w2vt3_distance_oth,w2vt4_distance_tgt,w2vt4_distance_oth,w2vt5_distance_tgt,w2vt5_distance_oth,w2vt6_distance_tgt,w2vt6_distance_oth,w2vt11_distance_tgt,w2vt11_distance_oth,w2vt12_distance_tgt,w2vt12_distance_oth
ES_TRIP17947_0,y:,æ:,m,v,ES330,ES355,ES114,ES-participant5,ES-participant4,False,0,ES,6,0.4687367677688598,0.715191662311554,0.3285844027996063,0.6068613529205322,0.1592065542936325,0.3841533064842224,0.0170444548130035,0.0818492770195007,0.620882511138916,0.8222509622573853,0.5555071830749512,0.7832154035568237,0.5021663308143616,0.703889787197113,0.424949437379837,0.6297539472579956,0.4287814795970917,0.6268207430839539,0.4291374683380127,0.6088321805000305,0.3953756988048553,0.5588905215263367,0.0129800885915756,0.0309092309325933,0.012980088591575623,0.030909230932593346
FR_TRIP17801_0,ɔ,u,z,f,FR2219,FR2058,FR2480,FR-participant3,FR-participant1,False,0,FR,0,0.4536769092082977,0.4961062371730804,0.2461258172988891,0.3006289005279541,0.1402756571769714,0.1568904221057891,0.0645378977060318,0.0502199940383434,0.5818150639533997,0.6638846397399902,0.539097249507904,0.6091832518577576,0.4997123777866363,0.5714030861854553,0.4836110472679138,0.5488186478614807,0.4989723861217499,0.5306923389434814,0.4961792528629303,0.5071170926094055,0.4994682967662811,0.5232539176940918,0.0153414336964488,0.0280724745243787,0.015341433696448803,0.028072474524378777
TU_TRIP897_1,ɯ,i,f,z,TU115,TU120,TU240,TU-participant4,TU-participant1,True,1,TU,5,0.3601762056350708,0.6075964570045471,0.1926296204328537,0.4125460684299469,0.1041307523846626,0.2851474583148956,0.0202110931277275,0.0283379759639501,0.5716171860694885,0.7077895998954773,0.5504671931266785,0.6615110039710999,0.5001791715621948,0.6460880637168884,0.4574509859085083,0.5944401025772095,0.4665230810642242,0.619562566280365,0.4636424481868744,0.6010573506355286,0.4240876138210296,0.5782766938209534,0.0084915664047002,0.013817667029798,0.00849156640470028,0.01381766702979803
EN_TRIP1435_0,ɪ,ʊ,f,s,EN193,EN73,EN1303,EN-participant6,EN-participant3,False,0,EN,1,0.5293797850608826,0.5874228477478027,0.3720041215419769,0.3515160381793976,0.1810798496007919,0.2285035252571106,0.0342705771327018,0.0229001455008983,0.5147172212600708,0.6326278448104858,0.4959705770015716,0.6193073391914368,0.4621931314468384,0.5878539681434631,0.4237116575241089,0.552496075630188,0.421275794506073,0.5474708080291748,0.4063459038734436,0.524685800075531,0.3923655450344085,0.5577660799026489,0.0128306886181235,0.0246311835944652,0.012830688618123531,0.024631183594465256
GL_TRIP1523_0,i,ɛ,f,f,GLO84,GLO143,GLO58,S04F,S05M,False,0,GL,4,0.3873287141323089,0.3835713863372803,0.2097328752279281,0.2075887620449066,0.1192078962922096,0.0527778454124927,0.0460774600505828,0.0131141804158687,0.5053200125694275,0.5188252329826355,0.4422947764396667,0.475528210401535,0.4310729205608368,0.4648774266242981,0.4224583208560943,0.4470195174217224,0.4356317222118377,0.4653772413730621,0.4299083650112152,0.4499491453170776,0.4371363520622253,0.4512083530426025,0.016016224399209,0.0162379257380962,0.016016224399209023,0.016237925738096237
BR_TRIP37271_0,u,o,b,k,BR396,BR237,BR1038,BR-participant4,BR-participant5,False,0,BR,2,0.4675821959972381,0.478783905506134,0.2359410524368286,0.2617707550525665,0.2260711789131164,0.1103228107094764,0.0377402752637863,0.0260515380650758,0.5685979723930359,0.5279860496520996,0.5479248762130737,0.485400378704071,0.508131206035614,0.4419638812541961,0.459831953048706,0.4304328858852386,0.4774838089942932,0.4438414871692657,0.4781088531017303,0.4558911025524139,0.5141741633415222,0.489894300699234,0.007837975397706,0.0118422964587807,0.007837975397706032,0.011842296458780766
FR_TRIP68759_1,y,i,z,b,FR2353,FR2447,FR4329,FR-participant1,FR-participant8,True,1,FR,0,0.4942349195480346,0.572603702545166,0.2543526291847229,0.3723393082618713,0.1534492671489715,0.2353935539722442,0.0148079693317413,0.0291195344179868,0.6471979022026062,0.6797774434089661,0.6412708163261414,0.6481963396072388,0.6152710318565369,0.6055594682693481,0.5557153820991516,0.5492163896560669,0.5505732893943787,0.5621286630630493,0.4970336556434631,0.5517820715904236,0.5234196782112122,0.5505922436714172,0.0224357135593891,0.0198191665112972,0.022435713559389114,0.019819166511297226
GR_TRIP19838_1,yː,iː,f,t,GR492,GR461,GR66,GR-participant3,GR-participant6,True,1,GR,3,0.5597614049911499,0.5778957009315491,0.4206100404262543,0.4379362463951111,0.2802188694477081,0.1779853701591491,0.04313874989748,0.0247764475643634,0.6253829598426819,0.6746427416801453,0.5669747591018677,0.6471706628799438,0.5563176870346069,0.6268168091773987,0.5291666388511658,0.6096451282501221,0.5163597464561462,0.5888493657112122,0.494046002626419,0.5647934079170227,0.5256012082099915,0.6246650218963623,0.0209738612174987,0.0330232009291648,0.02097386121749878,0.033023200929164886
EN_TRIP2765_1,ɑ,u,z,b,EN135,EN43,EN1204,EN-participant6,EN-participant3,True,1,EN,1,0.4329026043415069,0.5884985327720642,0.3206602931022644,0.4021361768245697,0.1624692231416702,0.2538166344165802,0.0417920276522636,0.0493622943758964,0.4500164687633514,0.7241011261940002,0.4255622625350952,0.7015264630317688,0.4044877290725708,0.7133967876434326,0.3862192332744598,0.676662027835846,0.4048190414905548,0.6825202107429504,0.4246560633182525,0.6774277687072754,0.4566165804862976,0.6537637114524841,0.0123199541121721,0.0191280413419008,0.012319954112172127,0.019128041341900826
ES_TRIP8746_1,æ:,i:,l,s,ES22,ES20,ES271,ES-participant2,ES-participant1,True,1,ES,6,0.4389426410198211,0.6571979522705078,0.248104378581047,0.4776954054832458,0.1989958584308624,0.3852547705173492,0.0235926378518342,0.0551047809422016,0.4672281146049499,0.7184121608734131,0.432430624961853,0.6865300536155701,0.3776569366455078,0.6625855565071106,0.3302469551563263,0.6147897243499756,0.3593708574771881,0.5547096729278564,0.3449337780475616,0.5387116074562073,0.3159963190555572,0.5052760243415833,0.0305496472865343,0.0237988419830799,0.03054964728653431,0.02379884198307991
BR_TRIP39754_1,ɐ̃,õ,m,d,BR253,BR276,BR948,BR-participant4,BR-participant5,True,1,BR,2,0.5715593695640564,0.5992434620857239,0.4494020640850067,0.4789092242717743,0.3233021795749664,0.2586679458618164,0.0650729015469551,0.0296763125807046,0.6236199140548706,0.6044575572013855,0.6095653772354126,0.5630921721458435,0.559665858745575,0.5530882477760315,0.5564674735069275,0.539301335811615,0.5661048293113708,0.5357385277748108,0.6017564535140991,0.532356858253479,0.6388900876045227,0.6122860908508301,0.0453249588608741,0.0405888259410858,0.045324958860874176,0.040588825941085815
BR_TRIP17058_1,ĩ,õ,l,g,BR556,BR587,BR262,BR-participant3,BR-participant4,True,1,BR,2,0.7168474197387695,0.5634433031082153,0.4686761200428009,0.3768849670886993,0.2200793027877807,0.2341726124286651,0.0286265555769205,0.0306862834841012,0.8209365606307983,0.732757031917572,0.7948638200759888,0.725983202457428,0.8309645056724548,0.7139230370521545,0.8171220421791077,0.6647533178329468,0.843437910079956,0.6473683714866638,0.668776273727417,0.6441327333450317,0.6884604692459106,0.6308279037475586,0.0191666837781667,0.027349455282092,0.01916668377816677,0.027349455282092094
FR_TRIP27494_0,ɛ,ɛ̃,z,f,FR2884,FR3098,FR2844,FR-participant7,FR-participant1,False,0,FR,0,0.5834765434265137,0.4661139249801636,0.3698438704013824,0.281635969877243,0.2527947723865509,0.1460833251476287,0.0543811954557895,0.0125062149018049,0.567387580871582,0.5694575905799866,0.521007239818573,0.547269880771637,0.4809489548206329,0.5313144326210022,0.4512611925601959,0.495040088891983,0.444241464138031,0.4624688923358917,0.4864295423030853,0.4589487314224243,0.5306559205055237,0.5155999064445496,0.0128350583836436,0.0115809347480535,0.012835058383643627,0.01158093474805355
EN_TRIP27314_1,ʊ,ʌ,z,b,EN1020,EN894,EN2924,EN-participant4,EN-participant8,True,1,EN,1,0.4868799448013305,0.4765152037143707,0.3252752721309662,0.3055079281330108,0.2757464349269867,0.2432547658681869,0.0509144403040409,0.059542030096054,0.6353369355201721,0.7630038857460022,0.6056499481201172,0.716457188129425,0.604474663734436,0.7167221307754517,0.5555737614631653,0.5726621747016907,0.5143734812736511,0.5309154987335205,0.5042889714241028,0.5079725980758667,0.4726252853870392,0.47567018866539,0.0091360257938504,0.0074784760363399,0.009136025793850422,0.007478476036339998
ES_TRIP9846_0,ɤ:,i:,s,t,ES298,ES311,ES85,ES-participant5,ES-participant4,False,0,ES,6,0.5292406678199768,0.6466627717018127,0.3161090910434723,0.3812182545661926,0.1406357437372207,0.1376894861459732,0.0196205638349056,0.0549407005310058,0.6207470893859863,0.6903136372566223,0.5522971153259277,0.6496959924697876,0.5334522128105164,0.661900520324707,0.4844848215579986,0.6173272132873535,0.4439092874526977,0.5816372632980347,0.4508853256702423,0.5701097249984741,0.5054950714111328,0.6082181930541992,0.0125827211886644,0.0182596854865551,0.012582721188664436,0.0182596854865551
GR_TRIP67207_1,øː,yː,ts,k,GR314,GR284,GR459,GR-participant4,GR-participant3,True,1,GR,3,0.4430594742298126,0.547601580619812,0.2573508322238922,0.3648496568202972,0.3933614194393158,0.1277858465909958,0.0914572328329086,0.0464384220540523,0.6501907706260681,0.6893230676651001,0.5929493308067322,0.626401960849762,0.4994858503341675,0.5960785150527954,0.4537311196327209,0.5540585517883301,0.4228285551071167,0.4975827932357788,0.4431639015674591,0.4948705434799194,0.4683307707309723,0.5557609796524048,0.0101513788104057,0.0137794567272067,0.010151378810405731,0.013779456727206707
BR_TRIP18626_0,ɐ̃,ẽ,k,s,BR615,BR549,BR761,BR-participant3,BR-participant1,False,0,BR,2,0.4507257342338562,0.5230443477630615,0.251467615365982,0.3412230312824249,0.0474546030163764,0.0870077684521675,0.0104028051719069,0.0315102525055408,0.5355592966079712,0.6051505208015442,0.4970878362655639,0.5843933820724487,0.4538890719413757,0.571344792842865,0.437598317861557,0.5337575078010559,0.4146551787853241,0.5060705542564392,0.4001713395118713,0.4879787564277649,0.3814913332462311,0.4780489802360534,0.0126387178897857,0.0103704100474715,0.012638717889785767,0.010370410047471523
FR_TRIP17553_0,ɛ̃,ɑ̃,z,f,FR1965,FR1860,FR1483,FR-participant3,FR-participant4,False,0,FR,0,0.5596562623977661,0.5048001408576965,0.321422129869461,0.3225153088569641,0.0653838068246841,0.1410780400037765,0.0112871695309877,0.0557653978466987,0.6730077266693115,0.6713148951530457,0.6683914065361023,0.6413625478744507,0.6493329405784607,0.6130396723747253,0.6135022640228271,0.5951816439628601,0.6211129426956177,0.5903205871582031,0.6104341745376587,0.5730174779891968,0.6447425484657288,0.5682514309883118,0.0176095440983772,0.0098412213847041,0.017609544098377228,0.009841221384704113
ES_TRIP5603_1,ɤ:,a:,s,t,ES61,ES29,ES190,ES-participant2,ES-participant3,True,1,ES,6,0.5176774859428406,0.6484589576721191,0.3467615246772766,0.4171813428401947,0.1421578973531723,0.137147918343544,0.04104720428586,0.0473211444914341,0.6972312927246094,0.7162525653839111,0.6592085361480713,0.6809836626052856,0.62187659740448,0.6644226312637329,0.5756568312644958,0.6435497403144836,0.5371949076652527,0.5691056251525879,0.5664396286010742,0.5962182879447937,0.6085840463638306,0.6387245655059814,0.0145602617412805,0.0124328378587961,0.014560261741280556,0.01243283785879612
BR_TRIP49806_0,ũ,u,k,b,BR670,BR782,BR892,BR-participant1,BR-participant5,False,0,BR,2,0.4407868087291717,0.5364139080047607,0.2219420671463012,0.3722553551197052,0.2073157876729965,0.118967704474926,0.0576791130006313,0.0367230772972106,0.5431122779846191,0.6442148685455322,0.5497920513153076,0.6379061341285706,0.5257236361503601,0.6166665554046631,0.5243251323699951,0.6040375828742981,0.5132203102111816,0.6263359785079956,0.4768878817558288,0.5960060954093933,0.5291369557380676,0.6088608503341675,0.006937657482922,0.0113662593066692,0.006937657482922077,0.011366259306669235
EN_TRIP24202_1,ɛ,eɪ,f,s,EN610,EN495,EN2157,EN-participant2,EN-participant7,True,1,EN,1,0.5003277063369751,0.5425888299942017,0.354032963514328,0.3415029048919678,0.1726391017436981,0.2901680767536163,0.0468607656657695,0.0274257697165012,0.6217144727706909,0.5979461669921875,0.5823962688446045,0.5756656527519226,0.5603572130203247,0.5694540739059448,0.5336423516273499,0.5521534085273743,0.5174421668052673,0.517920970916748,0.508125364780426,0.4950982928276062,0.5475069880485535,0.5250452160835266,0.0200107172131538,0.0245000831782817,0.02001071721315384,0.024500083178281784
ES_TRIP2639_1,ø:,y:,m,v,ES42,ES57,ES135,ES-participant2,ES-participant4,True,1,ES,6,0.593140184879303,0.4393147528171539,0.3284027278423309,0.3330250680446625,0.5216072201728821,0.2748056948184967,0.0559553392231464,0.0409677065908908,0.732154369354248,0.6555673480033875,0.6295250654220581,0.6354107856750488,0.587406575679779,0.5133346915245056,0.5322752594947815,0.4350616633892059,0.5006331205368042,0.4096822738647461,0.4538851678371429,0.402367502450943,0.4409445524215698,0.384345144033432,0.0522110760211944,0.008273646235466,0.05221107602119446,0.008273646235466003
BR_TRIP31489_0,e,ĩ,s,p,BR865,BR970,BR320,BR-participant5,BR-participant4,False,0,BR,2,0.5122474431991577,0.5927615165710449,0.2780858278274536,0.3173142969608307,0.1307041645050048,0.3332966268062591,0.0346186086535453,0.0448774397373199,0.7054315805435181,0.7625737190246582,0.6609732508659363,0.7506923675537109,0.6429038643836975,0.7273879051208496,0.6015207767486572,0.7067315578460693,0.5781843066215515,0.6930139064788818,0.527163565158844,0.6411237716674805,0.4942677021026611,0.6409792304039001,0.0159329622983932,0.0193702410906553,0.01593296229839325,0.019370241090655327
BR_TRIP65828_1,ẽ,ĩ,l,s,BR682,BR775,BR55,BR-participant1,BR-participant2,True,1,BR,2,0.3872934877872467,0.5461024641990662,0.2368016093969345,0.297264039516449,0.1472385823726654,0.2132782787084579,0.01499814260751,0.0285748243331909,0.5345412492752075,0.6811771392822266,0.5088487863540649,0.6560924053192139,0.5117223858833313,0.6464213132858276,0.4713706374168396,0.6242478489875793,0.443717211484909,0.5062495470046997,0.4577589333057403,0.514255940914154,0.4969134628772735,0.6298628449440002,0.0089314812794327,0.0110154561698436,0.008931481279432774,0.011015456169843674
FR_TRIP49536_0,ɛ,e,z,b,FR101,FR342,FR1812,FR-participant6,FR-participant3,False,0,FR,0,0.608440637588501,0.6005767583847046,0.4056185185909271,0.3738911151885986,0.0958067253232002,0.2465330064296722,0.0276970211416482,0.0858552828431129,0.6654162406921387,0.6068103313446045,0.5892239809036255,0.5699175000190735,0.5596031546592712,0.517126202583313,0.536109209060669,0.4865792989730835,0.5430136322975159,0.5006209015846252,0.5267444849014282,0.4765479564666748,0.4910683333873749,0.4673382341861725,0.0086814742535352,0.0195929482579231,0.00868147425353527,0.019592948257923126
TU_TRIP9912_1,y,œ,p,t,TU238,TU249,TU82,TU-participant1,TU-participant4,True,1,TU,5,0.625058650970459,0.558013379573822,0.3923119008541107,0.2581465244293213,0.3082261979579925,0.2136393636465072,0.0826245546340942,0.0258693769574165,0.7835811376571655,0.7638797760009766,0.7692198157310486,0.7361927032470703,0.7270212173461914,0.7153641581535339,0.7159351110458374,0.7160518765449524,0.6851310729980469,0.6683629751205444,0.6799841523170471,0.6270021200180054,0.734727680683136,0.6522287130355835,0.0286504719406366,0.0111293094232678,0.028650471940636635,0.011129309423267841
FR_TRIP84500_0,ø,ɔ,z,f,FR3968,FR3596,FR1834,FR-participant5,FR-participant2,False,0,FR,0,0.3286146521568298,0.3558790981769562,0.1947101652622223,0.2562959492206573,0.0639689192175865,0.0798812285065651,0.0112415635958313,0.0178768560290336,0.5449122190475464,0.4878227412700653,0.4997878968715668,0.4683045744895935,0.4586391746997833,0.4392967522144317,0.4019892811775207,0.4258233904838562,0.3842013776302337,0.4117914736270904,0.4028159976005554,0.4477845430374145,0.4557896554470062,0.4909710586071014,0.0113165779039263,0.0095954705029726,0.011316577903926373,0.009595470502972603
EN_TRIP12562_0,æ,ɪ,f,s,EN2316,EN2436,EN1654,EN-participant5,EN-participant1,False,0,EN,1,0.4720673263072967,0.4891965389251709,0.2799749970436096,0.3041803240776062,0.249925285577774,0.2282964289188385,0.0312457457184791,0.0337914191186428,0.5754241347312927,0.6109719276428223,0.5372617840766907,0.591387152671814,0.5249632000923157,0.5952901244163513,0.480356216430664,0.5319613814353943,0.4625493288040161,0.4832947850227356,0.4621493220329284,0.454541951417923,0.447111964225769,0.4682539105415344,0.0081839710474014,0.0054127937182784,0.008183971047401428,0.005412793718278408
ES_TRIP31961_1,i:,y:,s,t,ES263,ES228,ES311,ES-participant1,ES-participant5,True,1,ES,6,0.4666062593460083,0.508336067199707,0.2621062994003296,0.2476333975791931,0.1814569979906082,0.0759473219513893,0.0761530026793479,0.0481343269348144,0.5621911883354187,0.5930176973342896,0.4955595731735229,0.5435400009155273,0.4803646504878998,0.5100398659706116,0.45847287774086,0.4816365242004394,0.4480549693107605,0.4839679002761841,0.445943683385849,0.5074555277824402,0.4778996109962463,0.5203431248664856,0.0176245234906673,0.0089493244886398,0.017624523490667343,0.008949324488639832
GR_TRIP6703_0,yː,uː,f,t,GR221,GR247,GR686,GR-participant2,GR-participant5,False,0,GR,3,0.5291641354560852,0.6770528554916382,0.3057632446289062,0.3915411233901977,0.1318560689687729,0.1114442646503448,0.0273747742176055,0.0593286044895648,0.6747674345970154,0.7696167826652527,0.5992116332054138,0.7275521755218506,0.554434597492218,0.6814649701118469,0.5248827934265137,0.6698150038719177,0.5492939949035645,0.7038946747779846,0.5315840840339661,0.7013291120529175,0.5438788533210754,0.6734750866889954,0.014128784649074,0.0201219487935304,0.014128784649074078,0.020121948793530464
BR_TRIP7763_0,ĩ,ɐ̃,l,s,BR16,BR5,BR845,BR-participant2,BR-participant1,False,0,BR,2,0.4282762110233307,0.6209020018577576,0.288390576839447,0.4046365916728973,0.1994332522153854,0.2781348824501037,0.0215664152055978,0.0280602071434259,0.5339033007621765,0.7056108713150024,0.5088093280792236,0.6950411200523376,0.4827905893325805,0.6759342551231384,0.4362940788269043,0.6312501430511475,0.4069269597530365,0.6212450265884399,0.4020616114139557,0.6299626231193542,0.4774308800697326,0.6548214554786682,0.0090189687907695,0.0133664906024932,0.009018968790769577,0.013366490602493286
GL_TRIP785_1,a,aː,p,p,GLO108,GLO6,GLO4,S05M,S02M,True,1,GL,4,0.4785208404064178,0.4463789165019989,0.3253874480724334,0.2825475633144378,0.1061498150229454,0.1160577610135078,0.0190697684884071,0.0277519673109054,0.5576454997062683,0.5658493638038635,0.5077896118164062,0.5217104554176331,0.4781919419765472,0.5053777098655701,0.4642022252082824,0.5084059834480286,0.4845043420791626,0.5362404584884644,0.4708501100540161,0.5267210602760315,0.4756187796592712,0.5354244112968445,0.0046952213160693,0.0048439190723001,0.0046952213160693645,0.004843919072300196
TU_TRIP5964_1,ɯ,y,p,t,TU188,TU170,TU24,TU-participant3,TU-participant2,True,1,TU,5,0.39274662733078,0.526879608631134,0.2837934792041778,0.4667659103870392,0.1260558068752288,0.1700745671987533,0.036990750581026,0.0665540248155593,0.5620812177658081,0.6483138203620911,0.5408580303192139,0.6003591418266296,0.4959980249404907,0.5119209289550781,0.4405125677585602,0.4521065652370453,0.4052018225193023,0.4285161793231964,0.4007036983966827,0.4268173277378082,0.4214955866336822,0.4887036085128784,0.0112636070698499,0.0092388978227972,0.011263607069849968,0.009238897822797298
BR_TRIP60168_1,ũ,õ,s,t,BR706,BR667,BR28,BR-participant1,BR-participant2,True,1,BR,2,0.3303828835487366,0.3389267027378082,0.1693712621927261,0.2102541774511337,0.0684002414345741,0.0502653233706951,0.0120808817446231,0.0100858081132173,0.4777505397796631,0.4994137585163116,0.4309566020965576,0.450059562921524,0.3928600251674652,0.4025247991085052,0.3653296232223511,0.3434705734252929,0.3584100604057312,0.3140716850757599,0.3669459819793701,0.3273452818393707,0.3923723995685577,0.4147460460662842,0.0092263780534267,0.0165655128657817,0.009226378053426743,0.016565512865781784
FR_TRIP57090_0,œ,o,f,f,FR1615,FR1657,FR2074,FR-participant4,FR-participant3,False,0,FR,0,0.5985637307167053,0.5719076991081238,0.4134226441383362,0.3744911849498749,0.109808549284935,0.1416230052709579,0.0463163927197456,0.0686187222599983,0.6664760112762451,0.6312286257743835,0.6408323645591736,0.6316630840301514,0.6256110072135925,0.5947800278663635,0.6158542633056641,0.5849127173423767,0.5834818482398987,0.586611270904541,0.5608652234077454,0.6054674983024597,0.6104961037635803,0.6231544613838196,0.0178698897361755,0.0135432388633489,0.017869889736175537,0.013543238863348961
EN_TRIP7154_0,ʌ,ɑ,z,b,EN2217,EN1924,EN1511,EN-participant7,EN-participant3,False,0,EN,1,0.475176602602005,0.4426486790180206,0.3045431077480316,0.2926837503910064,0.1474525928497314,0.1493438780307769,0.0353298000991344,0.0245920363813638,0.5567471385002136,0.5540902614593506,0.5092641711235046,0.4827737808227539,0.5038262009620667,0.4712393581867218,0.4842295944690704,0.4319376647472381,0.4759269952774048,0.419487863779068,0.4968687295913696,0.4253149330615997,0.519364058971405,0.4879440367221832,0.0103988712653517,0.0097017120569944,0.010398871265351772,0.009701712056994438
GR_TRIP10332_1,ʏ,øː,l,t,GR156,GR251,GR31,GR-participant2,GR-participant6,True,1,GR,3,0.4841486811637878,0.5321656465530396,0.339981347322464,0.2566249668598175,0.0970990359783172,0.2325953096151352,0.0204913578927516,0.0362327732145786,0.6393779516220093,0.8152254223823547,0.5522483587265015,0.6982342004776001,0.5044296383857727,0.6311996579170227,0.4203647077083587,0.5974708199501038,0.3328069150447845,0.5131754875183105,0.3327561318874359,0.5493091344833374,0.3590521216392517,0.5968536138534546,0.025533365085721,0.0306238029152154,0.025533365085721016,0.030623802915215492
BR_TRIP19672_1,e,i,d,s,BR489,BR451,BR814,BR-participant3,BR-participant1,True,1,BR,2,0.3574393689632416,0.4460084140300751,0.1751013696193695,0.2860782742500305,0.1472940593957901,0.1829499900341034,0.0245849024504423,0.0241481661796569,0.5249758958816528,0.6020246744155884,0.4936658143997192,0.57065349817276,0.4755971133708954,0.5418216586112976,0.4361747503280639,0.5255625247955322,0.4105120301246643,0.5083439946174622,0.3943875133991241,0.4911783039569855,0.3893476128578186,0.480241596698761,0.0145961781963706,0.0211777780205011,0.014596178196370602,0.021177778020501137
BR_TRIP16944_0,ũ,ẽ,m,d,BR570,BR553,BR277,BR-participant3,BR-participant4,False,0,BR,2,0.6860232949256897,0.8570012450218201,0.3756703734397888,0.62645423412323,0.212417870759964,0.3972803652286529,0.0231705866754055,0.0583308897912502,0.728994607925415,0.906915545463562,0.7203788161277771,0.9424490928649902,0.7261155247688293,0.928022801876068,0.6899961829185486,0.8828132748603821,0.6904561519622803,0.8801649808883667,0.6893002390861511,0.8715981841087341,0.6933844685554504,0.8776087760925293,0.0353434346616268,0.0523559302091598,0.035343434661626816,0.05235593020915985
ES_TRIP33123_0,ɤ:,ø:,l,s,ES220,ES267,ES19,ES-participant1,ES-participant2,False,0,ES,6,0.5464205741882324,0.5223148465156555,0.389169305562973,0.2925601899623871,0.272407203912735,0.2100018709897995,0.0354297906160354,0.0195759199559688,0.6470762491226196,0.6823228001594543,0.5747413039207458,0.6048083305358887,0.5162381529808044,0.5557432770729065,0.4771024882793426,0.5287560224533081,0.4468665421009063,0.4787185192108154,0.4504060447216034,0.4792043566703796,0.455195814371109,0.4273919761180877,0.0091838641092181,0.0107841026037931,0.00918386410921812,0.010784102603793144
BR_TRIP31307_1,i,ɛ,f,s,BR994,BR862,BR794,BR-participant5,BR-participant1,True,1,BR,2,0.4187771379947662,0.5476689338684082,0.2339536994695663,0.3185194730758667,0.2047397792339325,0.2185053676366806,0.0196909364312887,0.0185135789215564,0.445923238992691,0.635373592376709,0.4145413637161255,0.5967258214950562,0.3944368064403534,0.5654841661453247,0.3640808761119842,0.5328125953674316,0.3535284698009491,0.5000532269477844,0.3505201339721679,0.4508991241455078,0.3748944997787475,0.4728087186813354,0.0071924109943211,0.0069478959776461,0.007192410994321108,0.0069478959776461124
TU_TRIP5496_1,y,i,ʃ,t,TU182,TU166,TU6,TU-participant3,TU-participant2,True,1,TU,5,0.5780524015426636,0.3663311004638672,0.3918674886226654,0.3158415257930755,0.2757899761199951,0.1768271327018737,0.0805869773030281,0.0386469103395938,0.5892758369445801,0.4151148498058319,0.5452014207839966,0.3828394114971161,0.5250921845436096,0.3189455568790436,0.5026928186416626,0.2852808833122253,0.484149694442749,0.2775684893131256,0.4613516926765442,0.28516685962677,0.5496402978897095,0.3183385729789734,0.0252016596496105,0.0108891045674681,0.02520165964961052,0.010889104567468166
GL_TRIP2256_1,e,ɛ,g,g,GLO105,GLO24,GLO68,S01F,S03M,True,1,GL,4,0.4614507853984833,0.5545456409454346,0.2809022665023803,0.3420886397361755,0.098893254995346,0.1093073189258575,0.0155781432986259,0.0256455186754465,0.5753685235977173,0.6376004219055176,0.5399268269538879,0.6193647384643555,0.5126309990882874,0.5855163931846619,0.4916891455650329,0.5537128448486328,0.4696399569511413,0.531588077545166,0.473980963230133,0.5489978194236755,0.4896349310874939,0.5571550130844116,0.0064629465341567,0.0046925423666834,0.006462946534156799,0.004692542366683483
EN_TRIP22725_0,æ,ʌ,z,f,EN535,EN459,EN160,EN-participant2,EN-participant6,False,0,EN,1,0.4362697005271911,0.4280962347984314,0.2441945821046829,0.2332305461168289,0.2148429751396179,0.2335606962442398,0.0279297456145286,0.036656878888607,0.5817227959632874,0.5822004675865173,0.5468806028366089,0.5555374026298523,0.5281503796577454,0.5391067862510681,0.4869923293590545,0.4787203371524811,0.4540067315101623,0.450242817401886,0.4325244724750519,0.4324550330638885,0.4513817131519317,0.417406678199768,0.0196963287889957,0.01317098736763,0.019696328788995743,0.013170987367630005
GR_TRIP35501_1,aː,ʏ,f,s,GR601,GR566,GR345,GR-participant1,GR-participant4,True,1,GR,3,0.5734585523605347,0.6910192966461182,0.3543102443218231,0.3915949165821075,0.1541884839534759,0.1768244057893753,0.0357718728482723,0.0316595658659935,0.6615887880325317,0.785056471824646,0.6420076489448547,0.7664569616317749,0.6029874086380005,0.7289451956748962,0.5604517459869385,0.6995251178741455,0.5619422197341919,0.7091150879859924,0.5363417863845825,0.6815678477287292,0.5699203014373779,0.7111556529998779,0.017465753480792,0.0173652339726686,0.017465753480792046,0.017365233972668648
ES_TRIP12010_0,ø:,æ:,l,s,ES291,ES319,ES171,ES-participant5,ES-participant3,False,0,ES,6,0.4810850918292999,0.6122867465019226,0.3287142217159271,0.3696418404579162,0.3232595324516296,0.3032339513301849,0.0709114670753479,0.0799156501889228,0.6846336126327515,0.6698218584060669,0.6205773949623108,0.5839511752128601,0.5449368953704834,0.5328666567802429,0.50299072265625,0.5146896243095398,0.4677180051803589,0.5219706296920776,0.4404400289058685,0.5531080365180969,0.4183281064033508,0.5396204590797424,0.0116002634167671,0.0199241768568754,0.01160026341676712,0.01992417685687542
