filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,speaker_tgt_oth,speaker_x,TGT_first,TGT_first_code,language_stimuli,language_stimuli_code,w2vt6_eng_distance_tgt,w2vt6_eng_distance_oth
TU_TRIP1761_0,y,i,t,s,TU111,TU121,TU223,TU-participant4,TU-participant1,False,0,TU,5,0.4669191241264343,0.49775826930999756
EN_TRIP22185_0,æ,ɪ,z,b,EN532,EN717,EN2307,EN-participant2,EN-participant5,False,0,EN,1,0.3556100130081177,0.47025004029273987
FR_TRIP82482_1,œ,ø,z,b,FR3951,FR3766,FR2136,FR-participant5,FR-participant3,True,1,FR,0,0.3636520802974701,0.4656551480293274
TU_TRIP6468_1,u,i,f,z,TU27,TU13,TU68,TU-participant2,TU-participant4,True,1,TU,5,0.3726273477077484,0.5638396739959717
ES_TRIP12315_0,ɤ:,y:,l,s,ES292,ES294,ES160,ES-participant5,ES-participant3,False,0,ES,6,0.44779372215270996,0.5825785398483276
GR_TRIP36819_1,iː,ʏ,f,s,GR630,GR566,GR2,GR-participant1,GR-participant6,True,1,GR,3,0.4490365982055664,0.5729008316993713
FR_TRIP35345_0,i,y,z,b,FR4402,FR4329,FR53,FR-participant8,FR-participant6,False,0,FR,0,0.4891153573989868,0.43039005994796753
EN_TRIP19008_1,æ,ɑ,f,s,EN2830,EN2909,EN469,EN-participant8,EN-participant2,True,1,EN,1,0.48605459928512573,0.5392546057701111
ES_TRIP31426_0,ø:,y:,s,t,ES261,ES264,ES297,ES-participant1,ES-participant5,False,0,ES,6,0.30314773321151733,0.42634886503219604
GR_TRIP6703_1,yː,uː,f,t,GR221,GR247,GR686,GR-participant2,GR-participant5,True,1,GR,3,0.5194553732872009,0.6760508418083191
BR_TRIP36273_0,o,ɔ,z,f,BR394,BR386,BR108,BR-participant4,BR-participant2,False,0,BR,2,0.4746631681919098,0.6163281798362732
TU_TRIP3244_1,y,ɯ,d,ʃ,TU158,TU132,TU239,TU-participant3,TU-participant1,True,1,TU,5,0.5473202466964722,0.5356377363204956
GR_TRIP79706_0,ʏ,yː,b,s,GR713,GR677,GR241,GR-participant5,GR-participant2,False,0,GR,3,0.602520763874054,0.5349482893943787
FR_TRIP66407_1,e,i,z,f,FR1626,FR1668,FR1917,FR-participant4,FR-participant3,True,1,FR,0,0.48815563321113586,0.502757728099823
ES_TRIP6765_0,a:,ɤ:,s,t,ES29,ES25,ES218,ES-participant2,ES-participant1,False,0,ES,6,0.49435117840766907,0.557666540145874
TU_TRIP5375_0,i,ɯ,ʃ,t,TU166,TU174,TU256,TU-participant3,TU-participant1,False,0,TU,5,0.4428466260433197,0.40556541085243225
BR_TRIP15003_0,ũ,ẽ,z,b,BR600,BR550,BR663,BR-participant3,BR-participant1,False,0,BR,2,0.4547927677631378,0.4826259911060333
EN_TRIP38414_0,ʌ,æ,t,s,EN1587,EN1665,EN2003,EN-participant1,EN-participant7,False,0,EN,1,0.3085262179374695,0.3916609585285187
FR_TRIP17512_0,e,ɛ,z,f,FR1917,FR1815,FR3460,FR-participant3,FR-participant5,False,0,FR,0,0.35994192957878113,0.42780283093452454
BR_TRIP20806_1,õ,ẽ,l,s,BR567,BR546,BR666,BR-participant3,BR-participant1,True,1,BR,2,0.4599895179271698,0.615510106086731
FR_TRIP26963_1,œ,o,z,b,FR3364,FR3259,FR182,FR-participant7,FR-participant6,True,1,FR,0,0.41400033235549927,0.4857836663722992
GL_TRIP863_0,i,e,f,f,GLO58,GLO63,GLO53,S05M,S07F,False,0,GL,4,0.30296656489372253,0.32400035858154297
GL_TRIP1802_0,o,ɔ,p,p,GLO124,GLO74,GLO32,S02M,S03M,False,0,GL,4,0.34737300872802734,0.4306272268295288
ES_TRIP28043_0,a:,æ:,m,v,ES188,ES187,ES59,ES-participant3,ES-participant2,False,0,ES,6,0.3748559057712555,0.3763695955276489
BR_TRIP22489_1,ũ,ɐ̃,k,b,BR956,BR949,BR335,BR-participant5,BR-participant4,True,1,BR,2,0.492937296628952,0.6256279945373535
FR_TRIP82012_1,o,ɔ,z,b,FR3528,FR3433,FR3256,FR-participant5,FR-participant7,True,1,FR,0,0.3812309801578522,0.4013577699661255
GL_TRIP2490_1,e,ɛ,f,f,GLO91,GLO115,GLO55,S07F,S03M,True,1,GL,4,0.41180697083473206,0.4197874963283539
BR_TRIP26169_1,õ,ũ,m,d,BR954,BR901,BR276,BR-participant5,BR-participant4,True,1,BR,2,0.49133485555648804,0.6950621008872986
GR_TRIP796_1,ʏ,aː,b,s,GR241,GR204,GR325,GR-participant2,GR-participant4,True,1,GR,3,0.2726089060306549,0.6609320044517517
TU_TRIP2749_1,œ,y,p,t,TU102,TU126,TU36,TU-participant4,TU-participant2,True,1,TU,5,0.5997279286384583,0.6763452887535095
FR_TRIP55156_1,ɑ̃,ɛ̃,f,f,FR469,FR126,FR3301,FR-participant6,FR-participant7,True,1,FR,0,0.4718550145626068,0.5344964265823364
GR_TRIP43259_0,aː,yː,ɡ,s,GR86,GR10,GR499,GR-participant6,GR-participant3,False,0,GR,3,0.2513860762119293,0.6060910224914551
FR_TRIP6910_1,ɛ̃,e,z,b,FR714,FR865,FR159,FR-participant2,FR-participant6,True,1,FR,0,0.29699084162712097,0.5914180278778076
EN_TRIP20970_0,ʌ,ʊ,t,s,EN521,EN760,EN2003,EN-participant2,EN-participant7,False,0,EN,1,0.45708179473876953,0.5107278227806091
TU_TRIP8005_1,y,u,ʃ,t,TU18,TU61,TU112,TU-participant2,TU-participant4,True,1,TU,5,0.5328414440155029,0.5426566004753113
BR_TRIP27429_0,u,o,b,k,BR908,BR1062,BR721,BR-participant5,BR-participant1,False,0,BR,2,0.41119247674942017,0.46962252259254456
GR_TRIP36529_0,iː,ɪ,f,s,GR575,GR557,GR702,GR-participant1,GR-participant5,False,0,GR,3,0.3977377712726593,0.5426562428474426
EN_TRIP7396_0,ɛ,eɪ,z,f,EN2088,EN1953,EN400,EN-participant7,EN-participant2,False,0,EN,1,0.38690313696861267,0.5999095439910889
FR_TRIP71626_1,ɔ,ø,f,f,FR2733,FR2642,FR2910,FR-participant1,FR-participant7,True,1,FR,0,0.5034869909286499,0.426241010427475
GL_TRIP1548_1,a,aː,f,f,GLO121,GLO14,GLO116,S04F,S03M,True,1,GL,4,0.40681546926498413,0.35924726724624634
TU_TRIP9721_0,œ,ɯ,p,t,TU205,TU199,TU93,TU-participant1,TU-participant4,False,0,TU,5,0.5362439155578613,0.574699878692627
ES_TRIP5280_1,ɤ:,ø:,s,t,ES25,ES24,ES214,ES-participant2,ES-participant1,True,1,ES,6,0.5011735558509827,0.5086513161659241
BR_TRIP20488_0,i,ĩ,s,p,BR454,BR558,BR710,BR-participant3,BR-participant1,False,0,BR,2,0.45561960339546204,0.5326169729232788
BR_TRIP4128_1,ĩ,ũ,z,b,BR15,BR97,BR687,BR-participant2,BR-participant1,True,1,BR,2,0.4003821015357971,0.4672383666038513
BR_TRIP8628_0,ũ,ẽ,s,t,BR173,BR9,BR662,BR-participant2,BR-participant1,False,0,BR,2,0.32301485538482666,0.48896312713623047
BR_TRIP13911_0,ẽ,ɐ̃,t,t,BR548,BR616,BR684,BR-participant3,BR-participant1,False,0,BR,2,0.4966704547405243,0.532735288143158
FR_TRIP68759_0,y,i,z,b,FR2353,FR2447,FR4329,FR-participant1,FR-participant8,False,0,FR,0,0.49557366967201233,0.5668525099754333
GR_TRIP72121_0,ɪ,iː,f,t,GR725,GR672,GR447,GR-participant5,GR-participant3,False,0,GR,3,0.6783046722412109,0.5701034069061279
EN_TRIP1276_1,ʊ,u,f,s,EN73,EN237,EN1741,EN-participant6,EN-participant1,True,1,EN,1,0.45162084698677063,0.5532323122024536
GR_TRIP70641_1,ʏ,aː,f,t,GR694,GR704,GR155,GR-participant5,GR-participant2,True,1,GR,3,0.5510637760162354,0.755382239818573
GL_TRIP96_1,i,e,p,p,GLO78,GLO2,GLO25,S03M,S04F,True,1,GL,4,0.4061483144760132,0.4678979516029358
EN_TRIP15348_1,ʌ,ʊ,t,s,EN2733,EN2689,EN1439,EN-participant8,EN-participant3,True,1,EN,1,0.49855345487594604,0.4734926223754883
FR_TRIP19136_0,i,e,z,b,FR2094,FR1914,FR2447,FR-participant3,FR-participant1,False,0,FR,0,0.458266019821167,0.5550764799118042
GR_TRIP66367_0,øː,yː,l,t,GR365,GR281,GR167,GR-participant4,GR-participant2,False,0,GR,3,0.5574411749839783,0.568814218044281
FR_TRIP50784_1,u,ɔ,z,f,FR235,FR40,FR3156,FR-participant6,FR-participant7,True,1,FR,0,0.44884103536605835,0.4666362702846527
BR_TRIP18596_0,ɐ̃,õ,k,s,BR615,BR514,BR761,BR-participant3,BR-participant1,False,0,BR,2,0.43966618180274963,0.4020775258541107
TU_TRIP9934_1,y,œ,p,t,TU260,TU249,TU170,TU-participant1,TU-participant3,True,1,TU,5,0.5801569819450378,0.5856322646141052
FR_TRIP81996_0,ɛ̃,ɛ,z,b,FR3470,FR3779,FR1962,FR-participant5,FR-participant3,False,0,FR,0,0.4718185067176819,0.513340950012207
BR_TRIP15431_0,õ,ɔ,d,g,BR588,BR456,BR852,BR-participant3,BR-participant1,False,0,BR,2,0.37729305028915405,0.6459492444992065
GR_TRIP65260_1,yː,iː,z,t,GR282,GR273,GR182,GR-participant4,GR-participant2,True,1,GR,3,0.5789446830749512,0.604015588760376
TU_TRIP10355_0,u,y,f,z,TU246,TU222,TU191,TU-participant1,TU-participant3,False,0,TU,5,0.5551862716674805,0.47680142521858215
GR_TRIP30269_1,uː,yː,ts,k,GR640,GR531,GR77,GR-participant1,GR-participant6,True,1,GR,3,0.4881308674812317,0.6272820830345154
ES_TRIP28967_1,y:,ɤ:,s,t,ES192,ES190,ES27,ES-participant3,ES-participant2,True,1,ES,6,0.4083579480648041,0.5657311677932739
GR_TRIP79817_0,iː,ʏ,b,s,GR673,GR692,GR592,GR-participant5,GR-participant1,False,0,GR,3,0.48524144291877747,0.5973680019378662
ES_TRIP17947_0,y:,æ:,m,v,ES330,ES355,ES114,ES-participant5,ES-participant4,False,0,ES,6,0.36651358008384705,0.6847817301750183
FR_TRIP17801_0,ɔ,u,z,f,FR2219,FR2058,FR2480,FR-participant3,FR-participant1,False,0,FR,0,0.45472201704978943,0.5011885166168213
TU_TRIP897_1,ɯ,i,f,z,TU115,TU120,TU240,TU-participant4,TU-participant1,True,1,TU,5,0.37618762254714966,0.568327009677887
EN_TRIP1435_0,ɪ,ʊ,f,s,EN193,EN73,EN1303,EN-participant6,EN-participant3,False,0,EN,1,0.5108323693275452,0.5785180926322937
GL_TRIP1523_0,i,ɛ,f,f,GLO84,GLO143,GLO58,S04F,S05M,False,0,GL,4,0.3899425268173218,0.37885865569114685
BR_TRIP37271_0,u,o,b,k,BR396,BR237,BR1038,BR-participant4,BR-participant5,False,0,BR,2,0.45475268363952637,0.4704294502735138
FR_TRIP68759_1,y,i,z,b,FR2353,FR2447,FR4329,FR-participant1,FR-participant8,True,1,FR,0,0.49557366967201233,0.5668525099754333
GR_TRIP19838_1,yː,iː,f,t,GR492,GR461,GR66,GR-participant3,GR-participant6,True,1,GR,3,0.5619611144065857,0.5549259185791016
EN_TRIP2765_1,ɑ,u,z,b,EN135,EN43,EN1204,EN-participant6,EN-participant3,True,1,EN,1,0.40643614530563354,0.5523979067802429
ES_TRIP8746_1,æ:,i:,l,s,ES22,ES20,ES271,ES-participant2,ES-participant1,True,1,ES,6,0.36513373255729675,0.6302943229675293
BR_TRIP39754_1,ɐ̃,õ,m,d,BR253,BR276,BR948,BR-participant4,BR-participant5,True,1,BR,2,0.5539625287055969,0.5685092210769653
BR_TRIP17058_1,ĩ,õ,l,g,BR556,BR587,BR262,BR-participant3,BR-participant4,True,1,BR,2,0.6976157426834106,0.5753981471061707
FR_TRIP27494_0,ɛ,ɛ̃,z,f,FR2884,FR3098,FR2844,FR-participant7,FR-participant1,False,0,FR,0,0.5252851843833923,0.4831244945526123
EN_TRIP27314_1,ʊ,ʌ,z,b,EN1020,EN894,EN2924,EN-participant4,EN-participant8,True,1,EN,1,0.45981115102767944,0.45891451835632324
ES_TRIP9846_0,ɤ:,i:,s,t,ES298,ES311,ES85,ES-participant5,ES-participant4,False,0,ES,6,0.5050299167633057,0.6450653076171875
GR_TRIP67207_1,øː,yː,ts,k,GR314,GR284,GR459,GR-participant4,GR-participant3,True,1,GR,3,0.4093058109283447,0.5430247187614441
BR_TRIP18626_0,ɐ̃,ẽ,k,s,BR615,BR549,BR761,BR-participant3,BR-participant1,False,0,BR,2,0.43966618180274963,0.44982320070266724
FR_TRIP17553_0,ɛ̃,ɑ̃,z,f,FR1965,FR1860,FR1483,FR-participant3,FR-participant4,False,0,FR,0,0.6047354340553284,0.4911964237689972
ES_TRIP5603_1,ɤ:,a:,s,t,ES61,ES29,ES190,ES-participant2,ES-participant3,True,1,ES,6,0.516796350479126,0.6674816012382507
BR_TRIP49806_0,ũ,u,k,b,BR670,BR782,BR892,BR-participant1,BR-participant5,False,0,BR,2,0.4522832930088043,0.5068608522415161
EN_TRIP24202_1,ɛ,eɪ,f,s,EN610,EN495,EN2157,EN-participant2,EN-participant7,True,1,EN,1,0.5039142966270447,0.5357701778411865
ES_TRIP2639_1,ø:,y:,m,v,ES42,ES57,ES135,ES-participant2,ES-participant4,True,1,ES,6,0.5665402412414551,0.4068163335323334
BR_TRIP31489_0,e,ĩ,s,p,BR865,BR970,BR320,BR-participant5,BR-participant4,False,0,BR,2,0.509408175945282,0.6104689240455627
BR_TRIP65828_1,ẽ,ĩ,l,s,BR682,BR775,BR55,BR-participant1,BR-participant2,True,1,BR,2,0.4175069034099579,0.5594589114189148
FR_TRIP49536_0,ɛ,e,z,b,FR101,FR342,FR1812,FR-participant6,FR-participant3,False,0,FR,0,0.6190842986106873,0.5846892595291138
TU_TRIP9912_1,y,œ,p,t,TU238,TU249,TU82,TU-participant1,TU-participant4,True,1,TU,5,0.6005953550338745,0.5488082766532898
FR_TRIP84500_0,ø,ɔ,z,f,FR3968,FR3596,FR1834,FR-participant5,FR-participant2,False,0,FR,0,0.3212895095348358,0.3452983498573303
EN_TRIP12562_0,æ,ɪ,f,s,EN2316,EN2436,EN1654,EN-participant5,EN-participant1,False,0,EN,1,0.4453147053718567,0.4703270494937897
ES_TRIP31961_1,i:,y:,s,t,ES263,ES228,ES311,ES-participant1,ES-participant5,True,1,ES,6,0.4301622211933136,0.5125944018363953
GR_TRIP6703_0,yː,uː,f,t,GR221,GR247,GR686,GR-participant2,GR-participant5,False,0,GR,3,0.5194553732872009,0.6760508418083191
BR_TRIP7763_0,ĩ,ɐ̃,l,s,BR16,BR5,BR845,BR-participant2,BR-participant1,False,0,BR,2,0.3957732319831848,0.5894199013710022
GL_TRIP785_1,a,aː,p,p,GLO108,GLO6,GLO4,S05M,S02M,True,1,GL,4,0.47023478150367737,0.44090980291366577
TU_TRIP5964_1,ɯ,y,p,t,TU188,TU170,TU24,TU-participant3,TU-participant2,True,1,TU,5,0.39235323667526245,0.5237934589385986
BR_TRIP60168_1,ũ,õ,s,t,BR706,BR667,BR28,BR-participant1,BR-participant2,True,1,BR,2,0.3344250023365021,0.3273063600063324
FR_TRIP57090_0,œ,o,f,f,FR1615,FR1657,FR2074,FR-participant4,FR-participant3,False,0,FR,0,0.5945225954055786,0.5547084808349609
EN_TRIP7154_0,ʌ,ɑ,z,b,EN2217,EN1924,EN1511,EN-participant7,EN-participant3,False,0,EN,1,0.43617215752601624,0.430683970451355
GR_TRIP10332_1,ʏ,øː,l,t,GR156,GR251,GR31,GR-participant2,GR-participant6,True,1,GR,3,0.4431287944316864,0.5410951375961304
BR_TRIP19672_1,e,i,d,s,BR489,BR451,BR814,BR-participant3,BR-participant1,True,1,BR,2,0.33464211225509644,0.41142699122428894
BR_TRIP16944_0,ũ,ẽ,m,d,BR570,BR553,BR277,BR-participant3,BR-participant4,False,0,BR,2,0.6840764880180359,0.8490601778030396
ES_TRIP33123_0,ɤ:,ø:,l,s,ES220,ES267,ES19,ES-participant1,ES-participant2,False,0,ES,6,0.5033015012741089,0.524499237537384
BR_TRIP31307_1,i,ɛ,f,s,BR994,BR862,BR794,BR-participant5,BR-participant1,True,1,BR,2,0.35829198360443115,0.529019296169281
TU_TRIP5496_1,y,i,ʃ,t,TU182,TU166,TU6,TU-participant3,TU-participant2,True,1,TU,5,0.5298535823822021,0.32254958152770996
GL_TRIP2256_1,e,ɛ,g,g,GLO105,GLO24,GLO68,S01F,S03M,True,1,GL,4,0.4633569121360779,0.5816666483879089
EN_TRIP22725_0,æ,ʌ,z,f,EN535,EN459,EN160,EN-participant2,EN-participant6,False,0,EN,1,0.4184689223766327,0.42204025387763977
GR_TRIP35501_1,aː,ʏ,f,s,GR601,GR566,GR345,GR-participant1,GR-participant4,True,1,GR,3,0.5118306279182434,0.6395745873451233
ES_TRIP12010_0,ø:,æ:,l,s,ES291,ES319,ES171,ES-participant5,ES-participant3,False,0,ES,6,0.4840957224369049,0.5803322196006775
FR_TRIP12490_1,e,ɛ̃,f,f,FR1930,FR1978,FR3553,FR-participant3,FR-participant5,True,1,FR,0,0.5442265272140503,0.6920271515846252
BR_TRIP51876_0,ẽ,õ,t,t,BR771,BR699,BR872,BR-participant1,BR-participant5,False,0,BR,2,0.48310586810112,0.5524532794952393
FR_TRIP36092_0,ɑ̃,ɔ̃,z,f,FR4274,FR4250,FR3642,FR-participant8,FR-participant5,False,0,FR,0,0.4754120409488678,0.3820118308067322
BR_TRIP48484_1,ĩ,i,s,k,BR309,BR373,BR972,BR-participant4,BR-participant5,True,1,BR,2,0.6125444769859314,0.6692905426025391
FR_TRIP76069_1,œ,ɔ,f,f,FR3566,FR3609,FR4245,FR-participant5,FR-participant8,True,1,FR,0,0.450204074382782,0.36900055408477783
GR_TRIP27669_0,yː,ʏ,f,t,GR597,GR622,GR280,GR-participant1,GR-participant4,False,0,GR,3,0.5473642945289612,0.5149604678153992
TU_TRIP3503_1,u,ɯ,f,z,TU191,TU172,TU246,TU-participant3,TU-participant1,True,1,TU,5,0.5551862716674805,0.6389568448066711
BR_TRIP45910_0,õ,ɔ,k,s,BR421,BR342,BR514,BR-participant4,BR-participant3,False,0,BR,2,0.6382777690887451,0.6338350772857666
GR_TRIP70092_0,ʊ,uː,f,t,GR709,GR645,GR196,GR-participant5,GR-participant2,False,0,GR,3,0.5297971963882446,0.7377082705497742
ES_TRIP18193_1,æ:,ɤ:,m,v,ES331,ES352,ES187,ES-participant5,ES-participant3,True,1,ES,6,0.3029073476791382,0.4204872250556946
ES_TRIP23038_1,y:,ɤ:,s,t,ES120,ES118,ES300,ES-participant4,ES-participant5,True,1,ES,6,0.5046771764755249,0.5251184105873108
EN_TRIP34755_0,ʊ,u,z,b,EN1339,EN1176,EN2372,EN-participant3,EN-participant5,False,0,EN,1,0.3288250267505646,0.36962437629699707
GR_TRIP25107_0,øː,ʏ,n,t,GR458,GR427,GR653,GR-participant3,GR-participant5,False,0,GR,3,0.4520657956600189,0.6315979957580566
FR_TRIP64704_1,ø,œ,z,b,FR1230,FR1599,FR2952,FR-participant4,FR-participant7,True,1,FR,0,0.48936641216278076,0.5720930695533752
GL_TRIP573_0,i,e,g,g,GLO69,GLO68,GLO22,S03M,S02M,False,0,GL,4,0.3829548954963684,0.456958532333374
FR_TRIP57187_1,i,e,f,f,FR1681,FR1685,FR2254,FR-participant4,FR-participant3,True,1,FR,0,0.5271202921867371,0.5926399827003479
ES_TRIP5341_0,ɤ:,i:,s,t,ES13,ES62,ES166,ES-participant2,ES-participant3,False,0,ES,6,0.5687670111656189,0.6276892423629761
BR_TRIP60700_1,ẽ,ĩ,s,t,BR768,BR648,BR54,BR-participant1,BR-participant2,True,1,BR,2,0.36777782440185547,0.5093716979026794
FR_TRIP17782_0,ɔ,o,z,f,FR2219,FR1891,FR2655,FR-participant3,FR-participant1,False,0,FR,0,0.6329828500747681,0.6384825706481934
GR_TRIP37873_1,yː,iː,b,s,GR550,GR628,GR40,GR-participant1,GR-participant6,True,1,GR,3,0.4273795485496521,0.5210511088371277
EN_TRIP22888_1,u,ʊ,z,f,EN688,EN651,EN2756,EN-participant2,EN-participant8,True,1,EN,1,0.5162148475646973,0.5703288912773132
GR_TRIP46065_0,ʊ,ʏ,f,s,GR23,GR29,GR391,GR-participant6,GR-participant3,False,0,GR,3,0.34142881631851196,0.46445101499557495
TU_TRIP8929_1,œ,ɯ,d,ʃ,TU37,TU25,TU94,TU-participant2,TU-participant4,True,1,TU,5,0.3453737199306488,0.45749878883361816
BR_TRIP46184_1,a,ɐ̃,k,s,BR359,BR230,BR118,BR-participant4,BR-participant2,True,1,BR,2,0.5935721397399902,0.6627213954925537
BR_TRIP2113_0,ũ,ɐ̃,m,d,BR170,BR52,BR334,BR-participant2,BR-participant4,False,0,BR,2,0.5283542275428772,0.5588727593421936
ES_TRIP27406_1,y:,i:,m,v,ES210,ES149,ES45,ES-participant3,ES-participant2,True,1,ES,6,0.5303471684455872,0.4989332854747772
GR_TRIP32421_0,ɪ,ʏ,ɡ,s,GR637,GR607,GR49,GR-participant1,GR-participant6,False,0,GR,3,0.3168194591999054,0.5226203799247742
TU_TRIP2480_0,y,i,ʃ,t,TU125,TU122,TU49,TU-participant4,TU-participant2,False,0,TU,5,0.3166612386703491,0.41255614161491394
BR_TRIP56438_1,ĩ,e,z,b,BR774,BR756,BR580,BR-participant1,BR-participant3,True,1,BR,2,0.46402356028556824,0.46037793159484863
TU_TRIP11279_0,œ,y,t,s,TU252,TU236,TU197,TU-participant1,TU-participant3,False,0,TU,5,0.4827311038970947,0.6765323877334595
GL_TRIP1329_0,e,ɛ,g,g,GLO0,GLO152,GLO137,S04F,S05M,False,0,GL,4,0.3959749639034271,0.4350363612174988
GR_TRIP52900_1,yː,ʏ,ts,k,GR9,GR33,GR555,GR-participant6,GR-participant1,True,1,GR,3,0.4837770164012909,0.451755553483963
BR_TRIP7398_1,ɔ,õ,k,s,BR200,BR19,BR801,BR-participant2,BR-participant1,True,1,BR,2,0.314275860786438,0.5298541188240051
FR_TRIP84000_1,ɛ̃,ɛ,z,f,FR3473,FR3782,FR717,FR-participant5,FR-participant2,True,1,FR,0,0.3770976960659027,0.48112818598747253
BR_TRIP49750_0,ũ,ɐ̃,k,b,BR704,BR767,BR571,BR-participant1,BR-participant3,False,0,BR,2,0.5153363347053528,0.6242674589157104
FR_TRIP26406_1,ø,œ,z,b,FR2952,FR3364,FR2428,FR-participant7,FR-participant1,True,1,FR,0,0.35005983710289,0.33680835366249084
TU_TRIP7285_0,u,i,t,s,TU28,TU45,TU91,TU-participant2,TU-participant4,False,0,TU,5,0.3815615177154541,0.42717909812927246
ES_TRIP32887_0,ø:,ɤ:,l,s,ES267,ES232,ES303,ES-participant1,ES-participant5,False,0,ES,6,0.44749289751052856,0.45302748680114746
GR_TRIP18299_1,iː,ʏ,f,t,GR403,GR511,GR121,GR-participant3,GR-participant6,True,1,GR,3,0.4337742030620575,0.6410232186317444
GR_TRIP35175_0,ɪ,iː,f,s,GR557,GR575,GR724,GR-participant1,GR-participant5,False,0,GR,3,0.4047207236289978,0.5945619940757751
ES_TRIP3950_1,y:,æ:,m,v,ES57,ES10,ES282,ES-participant2,ES-participant1,True,1,ES,6,0.4973229765892029,0.6190444827079773
EN_TRIP40491_0,ʌ,ʊ,z,f,EN1602,EN1730,EN2220,EN-participant1,EN-participant7,False,0,EN,1,0.46076807379722595,0.44429758191108704
ES_TRIP28920_1,y:,ø:,s,t,ES192,ES165,ES312,ES-participant3,ES-participant5,True,1,ES,6,0.4873856008052826,0.5979231595993042
GL_TRIP44_1,o,ɔ,p,p,GLO32,GLO132,GLO106,S03M,S04F,True,1,GL,4,0.39997196197509766,0.4970603287220001
GR_TRIP8946_1,aː,yː,f,t,GR202,GR134,GR19,GR-participant2,GR-participant6,True,1,GR,3,0.3983432650566101,0.5758963227272034
FR_TRIP82056_0,o,œ,z,b,FR3528,FR3951,FR3256,FR-participant5,FR-participant7,False,0,FR,0,0.3812309801578522,0.45640483498573303
GL_TRIP226_1,e,i,f,f,GLO55,GLO64,GLO76,S03M,S01F,True,1,GL,4,0.377986878156662,0.4494178295135498
BR_TRIP24180_0,ɐ̃,ẽ,t,t,BR915,BR872,BR785,BR-participant5,BR-participant1,False,0,BR,2,0.46287044882774353,0.4927920997142792
FR_TRIP12479_0,e,ɛ,f,f,FR1930,FR1828,FR2782,FR-participant3,FR-participant1,False,0,FR,0,0.605475664138794,0.5536835193634033
EN_TRIP15318_0,æ,ʌ,t,s,EN2709,EN2733,EN480,EN-participant8,EN-participant2,False,0,EN,1,0.6235207319259644,0.6240554451942444
BR_TRIP57473_0,ĩ,ũ,f,s,BR690,BR664,BR1028,BR-participant1,BR-participant5,False,0,BR,2,0.44337865710258484,0.42467138171195984
ES_TRIP9049_1,a:,ɤ:,l,s,ES23,ES67,ES236,ES-participant2,ES-participant1,True,1,ES,6,0.5703665018081665,0.6301655769348145
TU_TRIP617_0,i,ɯ,f,z,TU107,TU84,TU254,TU-participant4,TU-participant1,False,0,TU,5,0.4097018837928772,0.5045821666717529
FR_TRIP38401_1,i,y,f,f,FR4176,FR4377,FR1681,FR-participant8,FR-participant4,True,1,FR,0,0.6255515813827515,0.6583022475242615
BR_TRIP13172_0,ɐ̃,a,t,t,BR539,BR439,BR292,BR-participant3,BR-participant4,False,0,BR,2,0.6257993578910828,0.5465543270111084
ES_TRIP24539_1,æ:,ø:,l,s,ES127,ES90,ES70,ES-participant4,ES-participant2,True,1,ES,6,0.48187151551246643,0.6189460158348083
TU_TRIP7209_1,ɯ,u,t,s,TU53,TU34,TU160,TU-participant2,TU-participant3,True,1,TU,5,0.25035661458969116,0.3220747709274292
FR_TRIP65023_0,ɛ̃,e,z,b,FR1480,FR1623,FR4203,FR-participant4,FR-participant8,False,0,FR,0,0.47945311665534973,0.6365542411804199
ES_TRIP11687_1,a:,æ:,s,t,ES290,ES313,ES194,ES-participant5,ES-participant3,True,1,ES,6,0.4352584481239319,0.44692152738571167
BR_TRIP20803_1,õ,ɐ̃,l,s,BR567,BR618,BR666,BR-participant3,BR-participant1,True,1,BR,2,0.4599895179271698,0.4707593321800232
FR_TRIP8274_1,ɔ,o,z,f,FR1021,FR803,FR1306,FR-participant2,FR-participant4,True,1,FR,0,0.6072064638137817,0.5780827403068542
BR_TRIP32330_0,ĩ,ɐ̃,s,t,BR971,BR918,BR416,BR-participant5,BR-participant4,False,0,BR,2,0.6219158172607422,0.5626571178436279
FR_TRIP50935_0,ɑ̃,ɛ̃,z,f,FR456,FR162,FR2996,FR-participant6,FR-participant7,False,0,FR,0,0.504957377910614,0.47263601422309875
GR_TRIP67781_1,uː,yː,z,t,GR644,GR688,GR230,GR-participant5,GR-participant2,True,1,GR,3,0.5669307708740234,0.5668249726295471
BR_TRIP46243_0,o,u,s,b,BR223,BR347,BR936,BR-participant4,BR-participant5,False,0,BR,2,0.41616490483283997,0.5170365571975708
EN_TRIP12179_0,ɪ,i,z,b,EN2527,EN2488,EN717,EN-participant5,EN-participant2,False,0,EN,1,0.37650495767593384,0.46714645624160767
GR_TRIP63238_0,aː,ʏ,b,s,GR346,GR267,GR421,GR-participant4,GR-participant3,False,0,GR,3,0.38980191946029663,0.5594824552536011
FR_TRIP55240_1,ɔ̃,ɑ̃,f,f,FR479,FR469,FR2137,FR-participant6,FR-participant3,True,1,FR,0,0.5042363405227661,0.48929187655448914
BR_TRIP16810_1,õ,ũ,m,d,BR595,BR596,BR668,BR-participant3,BR-participant1,True,1,BR,2,0.5886690020561218,0.5781394839286804
EN_TRIP27242_1,æ,ɑ,z,b,EN980,EN772,EN2307,EN-participant4,EN-participant5,True,1,EN,1,0.4311838150024414,0.3812122046947479
