filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,speaker_tgt_oth,speaker_x,TGT_first,TGT_first_code,language_stimuli,language_stimuli_code,w2vt5_fra_distance_tgt,w2vt5_fra_distance_oth
ES_TRIP23038_1,y:,ɤ:,s,t,ES120,ES118,ES300,ES-participant4,ES-participant5,True,1,ES,6,0.46778127551078796,0.4531855583190918
EN_TRIP34755_0,ʊ,u,z,b,EN1339,EN1176,EN2372,EN-participant3,EN-participant5,False,0,EN,1,0.47967836260795593,0.5120823383331299
GR_TRIP25107_0,øː,ʏ,n,t,GR458,GR427,GR653,GR-participant3,GR-participant5,False,0,GR,3,0.42521175742149353,0.6024654507637024
FR_TRIP64704_1,ø,œ,z,b,FR1230,FR1599,FR2952,FR-participant4,FR-participant7,True,1,FR,0,0.492714524269104,0.6010259985923767
GL_TRIP573_0,i,e,g,g,GLO69,GLO68,GLO22,S03M,S02M,False,0,GL,4,0.35139200091362,0.5384918451309204
FR_TRIP57187_1,i,e,f,f,FR1681,FR1685,FR2254,FR-participant4,FR-participant3,True,1,FR,0,0.4066113531589508,0.5959118008613586
ES_TRIP5341_0,ɤ:,i:,s,t,ES13,ES62,ES166,ES-participant2,ES-participant3,False,0,ES,6,0.43172603845596313,0.6193163394927979
BR_TRIP60700_1,ẽ,ĩ,s,t,BR768,BR648,BR54,BR-participant1,BR-participant2,True,1,BR,2,0.3454522490501404,0.486185759305954
FR_TRIP17782_0,ɔ,o,z,f,FR2219,FR1891,FR2655,FR-participant3,FR-participant1,False,0,FR,0,0.5790511965751648,0.5891196727752686
GR_TRIP37873_1,yː,iː,b,s,GR550,GR628,GR40,GR-participant1,GR-participant6,True,1,GR,3,0.43181854486465454,0.6132796406745911
EN_TRIP22888_1,u,ʊ,z,f,EN688,EN651,EN2756,EN-participant2,EN-participant8,True,1,EN,1,0.48901015520095825,0.532927393913269
GR_TRIP46065_0,ʊ,ʏ,f,s,GR23,GR29,GR391,GR-participant6,GR-participant3,False,0,GR,3,0.3686169385910034,0.3269557058811188
TU_TRIP8929_1,œ,ɯ,d,ʃ,TU37,TU25,TU94,TU-participant2,TU-participant4,True,1,TU,5,0.38437238335609436,0.4985007047653198
BR_TRIP46184_1,a,ɐ̃,k,s,BR359,BR230,BR118,BR-participant4,BR-participant2,True,1,BR,2,0.5894768238067627,0.6505045294761658
BR_TRIP2113_0,ũ,ɐ̃,m,d,BR170,BR52,BR334,BR-participant2,BR-participant4,False,0,BR,2,0.5702760815620422,0.6215255260467529
ES_TRIP27406_1,y:,i:,m,v,ES210,ES149,ES45,ES-participant3,ES-participant2,True,1,ES,6,0.352632611989975,0.4656132459640503
GR_TRIP32421_0,ɪ,ʏ,ɡ,s,GR637,GR607,GR49,GR-participant1,GR-participant6,False,0,GR,3,0.36758264899253845,0.5183327794075012
TU_TRIP2480_0,y,i,ʃ,t,TU125,TU122,TU49,TU-participant4,TU-participant2,False,0,TU,5,0.33786648511886597,0.34727489948272705
BR_TRIP56438_1,ĩ,e,z,b,BR774,BR756,BR580,BR-participant1,BR-participant3,True,1,BR,2,0.5383082032203674,0.4524218738079071
TU_TRIP11279_0,œ,y,t,s,TU252,TU236,TU197,TU-participant1,TU-participant3,False,0,TU,5,0.4242839813232422,0.6340892314910889
GL_TRIP1329_0,e,ɛ,g,g,GLO0,GLO152,GLO137,S04F,S05M,False,0,GL,4,0.41074126958847046,0.444534569978714
GR_TRIP52900_1,yː,ʏ,ts,k,GR9,GR33,GR555,GR-participant6,GR-participant1,True,1,GR,3,0.4108714461326599,0.5687798261642456
BR_TRIP7398_1,ɔ,õ,k,s,BR200,BR19,BR801,BR-participant2,BR-participant1,True,1,BR,2,0.3533158004283905,0.4688014090061188
FR_TRIP84000_1,ɛ̃,ɛ,z,f,FR3473,FR3782,FR717,FR-participant5,FR-participant2,True,1,FR,0,0.4761420488357544,0.4958034157752991
BR_TRIP49750_0,ũ,ɐ̃,k,b,BR704,BR767,BR571,BR-participant1,BR-participant3,False,0,BR,2,0.5624293684959412,0.6176568269729614
FR_TRIP26406_1,ø,œ,z,b,FR2952,FR3364,FR2428,FR-participant7,FR-participant1,True,1,FR,0,0.4435913860797882,0.4257887303829193
TU_TRIP7285_0,u,i,t,s,TU28,TU45,TU91,TU-participant2,TU-participant4,False,0,TU,5,0.45747026801109314,0.5058131217956543
ES_TRIP32887_0,ø:,ɤ:,l,s,ES267,ES232,ES303,ES-participant1,ES-participant5,False,0,ES,6,0.39286112785339355,0.44218820333480835
GR_TRIP18299_1,iː,ʏ,f,t,GR403,GR511,GR121,GR-participant3,GR-participant6,True,1,GR,3,0.48698708415031433,0.6327776312828064
GR_TRIP35175_0,ɪ,iː,f,s,GR557,GR575,GR724,GR-participant1,GR-participant5,False,0,GR,3,0.4113929867744446,0.5514085292816162
ES_TRIP3950_1,y:,æ:,m,v,ES57,ES10,ES282,ES-participant2,ES-participant1,True,1,ES,6,0.5525580048561096,0.6168065667152405
EN_TRIP40491_0,ʌ,ʊ,z,f,EN1602,EN1730,EN2220,EN-participant1,EN-participant7,False,0,EN,1,0.41362449526786804,0.4270516633987427
ES_TRIP28920_1,y:,ø:,s,t,ES192,ES165,ES312,ES-participant3,ES-participant5,True,1,ES,6,0.39786115288734436,0.5412250757217407
GL_TRIP44_1,o,ɔ,p,p,GLO32,GLO132,GLO106,S03M,S04F,True,1,GL,4,0.4270440340042114,0.5033459067344666
GR_TRIP8946_1,aː,yː,f,t,GR202,GR134,GR19,GR-participant2,GR-participant6,True,1,GR,3,0.5007284879684448,0.6301813125610352
FR_TRIP82056_0,o,œ,z,b,FR3528,FR3951,FR3256,FR-participant5,FR-participant7,False,0,FR,0,0.4838588535785675,0.5223613977432251
GL_TRIP226_1,e,i,f,f,GLO55,GLO64,GLO76,S03M,S01F,True,1,GL,4,0.456769198179245,0.4694148004055023
BR_TRIP24180_0,ɐ̃,ẽ,t,t,BR915,BR872,BR785,BR-participant5,BR-participant1,False,0,BR,2,0.44727107882499695,0.5142164826393127
FR_TRIP12479_0,e,ɛ,f,f,FR1930,FR1828,FR2782,FR-participant3,FR-participant1,False,0,FR,0,0.5249618291854858,0.49734121561050415
EN_TRIP15318_0,æ,ʌ,t,s,EN2709,EN2733,EN480,EN-participant8,EN-participant2,False,0,EN,1,0.6774381399154663,0.6753925085067749
BR_TRIP57473_0,ĩ,ũ,f,s,BR690,BR664,BR1028,BR-participant1,BR-participant5,False,0,BR,2,0.36771050095558167,0.3750065565109253
ES_TRIP9049_1,a:,ɤ:,l,s,ES23,ES67,ES236,ES-participant2,ES-participant1,True,1,ES,6,0.4463522136211395,0.561585009098053
TU_TRIP617_0,i,ɯ,f,z,TU107,TU84,TU254,TU-participant4,TU-participant1,False,0,TU,5,0.49926260113716125,0.5412830114364624
FR_TRIP38401_1,i,y,f,f,FR4176,FR4377,FR1681,FR-participant8,FR-participant4,True,1,FR,0,0.49311646819114685,0.5074757933616638
BR_TRIP13172_0,ɐ̃,a,t,t,BR539,BR439,BR292,BR-participant3,BR-participant4,False,0,BR,2,0.5308927893638611,0.5240010023117065
ES_TRIP24539_1,æ:,ø:,l,s,ES127,ES90,ES70,ES-participant4,ES-participant2,True,1,ES,6,0.4819750487804413,0.5571960210800171
TU_TRIP7209_1,ɯ,u,t,s,TU53,TU34,TU160,TU-participant2,TU-participant3,True,1,TU,5,0.2609456479549408,0.2663111984729767
FR_TRIP65023_0,ɛ̃,e,z,b,FR1480,FR1623,FR4203,FR-participant4,FR-participant8,False,0,FR,0,0.5618966221809387,0.7037383913993835
ES_TRIP11687_1,a:,æ:,s,t,ES290,ES313,ES194,ES-participant5,ES-participant3,True,1,ES,6,0.4514177739620209,0.4774644076824188
BR_TRIP20803_1,õ,ɐ̃,l,s,BR567,BR618,BR666,BR-participant3,BR-participant1,True,1,BR,2,0.48869165778160095,0.5368103384971619
FR_TRIP8274_1,ɔ,o,z,f,FR1021,FR803,FR1306,FR-participant2,FR-participant4,True,1,FR,0,0.6009775400161743,0.6147758960723877
BR_TRIP32330_0,ĩ,ɐ̃,s,t,BR971,BR918,BR416,BR-participant5,BR-participant4,False,0,BR,2,0.4435848593711853,0.5529740452766418
FR_TRIP50935_0,ɑ̃,ɛ̃,z,f,FR456,FR162,FR2996,FR-participant6,FR-participant7,False,0,FR,0,0.38676971197128296,0.4543110430240631
GR_TRIP67781_1,uː,yː,z,t,GR644,GR688,GR230,GR-participant5,GR-participant2,True,1,GR,3,0.5810338854789734,0.6214560866355896
BR_TRIP46243_0,o,u,s,b,BR223,BR347,BR936,BR-participant4,BR-participant5,False,0,BR,2,0.4295801520347595,0.5131722688674927
EN_TRIP12179_0,ɪ,i,z,b,EN2527,EN2488,EN717,EN-participant5,EN-participant2,False,0,EN,1,0.42294788360595703,0.46845743060112
GR_TRIP63238_0,aː,ʏ,b,s,GR346,GR267,GR421,GR-participant4,GR-participant3,False,0,GR,3,0.43321844935417175,0.5837962627410889
FR_TRIP55240_1,ɔ̃,ɑ̃,f,f,FR479,FR469,FR2137,FR-participant6,FR-participant3,True,1,FR,0,0.46233436465263367,0.4524299204349518
BR_TRIP16810_1,õ,ũ,m,d,BR595,BR596,BR668,BR-participant3,BR-participant1,True,1,BR,2,0.6991755366325378,0.6981930136680603
EN_TRIP27242_1,æ,ɑ,z,b,EN980,EN772,EN2307,EN-participant4,EN-participant5,True,1,EN,1,0.406493604183197,0.4676615297794342
EN_TRIP19090_0,ɑ,u,f,s,EN2909,EN2768,EN1219,EN-participant8,EN-participant3,False,0,EN,1,0.433946818113327,0.5167113542556763
BR_TRIP48875_0,i,ĩ,s,k,BR373,BR266,BR132,BR-participant4,BR-participant2,False,0,BR,2,0.49833086133003235,0.6118735671043396
BR_TRIP35977_1,ɛ,e,t,ʃ,BR213,BR286,BR76,BR-participant4,BR-participant2,True,1,BR,2,0.6629610061645508,0.55849289894104
BR_TRIP57499_0,ĩ,ũ,f,s,BR847,BR708,BR151,BR-participant1,BR-participant2,False,0,BR,2,0.41343745589256287,0.4724346399307251
GR_TRIP79480_1,aː,yː,b,s,GR741,GR763,GR204,GR-participant5,GR-participant2,True,1,GR,3,0.5192936062812805,0.7040583491325378
EN_TRIP3290_0,ɛ,eɪ,z,f,EN144,EN105,EN1112,EN-participant6,EN-participant4,False,0,EN,1,0.5043833255767822,0.6015320420265198
TU_TRIP10021_1,ɯ,y,d,ʃ,TU209,TU261,TU88,TU-participant1,TU-participant4,True,1,TU,5,0.41630956530570984,0.5394096970558167
FR_TRIP82361_0,u,ɔ,z,b,FR3842,FR3433,FR4425,FR-participant5,FR-participant8,False,0,FR,0,0.5457020401954651,0.6023229956626892
FR_TRIP17398_0,ø,ɔ,z,f,FR1834,FR2219,FR3968,FR-participant3,FR-participant5,False,0,FR,0,0.4028159976005554,0.5036892294883728
BR_TRIP40253_1,ẽ,ũ,m,d,BR410,BR430,BR147,BR-participant4,BR-participant2,True,1,BR,2,0.46258383989334106,0.7071073651313782
GL_TRIP2525_0,aː,a,f,f,GLO142,GLO62,GLO31,S07F,S05M,False,0,GL,4,0.3801197409629822,0.33909857273101807
BR_TRIP17505_1,ɔ,o,k,s,BR460,BR529,BR236,BR-participant3,BR-participant4,True,1,BR,2,0.6131260395050049,0.712813138961792
ES_TRIP21476_1,y:,i:,m,v,ES138,ES80,ES57,ES-participant4,ES-participant2,True,1,ES,6,0.5080732107162476,0.557809054851532
BR_TRIP31903_1,ĩ,õ,l,s,BR1026,BR952,BR775,BR-participant5,BR-participant1,True,1,BR,2,0.4626776874065399,0.6060049533843994
TU_TRIP8005_0,y,u,ʃ,t,TU18,TU61,TU112,TU-participant2,TU-participant4,False,0,TU,5,0.4671916961669922,0.4846012592315674
BR_TRIP5190_1,ɔ,õ,d,g,BR197,BR68,BR215,BR-participant2,BR-participant4,True,1,BR,2,0.36894094944000244,0.5052146315574646
GR_TRIP8405_0,ʏ,ʊ,f,t,GR213,GR237,GR715,GR-participant2,GR-participant5,False,0,GR,3,0.518509030342102,0.4014894962310791
ES_TRIP13567_0,æ:,y:,l,s,ES307,ES294,ES271,ES-participant5,ES-participant1,False,0,ES,6,0.49504324793815613,0.6492481231689453
GR_TRIP23570_1,ʊ,uː,z,t,GR425,GR449,GR745,GR-participant3,GR-participant5,True,1,GR,3,0.585987389087677,0.7322446703910828
ES_TRIP31410_0,ø:,y:,s,t,ES261,ES216,ES12,ES-participant1,ES-participant2,False,0,ES,6,0.25418683886528015,0.3473489582538605
FR_TRIP19103_1,u,ɔ,z,b,FR2055,FR2216,FR3842,FR-participant3,FR-participant5,True,1,FR,0,0.43874630331993103,0.46153366565704346
TU_TRIP10445_0,i,u,f,z,TU232,TU202,TU177,TU-participant1,TU-participant3,False,0,TU,5,0.5432926416397095,0.5773788094520569
ES_TRIP34272_0,a:,ɤ:,l,s,ES236,ES232,ES296,ES-participant1,ES-participant5,False,0,ES,6,0.459281861782074,0.6302822828292847
BR_TRIP2156_1,ũ,ẽ,m,d,BR93,BR147,BR430,BR-participant2,BR-participant4,True,1,BR,2,0.5980148315429688,0.7071073651313782
ES_TRIP4175_0,æ:,ɤ:,m,v,ES46,ES43,ES283,ES-participant2,ES-participant1,False,0,ES,6,0.4079635441303253,0.4616714417934418
TU_TRIP10327_1,u,y,f,z,TU202,TU257,TU90,TU-participant1,TU-participant4,True,1,TU,5,0.5909496545791626,0.5888355374336243
FR_TRIP12520_0,e,i,f,f,FR1930,FR2254,FR3553,FR-participant3,FR-participant5,False,0,FR,0,0.4700485169887543,0.44726037979125977
BR_TRIP57078_0,o,ɔ,t,f,BR803,BR714,BR989,BR-participant1,BR-participant5,False,0,BR,2,0.41649383306503296,0.3958612084388733
FR_TRIP7960_1,ɛ,e,z,f,FR650,FR868,FR345,FR-participant2,FR-participant6,True,1,FR,0,0.48691391944885254,0.5054104924201965
GL_TRIP1760_1,ɔ,o,p,p,GLO74,GLO124,GLO132,S02M,S03M,True,1,GL,4,0.3783026337623596,0.45922771096229553
EN_TRIP40453_0,ɪ,æ,z,f,EN1572,EN1695,EN2982,EN-participant1,EN-participant8,False,0,EN,1,0.5658630728721619,0.6461189389228821
TU_TRIP11519_0,i,ɯ,t,s,TU220,TU263,TU178,TU-participant1,TU-participant3,False,0,TU,5,0.40792322158813477,0.48738205432891846
BR_TRIP14071_0,e,ɛ,t,ʃ,BR447,BR631,BR322,BR-participant3,BR-participant4,False,0,BR,2,0.48713818192481995,0.5527002215385437
EN_TRIP8824_1,ʊ,ɪ,f,s,EN2269,EN1991,EN1034,EN-participant7,EN-participant4,True,1,EN,1,0.3953966200351715,0.3945496082305908
FR_TRIP8392_1,u,ɔ,z,f,FR1084,FR1021,FR3845,FR-participant2,FR-participant5,True,1,FR,0,0.3960026502609253,0.5188537240028381
ES_TRIP29181_0,æ:,ɤ:,s,t,ES169,ES154,ES289,ES-participant3,ES-participant5,False,0,ES,6,0.3814330995082855,0.534754753112793
GR_TRIP17800_0,ʏ,iː,f,t,GR398,GR403,GR694,GR-participant3,GR-participant5,False,0,GR,3,0.4316061735153198,0.6352408528327942
BR_TRIP31993_0,õ,ɐ̃,l,s,BR888,BR1047,BR666,BR-participant5,BR-participant1,False,0,BR,2,0.4665190279483795,0.5492661595344543
FR_TRIP19136_1,i,e,z,b,FR2094,FR1914,FR2447,FR-participant3,FR-participant1,True,1,FR,0,0.4665549397468567,0.6010796427726746
GL_TRIP823_1,ɔ,o,p,p,GLO139,GLO82,GLO129,S05M,S07F,True,1,GL,4,0.4001460671424866,0.4885842502117157
EN_TRIP6390_0,ɑ,ʌ,b,f,EN1922,EN2178,EN1637,EN-participant7,EN-participant1,False,0,EN,1,0.3960166871547699,0.4556082785129547
ES_TRIP16484_1,ø:,ɤ:,m,v,ES327,ES340,ES207,ES-participant5,ES-participant3,True,1,ES,6,0.37801530957221985,0.45383453369140625
BR_TRIP60700_0,ẽ,ĩ,s,t,BR768,BR648,BR54,BR-participant1,BR-participant2,False,0,BR,2,0.3454522490501404,0.486185759305954
FR_TRIP56760_0,ɛ̃,e,f,f,FR1157,FR1685,FR4094,FR-participant4,FR-participant8,False,0,FR,0,0.49788087606430054,0.7459214329719543
EN_TRIP2900_1,æ,ʌ,z,b,EN261,EN364,EN980,EN-participant6,EN-participant4,True,1,EN,1,0.39754077792167664,0.4381072521209717
TU_TRIP2749_0,œ,y,p,t,TU102,TU126,TU36,TU-participant4,TU-participant2,False,0,TU,5,0.5269153714179993,0.7458662390708923
BR_TRIP1314_1,u,ũ,m,d,BR1,BR93,BR353,BR-participant2,BR-participant4,True,1,BR,2,0.704330325126648,0.6357073783874512
ES_TRIP21355_0,y:,ø:,m,v,ES114,ES111,ES45,ES-participant4,ES-participant2,False,0,ES,6,0.4673357903957367,0.5634158253669739
FR_TRIP84215_1,ɔ̃,ɑ̃,z,f,FR3719,FR3642,FR4250,FR-participant5,FR-participant8,True,1,FR,0,0.3321668803691864,0.4094657301902771
GR_TRIP24606_0,uː,yː,z,t,GR449,GR443,GR14,GR-participant3,GR-participant6,False,0,GR,3,0.45356306433677673,0.5173909068107605
BR_TRIP10775_1,i,e,d,s,BR46,BR126,BR374,BR-participant2,BR-participant4,True,1,BR,2,0.500343918800354,0.6125307083129883
ES_TRIP33757_0,y:,ɤ:,l,s,ES270,ES268,ES306,ES-participant1,ES-participant5,False,0,ES,6,0.46599408984184265,0.5359777808189392
TU_TRIP6594_1,u,ɯ,f,z,TU33,TU21,TU68,TU-participant2,TU-participant4,True,1,TU,5,0.47574353218078613,0.5551345944404602
BR_TRIP41626_0,ẽ,ũ,z,b,BR300,BR338,BR962,BR-participant4,BR-participant5,False,0,BR,2,0.5481468439102173,0.6441320180892944
EN_TRIP31865_1,ɛ,eɪ,f,s,EN1183,EN1393,EN156,EN-participant3,EN-participant6,True,1,EN,1,0.3892273008823395,0.5487952828407288
ES_TRIP6307_0,æ:,ø:,s,t,ES28,ES24,ES229,ES-participant2,ES-participant1,False,0,ES,6,0.33437660336494446,0.49203115701675415
BR_TRIP14438_1,ɐ̃,ĩ,z,b,BR617,BR504,BR763,BR-participant3,BR-participant1,True,1,BR,2,0.5270195007324219,0.6578254103660583
GR_TRIP8038_0,ʏ,ɪ,f,t,GR155,GR187,GR98,GR-participant2,GR-participant6,False,0,GR,3,0.3758848011493683,0.47670063376426697
EN_TRIP14787_1,ʊ,ʌ,t,s,EN2397,EN2484,EN760,EN-participant5,EN-participant2,True,1,EN,1,0.500299870967865,0.5570125579833984
FR_TRIP66011_0,ɔ,œ,z,f,FR1306,FR1602,FR4538,FR-participant4,FR-participant8,False,0,FR,0,0.5234298706054688,0.5075225234031677
BR_TRIP52584_0,i,ɛ,t,t,BR820,BR810,BR453,BR-participant1,BR-participant3,False,0,BR,2,0.4324219524860382,0.6359387040138245
TU_TRIP9981_1,ɯ,œ,d,ʃ,TU244,TU215,TU132,TU-participant1,TU-participant3,True,1,TU,5,0.5232383608818054,0.636552631855011
BR_TRIP59049_1,ĩ,e,s,p,BR848,BR815,BR879,BR-participant1,BR-participant5,True,1,BR,2,0.30848047137260437,0.4188351035118103
ES_TRIP3373_0,i:,ɤ:,m,v,ES44,ES55,ES257,ES-participant2,ES-participant1,False,0,ES,6,0.4349956810474396,0.5906428098678589
FR_TRIP26406_0,ø,œ,z,b,FR2952,FR3364,FR2428,FR-participant7,FR-participant1,False,0,FR,0,0.4435913860797882,0.4257887303829193
GL_TRIP1188_1,ɛ,i,g,g,GLO59,GLO133,GLO152,S05M,S04F,True,1,GL,4,0.4141257405281067,0.4096403419971466
ES_TRIP24615_0,æ:,i:,l,s,ES127,ES101,ES22,ES-participant4,ES-participant2,False,0,ES,6,0.508832573890686,0.6442644000053406
GR_TRIP65897_0,øː,ʏ,n,t,GR369,GR324,GR584,GR-participant4,GR-participant1,False,0,GR,3,0.5104154944419861,0.6954990029335022
BR_TRIP14001_1,ẽ,õ,t,t,BR577,BR592,BR684,BR-participant3,BR-participant1,True,1,BR,2,0.46948179602622986,0.5335921049118042
EN_TRIP2838_1,ʊ,u,z,b,EN203,EN43,EN1727,EN-participant6,EN-participant1,True,1,EN,1,0.4277403652667999,0.5677873492240906
EN_TRIP17825_1,ɪ,i,z,f,EN2982,EN2867,EN720,EN-participant8,EN-participant2,True,1,EN,1,0.4688076078891754,0.4751162827014923
FR_TRIP7960_0,ɛ,e,z,f,FR650,FR868,FR345,FR-participant2,FR-participant6,False,0,FR,0,0.48691391944885254,0.5054104924201965
ES_TRIP32818_0,a:,æ:,s,t,ES230,ES265,ES29,ES-participant1,ES-participant2,False,0,ES,6,0.46526071429252625,0.487598717212677
FR_TRIP54837_1,ɛ̃,ɑ̃,f,f,FR126,FR469,FR3111,FR-participant6,FR-participant7,True,1,FR,0,0.48788607120513916,0.4704992175102234
TU_TRIP9542_1,y,u,ʃ,t,TU237,TU204,TU125,TU-participant1,TU-participant4,True,1,TU,5,0.42539387941360474,0.44722220301628113
GR_TRIP79480_0,aː,yː,b,s,GR741,GR763,GR204,GR-participant5,GR-participant2,False,0,GR,3,0.5192936062812805,0.7040583491325378
GR_TRIP49858_1,ʏ,ʊ,f,t,GR116,GR92,GR586,GR-participant6,GR-participant1,True,1,GR,3,0.36619168519973755,0.5073557496070862
TU_TRIP10981_0,u,i,t,s,TU212,TU220,TU91,TU-participant1,TU-participant4,False,0,TU,5,0.5408473014831543,0.49607205390930176
ES_TRIP13139_0,y:,i:,l,s,ES306,ES305,ES174,ES-participant5,ES-participant3,False,0,ES,6,0.4632386565208435,0.586195170879364
GR_TRIP76408_1,uː,ʊ,f,s,GR731,GR743,GR579,GR-participant5,GR-participant1,True,1,GR,3,0.6061899065971375,0.5974128246307373
EN_TRIP19008_0,æ,ɑ,f,s,EN2830,EN2909,EN469,EN-participant8,EN-participant2,False,0,EN,1,0.5574458241462708,0.589273989200592
FR_TRIP19242_0,ɔ,ø,z,b,FR2216,FR1831,FR2652,FR-participant3,FR-participant1,False,0,FR,0,0.6168606877326965,0.5988725423812866
BR_TRIP20631_0,o,u,s,b,BR465,BR610,BR720,BR-participant3,BR-participant1,False,0,BR,2,0.39962929487228394,0.33196425437927246
BR_TRIP62041_0,õ,ɔ,k,s,BR653,BR715,BR87,BR-participant1,BR-participant2,False,0,BR,2,0.34675130248069763,0.46958276629447937
TU_TRIP617_1,i,ɯ,f,z,TU107,TU84,TU254,TU-participant4,TU-participant1,True,1,TU,5,0.49926260113716125,0.5412830114364624
BR_TRIP31222_1,ũ,ĩ,f,s,BR896,BR969,BR674,BR-participant5,BR-participant1,True,1,BR,2,0.3686767816543579,0.38248440623283386
GR_TRIP34197_1,iː,ɪ,ɡ,s,GR629,GR559,GR674,GR-participant1,GR-participant5,True,1,GR,3,0.5451938509941101,0.5483906269073486
EN_TRIP17558_1,ɑ,u,z,f,EN2723,EN2756,EN775,EN-participant8,EN-participant4,True,1,EN,1,0.43901702761650085,0.6635022163391113
FR_TRIP12772_1,o,ɔ,f,f,FR2192,FR2004,FR3409,FR-participant3,FR-participant5,True,1,FR,0,0.32929593324661255,0.35238566994667053
GL_TRIP933_0,ɛ,e,f,f,GLO73,GLO63,GLO143,S05M,S04F,False,0,GL,4,0.428090363740921,0.4412198066711426
FR_TRIP66305_0,ɛ,ɛ̃,z,f,FR1566,FR1483,FR4356,FR-participant4,FR-participant8,False,0,FR,0,0.5504717230796814,0.6779366731643677
ES_TRIP18391_1,æ:,y:,m,v,ES355,ES330,ES187,ES-participant5,ES-participant3,True,1,ES,6,0.26501134037971497,0.4990190267562866
TU_TRIP9708_1,ɯ,y,p,t,TU243,TU225,TU175,TU-participant1,TU-participant3,True,1,TU,5,0.5232771039009094,0.5368499755859375
BR_TRIP59112_1,i,ĩ,s,p,BR821,BR647,BR982,BR-participant1,BR-participant5,True,1,BR,2,0.29221808910369873,0.4633374810218811
BR_TRIP38310_1,õ,ũ,k,b,BR420,BR431,BR513,BR-participant4,BR-participant3,True,1,BR,2,0.5828832387924194,0.606513500213623
FR_TRIP30853_0,i,y,f,f,FR3198,FR3086,FR1681,FR-participant7,FR-participant4,False,0,FR,0,0.5031816363334656,0.5315633416175842
GR_TRIP26208_0,øː,ʏ,ts,k,GR486,GR514,GR60,GR-participant3,GR-participant6,False,0,GR,3,0.3997490108013153,0.49869510531425476
GR_TRIP36895_0,øː,yː,l,t,GR580,GR598,GR732,GR-participant1,GR-participant5,False,0,GR,3,0.3938647210597992,0.5461828708648682
ES_TRIP29012_0,y:,i:,s,t,ES192,ES191,ES27,ES-participant3,ES-participant2,False,0,ES,6,0.41202977299690247,0.5805145502090454
ES_TRIP12241_1,ɤ:,i:,l,s,ES292,ES305,ES100,ES-participant5,ES-participant4,True,1,ES,6,0.5793285369873047,0.7403294444084167
GR_TRIP11438_0,iː,yː,z,t,GR217,GR182,GR719,GR-participant2,GR-participant5,False,0,GR,3,0.7283733487129211,0.7583383917808533
EN_TRIP7154_1,ʌ,ɑ,z,b,EN2217,EN1924,EN1511,EN-participant7,EN-participant3,True,1,EN,1,0.49686872959136963,0.42531493306159973
BR_TRIP41503_0,ẽ,ĩ,z,b,BR256,BR260,BR56,BR-participant4,BR-participant2,False,0,BR,2,0.535038411617279,0.565194308757782
ES_TRIP13190_1,y:,æ:,l,s,ES294,ES307,ES234,ES-participant5,ES-participant1,True,1,ES,6,0.37115320563316345,0.6496615409851074
FR_TRIP81997_1,ɛ̃,ɛ,z,b,FR3470,FR3779,FR4203,FR-participant5,FR-participant8,True,1,FR,0,0.4324970543384552,0.4981060028076172
BR_TRIP18619_1,ɐ̃,ẽ,k,s,BR538,BR552,BR230,BR-participant3,BR-participant4,True,1,BR,2,0.6705671548843384,0.6981818079948425
FR_TRIP49307_0,ɔ,œ,z,b,FR37,FR182,FR1018,FR-participant6,FR-participant2,False,0,FR,0,0.4275699555873871,0.46533462405204773
BR_TRIP26667_0,u,ũ,m,d,BR942,BR955,BR246,BR-participant5,BR-participant4,False,0,BR,2,0.6397777199745178,0.6826189756393433
BR_TRIP12475_1,a,ɐ̃,t,t,BR484,BR539,BR746,BR-participant3,BR-participant1,True,1,BR,2,0.3639105558395386,0.5463935732841492
EN_TRIP17304_1,ɪ,i,z,b,EN2979,EN2864,EN959,EN-participant8,EN-participant4,True,1,EN,1,0.4636831283569336,0.512673556804657
BR_TRIP59589_1,ĩ,ɐ̃,s,t,BR692,BR788,BR880,BR-participant1,BR-participant5,True,1,BR,2,0.3698437809944153,0.48812392354011536
GR_TRIP311_0,yː,ʏ,b,s,GR133,GR211,GR377,GR-participant2,GR-participant4,False,0,GR,3,0.5003244280815125,0.4572502076625824
ES_TRIP8078_0,i:,æ:,l,s,ES20,ES22,ES197,ES-participant2,ES-participant3,False,0,ES,6,0.4865643084049225,0.5653268694877625
GR_TRIP61763_1,ʏ,iː,f,s,GR326,GR292,GR510,GR-participant4,GR-participant3,True,1,GR,3,0.3902443051338196,0.5572032332420349
BR_TRIP9774_0,i,ĩ,f,s,BR47,BR151,BR742,BR-participant2,BR-participant1,False,0,BR,2,0.3122808337211609,0.426267147064209
ES_TRIP36465_0,ɤ:,y:,m,v,ES244,ES258,ES7,ES-participant1,ES-participant2,False,0,ES,6,0.47789984941482544,0.5782577395439148
FR_TRIP84514_1,ø,œ,z,f,FR3968,FR3954,FR1834,FR-participant5,FR-participant2,True,1,FR,0,0.4028159976005554,0.45143526792526245
ES_TRIP20536_1,ø:,ɤ:,m,v,ES78,ES136,ES339,ES-participant4,ES-participant5,True,1,ES,6,0.47427836060523987,0.5958637595176697
GR_TRIP60016_1,ɪ,ʏ,f,t,GR385,GR355,GR447,GR-participant4,GR-participant3,True,1,GR,3,0.5344322919845581,0.5279675722122192
