filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,speaker_tgt_oth,speaker_x,TGT_first,TGT_first_code,language_stimuli,language_stimuli_code,w2vt9_fra_distance_tgt,w2vt9_fra_distance_oth
TU_TRIP617_0,i,ɯ,f,z,TU107,TU84,TU254,TU-participant4,TU-participant1,False,0,TU,5,0.41246455907821655,0.447262167930603
FR_TRIP38401_1,i,y,f,f,FR4176,FR4377,FR1681,FR-participant8,FR-participant4,True,1,FR,0,0.3760126233100891,0.35280218720436096
BR_TRIP13172_0,ɐ̃,a,t,t,BR539,BR439,BR292,BR-participant3,BR-participant4,False,0,BR,2,0.1847054809331894,0.3681686520576477
ES_TRIP24539_1,æ:,ø:,l,s,ES127,ES90,ES70,ES-participant4,ES-participant2,True,1,ES,6,0.2669357359409332,0.36560797691345215
TU_TRIP7209_1,ɯ,u,t,s,TU53,TU34,TU160,TU-participant2,TU-participant3,True,1,TU,5,0.42854365706443787,0.3722144663333893
FR_TRIP65023_0,ɛ̃,e,z,b,FR1480,FR1623,FR4203,FR-participant4,FR-participant8,False,0,FR,0,0.36383408308029175,0.4054450988769531
ES_TRIP11687_1,a:,æ:,s,t,ES290,ES313,ES194,ES-participant5,ES-participant3,True,1,ES,6,0.21693085134029388,0.20485976338386536
BR_TRIP20803_1,õ,ɐ̃,l,s,BR567,BR618,BR666,BR-participant3,BR-participant1,True,1,BR,2,0.35644346475601196,0.4666309952735901
FR_TRIP8274_1,ɔ,o,z,f,FR1021,FR803,FR1306,FR-participant2,FR-participant4,True,1,FR,0,0.4937994182109833,0.5398941040039062
BR_TRIP32330_0,ĩ,ɐ̃,s,t,BR971,BR918,BR416,BR-participant5,BR-participant4,False,0,BR,2,0.14291736483573914,0.26236164569854736
FR_TRIP50935_0,ɑ̃,ɛ̃,z,f,FR456,FR162,FR2996,FR-participant6,FR-participant7,False,0,FR,0,0.2982405126094818,0.4485863447189331
GR_TRIP67781_1,uː,yː,z,t,GR644,GR688,GR230,GR-participant5,GR-participant2,True,1,GR,3,0.37045103311538696,0.4339563548564911
BR_TRIP46243_0,o,u,s,b,BR223,BR347,BR936,BR-participant4,BR-participant5,False,0,BR,2,0.28028300404548645,0.37326183915138245
EN_TRIP12179_0,ɪ,i,z,b,EN2527,EN2488,EN717,EN-participant5,EN-participant2,False,0,EN,1,0.3015977740287781,0.3136269450187683
GR_TRIP63238_0,aː,ʏ,b,s,GR346,GR267,GR421,GR-participant4,GR-participant3,False,0,GR,3,0.29403722286224365,0.35722246766090393
FR_TRIP55240_1,ɔ̃,ɑ̃,f,f,FR479,FR469,FR2137,FR-participant6,FR-participant3,True,1,FR,0,0.24056442081928253,0.20827214419841766
BR_TRIP16810_1,õ,ũ,m,d,BR595,BR596,BR668,BR-participant3,BR-participant1,True,1,BR,2,0.30866435170173645,0.32677462697029114
EN_TRIP27242_1,æ,ɑ,z,b,EN980,EN772,EN2307,EN-participant4,EN-participant5,True,1,EN,1,0.3174154758453369,0.361299991607666
EN_TRIP19090_0,ɑ,u,f,s,EN2909,EN2768,EN1219,EN-participant8,EN-participant3,False,0,EN,1,0.16711927950382233,0.3982410430908203
BR_TRIP48875_0,i,ĩ,s,k,BR373,BR266,BR132,BR-participant4,BR-participant2,False,0,BR,2,0.19624675810337067,0.2028958797454834
BR_TRIP35977_1,ɛ,e,t,ʃ,BR213,BR286,BR76,BR-participant4,BR-participant2,True,1,BR,2,0.2676127254962921,0.24092839658260345
BR_TRIP57499_0,ĩ,ũ,f,s,BR847,BR708,BR151,BR-participant1,BR-participant2,False,0,BR,2,0.19234958291053772,0.34917593002319336
GR_TRIP79480_1,aː,yː,b,s,GR741,GR763,GR204,GR-participant5,GR-participant2,True,1,GR,3,0.348548024892807,0.5219886898994446
EN_TRIP3290_0,ɛ,eɪ,z,f,EN144,EN105,EN1112,EN-participant6,EN-participant4,False,0,EN,1,0.3511912226676941,0.3285985589027405
TU_TRIP10021_1,ɯ,y,d,ʃ,TU209,TU261,TU88,TU-participant1,TU-participant4,True,1,TU,5,0.4451259970664978,0.5961394906044006
FR_TRIP82361_0,u,ɔ,z,b,FR3842,FR3433,FR4425,FR-participant5,FR-participant8,False,0,FR,0,0.4180392324924469,0.42714500427246094
FR_TRIP17398_0,ø,ɔ,z,f,FR1834,FR2219,FR3968,FR-participant3,FR-participant5,False,0,FR,0,0.2186049073934555,0.23112283647060394
BR_TRIP40253_1,ẽ,ũ,m,d,BR410,BR430,BR147,BR-participant4,BR-participant2,True,1,BR,2,0.29898932576179504,0.8804453015327454
GL_TRIP2525_0,aː,a,f,f,GLO142,GLO62,GLO31,S07F,S05M,False,0,GL,4,0.1643020659685135,0.17673158645629883
BR_TRIP17505_1,ɔ,o,k,s,BR460,BR529,BR236,BR-participant3,BR-participant4,True,1,BR,2,0.1802799552679062,0.23870806396007538
ES_TRIP21476_1,y:,i:,m,v,ES138,ES80,ES57,ES-participant4,ES-participant2,True,1,ES,6,0.4451756179332733,0.3350197970867157
BR_TRIP31903_1,ĩ,õ,l,s,BR1026,BR952,BR775,BR-participant5,BR-participant1,True,1,BR,2,0.30029967427253723,0.3753414750099182
TU_TRIP8005_0,y,u,ʃ,t,TU18,TU61,TU112,TU-participant2,TU-participant4,False,0,TU,5,0.528570830821991,0.37828460335731506
BR_TRIP5190_1,ɔ,õ,d,g,BR197,BR68,BR215,BR-participant2,BR-participant4,True,1,BR,2,0.2566383183002472,0.2916349172592163
GR_TRIP8405_0,ʏ,ʊ,f,t,GR213,GR237,GR715,GR-participant2,GR-participant5,False,0,GR,3,0.436775267124176,0.2990383207798004
ES_TRIP13567_0,æ:,y:,l,s,ES307,ES294,ES271,ES-participant5,ES-participant1,False,0,ES,6,0.301021546125412,0.4245590567588806
GR_TRIP23570_1,ʊ,uː,z,t,GR425,GR449,GR745,GR-participant3,GR-participant5,True,1,GR,3,0.4565202295780182,0.5250902771949768
ES_TRIP31410_0,ø:,y:,s,t,ES261,ES216,ES12,ES-participant1,ES-participant2,False,0,ES,6,0.17761915922164917,0.2234238237142563
FR_TRIP19103_1,u,ɔ,z,b,FR2055,FR2216,FR3842,FR-participant3,FR-participant5,True,1,FR,0,0.361487478017807,0.27609506249427795
TU_TRIP10445_0,i,u,f,z,TU232,TU202,TU177,TU-participant1,TU-participant3,False,0,TU,5,0.20318841934204102,0.32430300116539
ES_TRIP34272_0,a:,ɤ:,l,s,ES236,ES232,ES296,ES-participant1,ES-participant5,False,0,ES,6,0.33999398350715637,0.41982120275497437
BR_TRIP2156_1,ũ,ẽ,m,d,BR93,BR147,BR430,BR-participant2,BR-participant4,True,1,BR,2,0.9400346875190735,0.8804453015327454
ES_TRIP4175_0,æ:,ɤ:,m,v,ES46,ES43,ES283,ES-participant2,ES-participant1,False,0,ES,6,0.23580828309059143,0.40222087502479553
TU_TRIP10327_1,u,y,f,z,TU202,TU257,TU90,TU-participant1,TU-participant4,True,1,TU,5,0.4382922053337097,0.4454362988471985
FR_TRIP12520_0,e,i,f,f,FR1930,FR2254,FR3553,FR-participant3,FR-participant5,False,0,FR,0,0.4100402295589447,0.38381093740463257
BR_TRIP57078_0,o,ɔ,t,f,BR803,BR714,BR989,BR-participant1,BR-participant5,False,0,BR,2,0.19637134671211243,0.24699079990386963
FR_TRIP7960_1,ɛ,e,z,f,FR650,FR868,FR345,FR-participant2,FR-participant6,True,1,FR,0,0.3122560381889343,0.6735480427742004
GL_TRIP1760_1,ɔ,o,p,p,GLO74,GLO124,GLO132,S02M,S03M,True,1,GL,4,0.1653929352760315,0.1549127995967865
EN_TRIP40453_0,ɪ,æ,z,f,EN1572,EN1695,EN2982,EN-participant1,EN-participant8,False,0,EN,1,0.28174492716789246,0.3325135111808777
TU_TRIP11519_0,i,ɯ,t,s,TU220,TU263,TU178,TU-participant1,TU-participant3,False,0,TU,5,0.2402624934911728,0.22606508433818817
BR_TRIP14071_0,e,ɛ,t,ʃ,BR447,BR631,BR322,BR-participant3,BR-participant4,False,0,BR,2,0.25911855697631836,0.3853592276573181
EN_TRIP8824_1,ʊ,ɪ,f,s,EN2269,EN1991,EN1034,EN-participant7,EN-participant4,True,1,EN,1,0.21835079789161682,0.22810320556163788
FR_TRIP8392_1,u,ɔ,z,f,FR1084,FR1021,FR3845,FR-participant2,FR-participant5,True,1,FR,0,0.32665812969207764,0.3756154477596283
ES_TRIP29181_0,æ:,ɤ:,s,t,ES169,ES154,ES289,ES-participant3,ES-participant5,False,0,ES,6,0.14532674849033356,0.29121163487434387
GR_TRIP17800_0,ʏ,iː,f,t,GR398,GR403,GR694,GR-participant3,GR-participant5,False,0,GR,3,0.31272464990615845,0.4296817481517792
BR_TRIP31993_0,õ,ɐ̃,l,s,BR888,BR1047,BR666,BR-participant5,BR-participant1,False,0,BR,2,0.2149375081062317,0.29491370916366577
FR_TRIP19136_1,i,e,z,b,FR2094,FR1914,FR2447,FR-participant3,FR-participant1,True,1,FR,0,0.5056561231613159,0.3743116557598114
GL_TRIP823_1,ɔ,o,p,p,GLO139,GLO82,GLO129,S05M,S07F,True,1,GL,4,0.07107760012149811,0.08841835707426071
EN_TRIP6390_0,ɑ,ʌ,b,f,EN1922,EN2178,EN1637,EN-participant7,EN-participant1,False,0,EN,1,0.2687358260154724,0.19622214138507843
ES_TRIP16484_1,ø:,ɤ:,m,v,ES327,ES340,ES207,ES-participant5,ES-participant3,True,1,ES,6,0.27283385396003723,0.36789530515670776
BR_TRIP60700_0,ẽ,ĩ,s,t,BR768,BR648,BR54,BR-participant1,BR-participant2,False,0,BR,2,0.1266121119260788,0.2578970491886139
FR_TRIP56760_0,ɛ̃,e,f,f,FR1157,FR1685,FR4094,FR-participant4,FR-participant8,False,0,FR,0,0.14086012542247772,0.1898670494556427
EN_TRIP2900_1,æ,ʌ,z,b,EN261,EN364,EN980,EN-participant6,EN-participant4,True,1,EN,1,0.2500384449958801,0.31002122163772583
TU_TRIP2749_0,œ,y,p,t,TU102,TU126,TU36,TU-participant4,TU-participant2,False,0,TU,5,0.407632052898407,0.607753336429596
BR_TRIP1314_1,u,ũ,m,d,BR1,BR93,BR353,BR-participant2,BR-participant4,True,1,BR,2,0.48555558919906616,0.38954317569732666
ES_TRIP21355_0,y:,ø:,m,v,ES114,ES111,ES45,ES-participant4,ES-participant2,False,0,ES,6,0.26724985241889954,0.274816632270813
FR_TRIP84215_1,ɔ̃,ɑ̃,z,f,FR3719,FR3642,FR4250,FR-participant5,FR-participant8,True,1,FR,0,0.3746025860309601,0.3820973038673401
GR_TRIP24606_0,uː,yː,z,t,GR449,GR443,GR14,GR-participant3,GR-participant6,False,0,GR,3,0.2804279923439026,0.30956122279167175
BR_TRIP10775_1,i,e,d,s,BR46,BR126,BR374,BR-participant2,BR-participant4,True,1,BR,2,0.3824942409992218,0.2564043700695038
ES_TRIP33757_0,y:,ɤ:,l,s,ES270,ES268,ES306,ES-participant1,ES-participant5,False,0,ES,6,0.26239147782325745,0.37589335441589355
TU_TRIP6594_1,u,ɯ,f,z,TU33,TU21,TU68,TU-participant2,TU-participant4,True,1,TU,5,0.40382665395736694,0.3397901654243469
BR_TRIP41626_0,ẽ,ũ,z,b,BR300,BR338,BR962,BR-participant4,BR-participant5,False,0,BR,2,0.3753010630607605,0.37140387296676636
EN_TRIP31865_1,ɛ,eɪ,f,s,EN1183,EN1393,EN156,EN-participant3,EN-participant6,True,1,EN,1,0.3772197365760803,0.4458477795124054
ES_TRIP6307_0,æ:,ø:,s,t,ES28,ES24,ES229,ES-participant2,ES-participant1,False,0,ES,6,0.17570467293262482,0.23105500638484955
BR_TRIP14438_1,ɐ̃,ĩ,z,b,BR617,BR504,BR763,BR-participant3,BR-participant1,True,1,BR,2,0.3685974180698395,0.2683197855949402
GR_TRIP8038_0,ʏ,ɪ,f,t,GR155,GR187,GR98,GR-participant2,GR-participant6,False,0,GR,3,0.4265381693840027,0.3570101857185364
EN_TRIP14787_1,ʊ,ʌ,t,s,EN2397,EN2484,EN760,EN-participant5,EN-participant2,True,1,EN,1,0.24388886988162994,0.25074532628059387
FR_TRIP66011_0,ɔ,œ,z,f,FR1306,FR1602,FR4538,FR-participant4,FR-participant8,False,0,FR,0,0.19151131808757782,0.2249290943145752
BR_TRIP52584_0,i,ɛ,t,t,BR820,BR810,BR453,BR-participant1,BR-participant3,False,0,BR,2,0.23414240777492523,0.30940893292427063
TU_TRIP9981_1,ɯ,œ,d,ʃ,TU244,TU215,TU132,TU-participant1,TU-participant3,True,1,TU,5,0.4621843993663788,0.6812435984611511
BR_TRIP59049_1,ĩ,e,s,p,BR848,BR815,BR879,BR-participant1,BR-participant5,True,1,BR,2,0.13710960745811462,0.1647515594959259
ES_TRIP3373_0,i:,ɤ:,m,v,ES44,ES55,ES257,ES-participant2,ES-participant1,False,0,ES,6,0.2114686220884323,0.3996772766113281
FR_TRIP26406_0,ø,œ,z,b,FR2952,FR3364,FR2428,FR-participant7,FR-participant1,False,0,FR,0,0.2893644869327545,0.2731311321258545
GL_TRIP1188_1,ɛ,i,g,g,GLO59,GLO133,GLO152,S05M,S04F,True,1,GL,4,0.0691690742969513,0.11606977134943008
ES_TRIP24615_0,æ:,i:,l,s,ES127,ES101,ES22,ES-participant4,ES-participant2,False,0,ES,6,0.38771721720695496,0.45659494400024414
GR_TRIP65897_0,øː,ʏ,n,t,GR369,GR324,GR584,GR-participant4,GR-participant1,False,0,GR,3,0.34659385681152344,0.6564612984657288
BR_TRIP14001_1,ẽ,õ,t,t,BR577,BR592,BR684,BR-participant3,BR-participant1,True,1,BR,2,0.19992056488990784,0.2523297071456909
EN_TRIP2838_1,ʊ,u,z,b,EN203,EN43,EN1727,EN-participant6,EN-participant1,True,1,EN,1,0.41670897603034973,0.5093120336532593
EN_TRIP17825_1,ɪ,i,z,f,EN2982,EN2867,EN720,EN-participant8,EN-participant2,True,1,EN,1,0.3499372899532318,0.43962621688842773
FR_TRIP7960_0,ɛ,e,z,f,FR650,FR868,FR345,FR-participant2,FR-participant6,False,0,FR,0,0.3122560381889343,0.6735480427742004
ES_TRIP32818_0,a:,æ:,s,t,ES230,ES265,ES29,ES-participant1,ES-participant2,False,0,ES,6,0.2217896580696106,0.3580878674983978
FR_TRIP54837_1,ɛ̃,ɑ̃,f,f,FR126,FR469,FR3111,FR-participant6,FR-participant7,True,1,FR,0,0.2855696380138397,0.29743102192878723
TU_TRIP9542_1,y,u,ʃ,t,TU237,TU204,TU125,TU-participant1,TU-participant4,True,1,TU,5,0.5144912004470825,0.48108792304992676
GR_TRIP79480_0,aː,yː,b,s,GR741,GR763,GR204,GR-participant5,GR-participant2,False,0,GR,3,0.348548024892807,0.5219886898994446
GR_TRIP49858_1,ʏ,ʊ,f,t,GR116,GR92,GR586,GR-participant6,GR-participant1,True,1,GR,3,0.23836269974708557,0.27128922939300537
TU_TRIP10981_0,u,i,t,s,TU212,TU220,TU91,TU-participant1,TU-participant4,False,0,TU,5,0.4907070994377136,0.5885966420173645
ES_TRIP13139_0,y:,i:,l,s,ES306,ES305,ES174,ES-participant5,ES-participant3,False,0,ES,6,0.4726417660713196,0.5404793620109558
GR_TRIP76408_1,uː,ʊ,f,s,GR731,GR743,GR579,GR-participant5,GR-participant1,True,1,GR,3,0.39663803577423096,0.5329269766807556
EN_TRIP19008_0,æ,ɑ,f,s,EN2830,EN2909,EN469,EN-participant8,EN-participant2,False,0,EN,1,0.18169745802879333,0.12072116881608963
FR_TRIP19242_0,ɔ,ø,z,b,FR2216,FR1831,FR2652,FR-participant3,FR-participant1,False,0,FR,0,0.45977166295051575,0.4880026578903198
BR_TRIP20631_0,o,u,s,b,BR465,BR610,BR720,BR-participant3,BR-participant1,False,0,BR,2,0.25641578435897827,0.2222859412431717
BR_TRIP62041_0,õ,ɔ,k,s,BR653,BR715,BR87,BR-participant1,BR-participant2,False,0,BR,2,0.20926006138324738,0.21908101439476013
TU_TRIP617_1,i,ɯ,f,z,TU107,TU84,TU254,TU-participant4,TU-participant1,True,1,TU,5,0.41246455907821655,0.447262167930603
BR_TRIP31222_1,ũ,ĩ,f,s,BR896,BR969,BR674,BR-participant5,BR-participant1,True,1,BR,2,0.22469840943813324,0.4063461124897003
GR_TRIP34197_1,iː,ɪ,ɡ,s,GR629,GR559,GR674,GR-participant1,GR-participant5,True,1,GR,3,0.6617252826690674,0.3829251229763031
EN_TRIP17558_1,ɑ,u,z,f,EN2723,EN2756,EN775,EN-participant8,EN-participant4,True,1,EN,1,0.28808027505874634,0.4398820698261261
FR_TRIP12772_1,o,ɔ,f,f,FR2192,FR2004,FR3409,FR-participant3,FR-participant5,True,1,FR,0,0.4455796778202057,0.1992204338312149
GL_TRIP933_0,ɛ,e,f,f,GLO73,GLO63,GLO143,S05M,S04F,False,0,GL,4,0.17951107025146484,0.16416193544864655
FR_TRIP66305_0,ɛ,ɛ̃,z,f,FR1566,FR1483,FR4356,FR-participant4,FR-participant8,False,0,FR,0,0.3273850381374359,0.3109988272190094
ES_TRIP18391_1,æ:,y:,m,v,ES355,ES330,ES187,ES-participant5,ES-participant3,True,1,ES,6,0.1322072148323059,0.4188006520271301
TU_TRIP9708_1,ɯ,y,p,t,TU243,TU225,TU175,TU-participant1,TU-participant3,True,1,TU,5,0.22848452627658844,0.25695493817329407
BR_TRIP59112_1,i,ĩ,s,p,BR821,BR647,BR982,BR-participant1,BR-participant5,True,1,BR,2,0.3244129717350006,0.19424904882907867
BR_TRIP38310_1,õ,ũ,k,b,BR420,BR431,BR513,BR-participant4,BR-participant3,True,1,BR,2,0.3185659646987915,0.345497190952301
FR_TRIP30853_0,i,y,f,f,FR3198,FR3086,FR1681,FR-participant7,FR-participant4,False,0,FR,0,0.30420926213264465,0.3517332971096039
GR_TRIP26208_0,øː,ʏ,ts,k,GR486,GR514,GR60,GR-participant3,GR-participant6,False,0,GR,3,0.20883147418498993,0.23830336332321167
GR_TRIP36895_0,øː,yː,l,t,GR580,GR598,GR732,GR-participant1,GR-participant5,False,0,GR,3,0.2293166071176529,0.2595246434211731
ES_TRIP29012_0,y:,i:,s,t,ES192,ES191,ES27,ES-participant3,ES-participant2,False,0,ES,6,0.2387343943119049,0.36039742827415466
ES_TRIP12241_1,ɤ:,i:,l,s,ES292,ES305,ES100,ES-participant5,ES-participant4,True,1,ES,6,0.3258744776248932,0.3760426640510559
GR_TRIP11438_0,iː,yː,z,t,GR217,GR182,GR719,GR-participant2,GR-participant5,False,0,GR,3,0.3827081322669983,0.47396615147590637
EN_TRIP7154_1,ʌ,ɑ,z,b,EN2217,EN1924,EN1511,EN-participant7,EN-participant3,True,1,EN,1,0.32499417662620544,0.21948418021202087
BR_TRIP41503_0,ẽ,ĩ,z,b,BR256,BR260,BR56,BR-participant4,BR-participant2,False,0,BR,2,0.40473034977912903,0.3342466354370117
ES_TRIP13190_1,y:,æ:,l,s,ES294,ES307,ES234,ES-participant5,ES-participant1,True,1,ES,6,0.2529672384262085,0.40415698289871216
FR_TRIP81997_1,ɛ̃,ɛ,z,b,FR3470,FR3779,FR4203,FR-participant5,FR-participant8,True,1,FR,0,0.33788731694221497,0.330769807100296
BR_TRIP18619_1,ɐ̃,ẽ,k,s,BR538,BR552,BR230,BR-participant3,BR-participant4,True,1,BR,2,0.25689101219177246,0.2947777211666107
FR_TRIP49307_0,ɔ,œ,z,b,FR37,FR182,FR1018,FR-participant6,FR-participant2,False,0,FR,0,0.23468729853630066,0.25086984038352966
BR_TRIP26667_0,u,ũ,m,d,BR942,BR955,BR246,BR-participant5,BR-participant4,False,0,BR,2,0.2969295382499695,0.4476080536842346
BR_TRIP12475_1,a,ɐ̃,t,t,BR484,BR539,BR746,BR-participant3,BR-participant1,True,1,BR,2,0.11979090422391891,0.19373579323291779
EN_TRIP17304_1,ɪ,i,z,b,EN2979,EN2864,EN959,EN-participant8,EN-participant4,True,1,EN,1,0.22966378927230835,0.4396539330482483
BR_TRIP59589_1,ĩ,ɐ̃,s,t,BR692,BR788,BR880,BR-participant1,BR-participant5,True,1,BR,2,0.1799154281616211,0.25507262349128723
GR_TRIP311_0,yː,ʏ,b,s,GR133,GR211,GR377,GR-participant2,GR-participant4,False,0,GR,3,0.35187435150146484,0.24908874928951263
ES_TRIP8078_0,i:,æ:,l,s,ES20,ES22,ES197,ES-participant2,ES-participant3,False,0,ES,6,0.4103386104106903,0.4118904769420624
GR_TRIP61763_1,ʏ,iː,f,s,GR326,GR292,GR510,GR-participant4,GR-participant3,True,1,GR,3,0.3623109757900238,0.31417813897132874
BR_TRIP9774_0,i,ĩ,f,s,BR47,BR151,BR742,BR-participant2,BR-participant1,False,0,BR,2,0.17527535557746887,0.2248125523328781
ES_TRIP36465_0,ɤ:,y:,m,v,ES244,ES258,ES7,ES-participant1,ES-participant2,False,0,ES,6,0.38664335012435913,0.3979927599430084
FR_TRIP84514_1,ø,œ,z,f,FR3968,FR3954,FR1834,FR-participant5,FR-participant2,True,1,FR,0,0.2186049073934555,0.1550348699092865
ES_TRIP20536_1,ø:,ɤ:,m,v,ES78,ES136,ES339,ES-participant4,ES-participant5,True,1,ES,6,0.3280206322669983,0.46910959482192993
GR_TRIP60016_1,ɪ,ʏ,f,t,GR385,GR355,GR447,GR-participant4,GR-participant3,True,1,GR,3,0.24633555114269257,0.41283172369003296
FR_TRIP66426_0,o,œ,z,f,FR1644,FR1602,FR803,FR-participant4,FR-participant2,False,0,FR,0,0.3477383553981781,0.4853686988353729
FR_TRIP18754_0,ɛ,e,z,b,FR1812,FR1914,FR3779,FR-participant3,FR-participant5,False,0,FR,0,0.23110704123973846,0.37889111042022705
FR_TRIP27535_1,ɑ̃,ɔ̃,z,f,FR2996,FR3328,FR1523,FR-participant7,FR-participant4,True,1,FR,0,0.4247385561466217,0.21782951056957245
EN_TRIP24235_0,u,ɑ,f,s,EN700,EN563,EN2768,EN-participant2,EN-participant8,False,0,EN,1,0.35238513350486755,0.44308969378471375
FR_TRIP38597_1,u,ɔ,f,f,FR4306,FR4475,FR2321,FR-participant8,FR-participant1,True,1,FR,0,0.4010798931121826,0.3966025114059448
ES_TRIP13635_0,æ:,a:,l,s,ES307,ES296,ES175,ES-participant5,ES-participant3,False,0,ES,6,0.2421756386756897,0.2881019115447998
TU_TRIP11912_0,ɯ,i,t,s,TU241,TU255,TU129,TU-participant1,TU-participant4,False,0,TU,5,0.24749436974525452,0.27059146761894226
BR_TRIP32140_0,ɐ̃,õ,l,s,BR917,BR888,BR250,BR-participant5,BR-participant4,False,0,BR,2,0.4138573706150055,0.49856212735176086
GR_TRIP71408_1,iː,ɪ,f,t,GR699,GR725,GR218,GR-participant5,GR-participant2,True,1,GR,3,0.3154011070728302,0.4597073793411255
FR_TRIP71654_1,e,i,f,f,FR2782,FR2522,FR1930,FR-participant1,FR-participant3,True,1,FR,0,0.28936704993247986,0.36153489351272583
BR_TRIP46713_0,ɐ̃,ũ,s,t,BR295,BR337,BR6,BR-participant4,BR-participant2,False,0,BR,2,0.2877824306488037,0.29920467734336853
GL_TRIP593_1,ɔ,o,g,g,GLO75,GLO19,GLO65,S03M,S02M,True,1,GL,4,0.07997996360063553,0.11692699790000916
GL_TRIP6_1,e,ɛ,p,p,GLO2,GLO39,GLO103,S03M,S01F,True,1,GL,4,0.17417213320732117,0.1947762370109558
ES_TRIP5603_0,ɤ:,a:,s,t,ES61,ES29,ES190,ES-participant2,ES-participant3,False,0,ES,6,0.2438901960849762,0.25740280747413635
EN_TRIP3380_1,ɪ,ʊ,z,f,EN181,EN207,EN1572,EN-participant6,EN-participant1,True,1,EN,1,0.23820148408412933,0.2248358428478241
GR_TRIP69988_0,aː,yː,f,t,GR739,GR678,GR419,GR-participant5,GR-participant3,False,0,GR,3,0.3892683982849121,0.3579872250556946
TU_TRIP6147_0,y,i,f,z,TU4,TU13,TU154,TU-participant2,TU-participant3,False,0,TU,5,0.32210424542427063,0.34277352690696716
BR_TRIP16810_0,õ,ũ,m,d,BR595,BR596,BR668,BR-participant3,BR-participant1,False,0,BR,2,0.30866435170173645,0.32677462697029114
EN_TRIP17662_0,æ,ʌ,z,f,EN2819,EN2674,EN983,EN-participant8,EN-participant4,False,0,EN,1,0.1963444948196411,0.26879194378852844
GL_TRIP2243_1,aː,a,g,g,GLO54,GLO122,GLO146,S01F,S05M,True,1,GL,4,0.11054345965385437,0.1149217039346695
BR_TRIP9418_0,e,ɛ,f,s,BR43,BR75,BR323,BR-participant2,BR-participant4,False,0,BR,2,0.4109593629837036,0.343627005815506
EN_TRIP24119_1,eɪ,ɛ,f,s,EN495,EN610,EN117,EN-participant2,EN-participant6,True,1,EN,1,0.28153595328330994,0.35810863971710205
FR_TRIP65186_1,e,ɛ̃,z,b,FR1623,FR1480,FR865,FR-participant4,FR-participant2,True,1,FR,0,0.36518996953964233,0.5416640639305115
BR_TRIP17505_0,ɔ,o,k,s,BR460,BR529,BR236,BR-participant3,BR-participant4,False,0,BR,2,0.1802799552679062,0.23870806396007538
BR_TRIP25301_0,ĩ,ũ,z,b,BR966,BR895,BR411,BR-participant5,BR-participant4,False,0,BR,2,0.46069076657295227,0.46939828991889954
ES_TRIP11930_1,ø:,y:,l,s,ES291,ES318,ES195,ES-participant5,ES-participant3,True,1,ES,6,0.17262005805969238,0.25593551993370056
FR_TRIP49587_1,ɛ̃,ɑ̃,z,b,FR159,FR453,FR1962,FR-participant6,FR-participant3,True,1,FR,0,0.35617655515670776,0.35582733154296875
BR_TRIP57270_1,u,o,b,k,BR832,BR802,BR110,BR-participant1,BR-participant2,True,1,BR,2,0.16997800767421722,0.1540512889623642
TU_TRIP10153_1,y,ɯ,d,ʃ,TU226,TU200,TU114,TU-participant1,TU-participant4,True,1,TU,5,0.32900071144104004,0.412357896566391
EN_TRIP12389_1,ɪ,æ,z,f,EN2530,EN2310,EN1240,EN-participant5,EN-participant3,True,1,EN,1,0.23486752808094025,0.2932513654232025
GL_TRIP1930_0,e,i,f,f,GLO66,GLO149,GLO55,S02M,S03M,False,0,GL,4,0.11098431795835495,0.1181761845946312
GR_TRIP30269_0,uː,yː,ts,k,GR640,GR531,GR77,GR-participant1,GR-participant6,False,0,GR,3,0.12534165382385254,0.12876750528812408
BR_TRIP8492_1,õ,ĩ,s,t,BR23,BR153,BR701,BR-participant2,BR-participant1,True,1,BR,2,0.20648065209388733,0.3956151306629181
BR_TRIP25907_0,ẽ,õ,m,d,BR1024,BR954,BR410,BR-participant5,BR-participant4,False,0,BR,2,0.281379371881485,0.43204957246780396
TU_TRIP7270_1,ɯ,œ,t,s,TU53,TU65,TU173,TU-participant2,TU-participant3,True,1,TU,5,0.3668769896030426,0.3874208331108093
FR_TRIP55329_1,o,ɔ,f,f,FR542,FR369,FR3214,FR-participant6,FR-participant7,True,1,FR,0,0.4135156273841858,0.4910460412502289
TU_TRIP11342_1,i,u,t,s,TU220,TU203,TU121,TU-participant1,TU-participant4,True,1,TU,5,0.43880850076675415,0.4608135223388672
GR_TRIP69838_1,aː,ʏ,f,t,GR739,GR694,GR600,GR-participant5,GR-participant1,True,1,GR,3,0.31123587489128113,0.3282281756401062
ES_TRIP7712_0,ɤ:,æ:,l,s,ES31,ES34,ES268,ES-participant2,ES-participant1,False,0,ES,6,0.2752676010131836,0.3523225784301758
GR_TRIP11042_0,uː,ʊ,z,t,GR230,GR238,GR751,GR-participant2,GR-participant5,False,0,GR,3,0.4629118740558624,0.36007681488990784
EN_TRIP22849_1,ʊ,u,z,f,EN651,EN688,EN207,EN-participant2,EN-participant6,True,1,EN,1,0.31141501665115356,0.26428350806236267
FR_TRIP17469_0,o,ɔ,z,f,FR1891,FR2219,FR1644,FR-participant3,FR-participant4,False,0,FR,0,0.31337255239486694,0.31043148040771484
