filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,speaker_tgt_oth,speaker_x,TGT_first,TGT_first_code,language_stimuli,language_stimuli_code,w2vt7_fra_distance_tgt,w2vt7_fra_distance_oth
BR_TRIP15003_0,ũ,ẽ,z,b,BR600,BR550,BR663,BR-participant3,BR-participant1,False,0,BR,2,0.4216824769973755,0.47377535700798035
EN_TRIP38414_0,ʌ,æ,t,s,EN1587,EN1665,EN2003,EN-participant1,EN-participant7,False,0,EN,1,0.34116822481155396,0.40993520617485046
FR_TRIP17512_0,e,ɛ,z,f,FR1917,FR1815,FR3460,FR-participant3,FR-participant5,False,0,FR,0,0.3480933904647827,0.5297982096672058
BR_TRIP20806_1,õ,ẽ,l,s,BR567,BR546,BR666,BR-participant3,BR-participant1,True,1,BR,2,0.4895291328430176,0.5470400452613831
FR_TRIP26963_1,œ,o,z,b,FR3364,FR3259,FR182,FR-participant7,FR-participant6,True,1,FR,0,0.5064478516578674,0.6354817748069763
GL_TRIP863_0,i,e,f,f,GLO58,GLO63,GLO53,S05M,S07F,False,0,GL,4,0.3888131082057953,0.38859039545059204
GL_TRIP1802_0,o,ɔ,p,p,GLO124,GLO74,GLO32,S02M,S03M,False,0,GL,4,0.34967491030693054,0.5296545624732971
ES_TRIP28043_0,a:,æ:,m,v,ES188,ES187,ES59,ES-participant3,ES-participant2,False,0,ES,6,0.4284135699272156,0.4049840271472931
BR_TRIP22489_1,ũ,ɐ̃,k,b,BR956,BR949,BR335,BR-participant5,BR-participant4,True,1,BR,2,0.6331676244735718,0.8197141289710999
FR_TRIP82012_1,o,ɔ,z,b,FR3528,FR3433,FR3256,FR-participant5,FR-participant7,True,1,FR,0,0.4130009412765503,0.3856072723865509
GL_TRIP2490_1,e,ɛ,f,f,GLO91,GLO115,GLO55,S07F,S03M,True,1,GL,4,0.514098048210144,0.4870470464229584
BR_TRIP26169_1,õ,ũ,m,d,BR954,BR901,BR276,BR-participant5,BR-participant4,True,1,BR,2,0.5088623762130737,0.5126956105232239
GR_TRIP796_1,ʏ,aː,b,s,GR241,GR204,GR325,GR-participant2,GR-participant4,True,1,GR,3,0.28730809688568115,0.6658486127853394
TU_TRIP2749_1,œ,y,p,t,TU102,TU126,TU36,TU-participant4,TU-participant2,True,1,TU,5,0.5418049097061157,0.7283552289009094
FR_TRIP55156_1,ɑ̃,ɛ̃,f,f,FR469,FR126,FR3301,FR-participant6,FR-participant7,True,1,FR,0,0.45626214146614075,0.5098288655281067
GR_TRIP43259_0,aː,yː,ɡ,s,GR86,GR10,GR499,GR-participant6,GR-participant3,False,0,GR,3,0.3881203234195709,0.6579500436782837
FR_TRIP6910_1,ɛ̃,e,z,b,FR714,FR865,FR159,FR-participant2,FR-participant6,True,1,FR,0,0.42412489652633667,0.5720846056938171
EN_TRIP20970_0,ʌ,ʊ,t,s,EN521,EN760,EN2003,EN-participant2,EN-participant7,False,0,EN,1,0.5956915616989136,0.4968886971473694
TU_TRIP8005_1,y,u,ʃ,t,TU18,TU61,TU112,TU-participant2,TU-participant4,True,1,TU,5,0.5459203124046326,0.4779553711414337
BR_TRIP27429_0,u,o,b,k,BR908,BR1062,BR721,BR-participant5,BR-participant1,False,0,BR,2,0.41343870759010315,0.4378300607204437
GR_TRIP36529_0,iː,ɪ,f,s,GR575,GR557,GR702,GR-participant1,GR-participant5,False,0,GR,3,0.5127643346786499,0.5646867752075195
EN_TRIP7396_0,ɛ,eɪ,z,f,EN2088,EN1953,EN400,EN-participant7,EN-participant2,False,0,EN,1,0.48206883668899536,0.5630137324333191
FR_TRIP71626_1,ɔ,ø,f,f,FR2733,FR2642,FR2910,FR-participant1,FR-participant7,True,1,FR,0,0.4197383522987366,0.3926366865634918
GL_TRIP1548_1,a,aː,f,f,GLO121,GLO14,GLO116,S04F,S03M,True,1,GL,4,0.37584349513053894,0.4066699147224426
TU_TRIP9721_0,œ,ɯ,p,t,TU205,TU199,TU93,TU-participant1,TU-participant4,False,0,TU,5,0.5584207773208618,0.7491076588630676
ES_TRIP5280_1,ɤ:,ø:,s,t,ES25,ES24,ES214,ES-participant2,ES-participant1,True,1,ES,6,0.44843167066574097,0.5135791897773743
BR_TRIP20488_0,i,ĩ,s,p,BR454,BR558,BR710,BR-participant3,BR-participant1,False,0,BR,2,0.3990478515625,0.4758109748363495
BR_TRIP4128_1,ĩ,ũ,z,b,BR15,BR97,BR687,BR-participant2,BR-participant1,True,1,BR,2,0.46716877818107605,0.5048267245292664
BR_TRIP8628_0,ũ,ẽ,s,t,BR173,BR9,BR662,BR-participant2,BR-participant1,False,0,BR,2,0.35770484805107117,0.44809690117836
BR_TRIP13911_0,ẽ,ɐ̃,t,t,BR548,BR616,BR684,BR-participant3,BR-participant1,False,0,BR,2,0.49486395716667175,0.6486191153526306
FR_TRIP68759_0,y,i,z,b,FR2353,FR2447,FR4329,FR-participant1,FR-participant8,False,0,FR,0,0.5041283965110779,0.4894047677516937
GR_TRIP72121_0,ɪ,iː,f,t,GR725,GR672,GR447,GR-participant5,GR-participant3,False,0,GR,3,0.7194719910621643,0.6688318252563477
EN_TRIP1276_1,ʊ,u,f,s,EN73,EN237,EN1741,EN-participant6,EN-participant1,True,1,EN,1,0.4880349040031433,0.5066784620285034
GR_TRIP70641_1,ʏ,aː,f,t,GR694,GR704,GR155,GR-participant5,GR-participant2,True,1,GR,3,0.4025963246822357,0.8052284717559814
GL_TRIP96_1,i,e,p,p,GLO78,GLO2,GLO25,S03M,S04F,True,1,GL,4,0.3594870865345001,0.5165667533874512
EN_TRIP15348_1,ʌ,ʊ,t,s,EN2733,EN2689,EN1439,EN-participant8,EN-participant3,True,1,EN,1,0.5511685609817505,0.5322955250740051
FR_TRIP19136_0,i,e,z,b,FR2094,FR1914,FR2447,FR-participant3,FR-participant1,False,0,FR,0,0.47494059801101685,0.6021361947059631
GR_TRIP66367_0,øː,yː,l,t,GR365,GR281,GR167,GR-participant4,GR-participant2,False,0,GR,3,0.49473777413368225,0.6593746542930603
FR_TRIP50784_1,u,ɔ,z,f,FR235,FR40,FR3156,FR-participant6,FR-participant7,True,1,FR,0,0.4920644462108612,0.5727013945579529
BR_TRIP18596_0,ɐ̃,õ,k,s,BR615,BR514,BR761,BR-participant3,BR-participant1,False,0,BR,2,0.38411745429039,0.4187066853046417
TU_TRIP9934_1,y,œ,p,t,TU260,TU249,TU170,TU-participant1,TU-participant3,True,1,TU,5,0.6580322980880737,0.6059413552284241
FR_TRIP81996_0,ɛ̃,ɛ,z,b,FR3470,FR3779,FR1962,FR-participant5,FR-participant3,False,0,FR,0,0.43953025341033936,0.4463857412338257
BR_TRIP15431_0,õ,ɔ,d,g,BR588,BR456,BR852,BR-participant3,BR-participant1,False,0,BR,2,0.5867219567298889,0.6136606931686401
GR_TRIP65260_1,yː,iː,z,t,GR282,GR273,GR182,GR-participant4,GR-participant2,True,1,GR,3,0.591404139995575,0.6545929312705994
TU_TRIP10355_0,u,y,f,z,TU246,TU222,TU191,TU-participant1,TU-participant3,False,0,TU,5,0.5686490535736084,0.49400579929351807
GR_TRIP30269_1,uː,yː,ts,k,GR640,GR531,GR77,GR-participant1,GR-participant6,True,1,GR,3,0.46275174617767334,0.6415885090827942
ES_TRIP28967_1,y:,ɤ:,s,t,ES192,ES190,ES27,ES-participant3,ES-participant2,True,1,ES,6,0.43652477860450745,0.5597573518753052
GR_TRIP79817_0,iː,ʏ,b,s,GR673,GR692,GR592,GR-participant5,GR-participant1,False,0,GR,3,0.48828479647636414,0.5091229677200317
ES_TRIP17947_0,y:,æ:,m,v,ES330,ES355,ES114,ES-participant5,ES-participant4,False,0,ES,6,0.3831472396850586,0.5396155714988708
FR_TRIP17801_0,ɔ,u,z,f,FR2219,FR2058,FR2480,FR-participant3,FR-participant1,False,0,FR,0,0.4639692008495331,0.506809413433075
TU_TRIP897_1,ɯ,i,f,z,TU115,TU120,TU240,TU-participant4,TU-participant1,True,1,TU,5,0.4506155848503113,0.5874667763710022
EN_TRIP1435_0,ɪ,ʊ,f,s,EN193,EN73,EN1303,EN-participant6,EN-participant3,False,0,EN,1,0.4523716866970062,0.5519117712974548
GL_TRIP1523_0,i,ɛ,f,f,GLO84,GLO143,GLO58,S04F,S05M,False,0,GL,4,0.4156906008720398,0.43844547867774963
BR_TRIP37271_0,u,o,b,k,BR396,BR237,BR1038,BR-participant4,BR-participant5,False,0,BR,2,0.4993864595890045,0.4774404466152191
FR_TRIP68759_1,y,i,z,b,FR2353,FR2447,FR4329,FR-participant1,FR-participant8,True,1,FR,0,0.5041283965110779,0.4894047677516937
GR_TRIP19838_1,yː,iː,f,t,GR492,GR461,GR66,GR-participant3,GR-participant6,True,1,GR,3,0.5506648421287537,0.6326514482498169
EN_TRIP2765_1,ɑ,u,z,b,EN135,EN43,EN1204,EN-participant6,EN-participant3,True,1,EN,1,0.4929855465888977,0.592086136341095
ES_TRIP8746_1,æ:,i:,l,s,ES22,ES20,ES271,ES-participant2,ES-participant1,True,1,ES,6,0.30217230319976807,0.5171744227409363
BR_TRIP39754_1,ɐ̃,õ,m,d,BR253,BR276,BR948,BR-participant4,BR-participant5,True,1,BR,2,0.5785164833068848,0.7142373323440552
BR_TRIP17058_1,ĩ,õ,l,g,BR556,BR587,BR262,BR-participant3,BR-participant4,True,1,BR,2,0.7700970768928528,0.6150822639465332
FR_TRIP27494_0,ɛ,ɛ̃,z,f,FR2884,FR3098,FR2844,FR-participant7,FR-participant1,False,0,FR,0,0.565105676651001,0.5432639122009277
EN_TRIP27314_1,ʊ,ʌ,z,b,EN1020,EN894,EN2924,EN-participant4,EN-participant8,True,1,EN,1,0.43293073773384094,0.4264915883541107
ES_TRIP9846_0,ɤ:,i:,s,t,ES298,ES311,ES85,ES-participant5,ES-participant4,False,0,ES,6,0.49493181705474854,0.6284236311912537
GR_TRIP67207_1,øː,yː,ts,k,GR314,GR284,GR459,GR-participant4,GR-participant3,True,1,GR,3,0.49956434965133667,0.5783394575119019
BR_TRIP18626_0,ɐ̃,ẽ,k,s,BR615,BR549,BR761,BR-participant3,BR-participant1,False,0,BR,2,0.38411745429039,0.48748743534088135
FR_TRIP17553_0,ɛ̃,ɑ̃,z,f,FR1965,FR1860,FR1483,FR-participant3,FR-participant4,False,0,FR,0,0.6369831562042236,0.5774393677711487
ES_TRIP5603_1,ɤ:,a:,s,t,ES61,ES29,ES190,ES-participant2,ES-participant3,True,1,ES,6,0.6170254945755005,0.6361053586006165
BR_TRIP49806_0,ũ,u,k,b,BR670,BR782,BR892,BR-participant1,BR-participant5,False,0,BR,2,0.4981931746006012,0.5967860817909241
EN_TRIP24202_1,ɛ,eɪ,f,s,EN610,EN495,EN2157,EN-participant2,EN-participant7,True,1,EN,1,0.5635097622871399,0.5694107413291931
ES_TRIP2639_1,ø:,y:,m,v,ES42,ES57,ES135,ES-participant2,ES-participant4,True,1,ES,6,0.4877486228942871,0.3667789399623871
BR_TRIP31489_0,e,ĩ,s,p,BR865,BR970,BR320,BR-participant5,BR-participant4,False,0,BR,2,0.4780029058456421,0.6801472306251526
BR_TRIP65828_1,ẽ,ĩ,l,s,BR682,BR775,BR55,BR-participant1,BR-participant2,True,1,BR,2,0.5056414604187012,0.6127263307571411
FR_TRIP49536_0,ɛ,e,z,b,FR101,FR342,FR1812,FR-participant6,FR-participant3,False,0,FR,0,0.5352537631988525,0.5079187750816345
TU_TRIP9912_1,y,œ,p,t,TU238,TU249,TU82,TU-participant1,TU-participant4,True,1,TU,5,0.7398494482040405,0.597389280796051
FR_TRIP84500_0,ø,ɔ,z,f,FR3968,FR3596,FR1834,FR-participant5,FR-participant2,False,0,FR,0,0.44855108857154846,0.46724507212638855
EN_TRIP12562_0,æ,ɪ,f,s,EN2316,EN2436,EN1654,EN-participant5,EN-participant1,False,0,EN,1,0.41730424761772156,0.5121583342552185
ES_TRIP31961_1,i:,y:,s,t,ES263,ES228,ES311,ES-participant1,ES-participant5,True,1,ES,6,0.46643927693367004,0.5388281941413879
GR_TRIP6703_0,yː,uː,f,t,GR221,GR247,GR686,GR-participant2,GR-participant5,False,0,GR,3,0.5415741205215454,0.6735562682151794
BR_TRIP7763_0,ĩ,ɐ̃,l,s,BR16,BR5,BR845,BR-participant2,BR-participant1,False,0,BR,2,0.5265792012214661,0.6511250734329224
GL_TRIP785_1,a,aː,p,p,GLO108,GLO6,GLO4,S05M,S02M,True,1,GL,4,0.46862804889678955,0.5322405695915222
TU_TRIP5964_1,ɯ,y,p,t,TU188,TU170,TU24,TU-participant3,TU-participant2,True,1,TU,5,0.5402355194091797,0.5096200704574585
BR_TRIP60168_1,ũ,õ,s,t,BR706,BR667,BR28,BR-participant1,BR-participant2,True,1,BR,2,0.3659310042858124,0.42975133657455444
FR_TRIP57090_0,œ,o,f,f,FR1615,FR1657,FR2074,FR-participant4,FR-participant3,False,0,FR,0,0.6327193975448608,0.5694891214370728
EN_TRIP7154_0,ʌ,ɑ,z,b,EN2217,EN1924,EN1511,EN-participant7,EN-participant3,False,0,EN,1,0.5106626152992249,0.5361108183860779
GR_TRIP10332_1,ʏ,øː,l,t,GR156,GR251,GR31,GR-participant2,GR-participant6,True,1,GR,3,0.4700232446193695,0.5942208766937256
BR_TRIP19672_1,e,i,d,s,BR489,BR451,BR814,BR-participant3,BR-participant1,True,1,BR,2,0.3872208297252655,0.44517531991004944
BR_TRIP16944_0,ũ,ẽ,m,d,BR570,BR553,BR277,BR-participant3,BR-participant4,False,0,BR,2,0.735771119594574,0.8413694500923157
ES_TRIP33123_0,ɤ:,ø:,l,s,ES220,ES267,ES19,ES-participant1,ES-participant2,False,0,ES,6,0.44067567586898804,0.43377402424812317
BR_TRIP31307_1,i,ɛ,f,s,BR994,BR862,BR794,BR-participant5,BR-participant1,True,1,BR,2,0.33166980743408203,0.4365314543247223
TU_TRIP5496_1,y,i,ʃ,t,TU182,TU166,TU6,TU-participant3,TU-participant2,True,1,TU,5,0.6269950866699219,0.3456583023071289
GL_TRIP2256_1,e,ɛ,g,g,GLO105,GLO24,GLO68,S01F,S03M,True,1,GL,4,0.48793327808380127,0.5438352227210999
EN_TRIP22725_0,æ,ʌ,z,f,EN535,EN459,EN160,EN-participant2,EN-participant6,False,0,EN,1,0.4780689775943756,0.44809064269065857
GR_TRIP35501_1,aː,ʏ,f,s,GR601,GR566,GR345,GR-participant1,GR-participant4,True,1,GR,3,0.523956835269928,0.700019896030426
ES_TRIP12010_0,ø:,æ:,l,s,ES291,ES319,ES171,ES-participant5,ES-participant3,False,0,ES,6,0.49094974994659424,0.5318153500556946
FR_TRIP12490_1,e,ɛ̃,f,f,FR1930,FR1978,FR3553,FR-participant3,FR-participant5,True,1,FR,0,0.4376809895038605,0.6415354013442993
BR_TRIP51876_0,ẽ,õ,t,t,BR771,BR699,BR872,BR-participant1,BR-participant5,False,0,BR,2,0.4596823751926422,0.6082517504692078
FR_TRIP36092_0,ɑ̃,ɔ̃,z,f,FR4274,FR4250,FR3642,FR-participant8,FR-participant5,False,0,FR,0,0.3934504985809326,0.40979111194610596
BR_TRIP48484_1,ĩ,i,s,k,BR309,BR373,BR972,BR-participant4,BR-participant5,True,1,BR,2,0.6235243678092957,0.6169152855873108
FR_TRIP76069_1,œ,ɔ,f,f,FR3566,FR3609,FR4245,FR-participant5,FR-participant8,True,1,FR,0,0.45128101110458374,0.37287595868110657
GR_TRIP27669_0,yː,ʏ,f,t,GR597,GR622,GR280,GR-participant1,GR-participant4,False,0,GR,3,0.6456090211868286,0.5314868688583374
TU_TRIP3503_1,u,ɯ,f,z,TU191,TU172,TU246,TU-participant3,TU-participant1,True,1,TU,5,0.5686490535736084,0.6938185691833496
BR_TRIP45910_0,õ,ɔ,k,s,BR421,BR342,BR514,BR-participant4,BR-participant3,False,0,BR,2,0.5450120568275452,0.6460661888122559
GR_TRIP70092_0,ʊ,uː,f,t,GR709,GR645,GR196,GR-participant5,GR-participant2,False,0,GR,3,0.39940309524536133,0.5836675763130188
ES_TRIP18193_1,æ:,ɤ:,m,v,ES331,ES352,ES187,ES-participant5,ES-participant3,True,1,ES,6,0.23681744933128357,0.4005783498287201
ES_TRIP23038_1,y:,ɤ:,s,t,ES120,ES118,ES300,ES-participant4,ES-participant5,True,1,ES,6,0.539252519607544,0.5368266105651855
EN_TRIP34755_0,ʊ,u,z,b,EN1339,EN1176,EN2372,EN-participant3,EN-participant5,False,0,EN,1,0.46280255913734436,0.5520659685134888
GR_TRIP25107_0,øː,ʏ,n,t,GR458,GR427,GR653,GR-participant3,GR-participant5,False,0,GR,3,0.4138651192188263,0.6170475482940674
FR_TRIP64704_1,ø,œ,z,b,FR1230,FR1599,FR2952,FR-participant4,FR-participant7,True,1,FR,0,0.668205738067627,0.614885151386261
GL_TRIP573_0,i,e,g,g,GLO69,GLO68,GLO22,S03M,S02M,False,0,GL,4,0.4385204315185547,0.5431621670722961
FR_TRIP57187_1,i,e,f,f,FR1681,FR1685,FR2254,FR-participant4,FR-participant3,True,1,FR,0,0.39832210540771484,0.6102462410926819
ES_TRIP5341_0,ɤ:,i:,s,t,ES13,ES62,ES166,ES-participant2,ES-participant3,False,0,ES,6,0.39884552359580994,0.6510084271430969
BR_TRIP60700_1,ẽ,ĩ,s,t,BR768,BR648,BR54,BR-participant1,BR-participant2,True,1,BR,2,0.3496566414833069,0.5559000968933105
FR_TRIP17782_0,ɔ,o,z,f,FR2219,FR1891,FR2655,FR-participant3,FR-participant1,False,0,FR,0,0.5463969707489014,0.633205235004425
GR_TRIP37873_1,yː,iː,b,s,GR550,GR628,GR40,GR-participant1,GR-participant6,True,1,GR,3,0.47362181544303894,0.6258379817008972
EN_TRIP22888_1,u,ʊ,z,f,EN688,EN651,EN2756,EN-participant2,EN-participant8,True,1,EN,1,0.5265582799911499,0.6150758266448975
GR_TRIP46065_0,ʊ,ʏ,f,s,GR23,GR29,GR391,GR-participant6,GR-participant3,False,0,GR,3,0.5032210350036621,0.43987759947776794
TU_TRIP8929_1,œ,ɯ,d,ʃ,TU37,TU25,TU94,TU-participant2,TU-participant4,True,1,TU,5,0.4885444641113281,0.5570317506790161
BR_TRIP46184_1,a,ɐ̃,k,s,BR359,BR230,BR118,BR-participant4,BR-participant2,True,1,BR,2,0.5983410477638245,0.6196771264076233
BR_TRIP2113_0,ũ,ɐ̃,m,d,BR170,BR52,BR334,BR-participant2,BR-participant4,False,0,BR,2,0.5675312876701355,0.5809556841850281
ES_TRIP27406_1,y:,i:,m,v,ES210,ES149,ES45,ES-participant3,ES-participant2,True,1,ES,6,0.42067673802375793,0.4757896065711975
GR_TRIP32421_0,ɪ,ʏ,ɡ,s,GR637,GR607,GR49,GR-participant1,GR-participant6,False,0,GR,3,0.4488776624202728,0.5705191493034363
TU_TRIP2480_0,y,i,ʃ,t,TU125,TU122,TU49,TU-participant4,TU-participant2,False,0,TU,5,0.31952691078186035,0.35571667551994324
BR_TRIP56438_1,ĩ,e,z,b,BR774,BR756,BR580,BR-participant1,BR-participant3,True,1,BR,2,0.4973154366016388,0.4798988997936249
TU_TRIP11279_0,œ,y,t,s,TU252,TU236,TU197,TU-participant1,TU-participant3,False,0,TU,5,0.6061028242111206,0.7348523139953613
GL_TRIP1329_0,e,ɛ,g,g,GLO0,GLO152,GLO137,S04F,S05M,False,0,GL,4,0.4217763841152191,0.44275274872779846
GR_TRIP52900_1,yː,ʏ,ts,k,GR9,GR33,GR555,GR-participant6,GR-participant1,True,1,GR,3,0.4622250199317932,0.5548264980316162
BR_TRIP7398_1,ɔ,õ,k,s,BR200,BR19,BR801,BR-participant2,BR-participant1,True,1,BR,2,0.33442574739456177,0.4888877272605896
FR_TRIP84000_1,ɛ̃,ɛ,z,f,FR3473,FR3782,FR717,FR-participant5,FR-participant2,True,1,FR,0,0.5772672295570374,0.5395509004592896
BR_TRIP49750_0,ũ,ɐ̃,k,b,BR704,BR767,BR571,BR-participant1,BR-participant3,False,0,BR,2,0.587489664554596,0.6550612449645996
FR_TRIP26406_1,ø,œ,z,b,FR2952,FR3364,FR2428,FR-participant7,FR-participant1,True,1,FR,0,0.5016247034072876,0.40999463200569153
TU_TRIP7285_0,u,i,t,s,TU28,TU45,TU91,TU-participant2,TU-participant4,False,0,TU,5,0.5550687909126282,0.47753873467445374
ES_TRIP32887_0,ø:,ɤ:,l,s,ES267,ES232,ES303,ES-participant1,ES-participant5,False,0,ES,6,0.3680693209171295,0.45934951305389404
GR_TRIP18299_1,iː,ʏ,f,t,GR403,GR511,GR121,GR-participant3,GR-participant6,True,1,GR,3,0.44977694749832153,0.6504183411598206
GR_TRIP35175_0,ɪ,iː,f,s,GR557,GR575,GR724,GR-participant1,GR-participant5,False,0,GR,3,0.41342273354530334,0.5736215710639954
ES_TRIP3950_1,y:,æ:,m,v,ES57,ES10,ES282,ES-participant2,ES-participant1,True,1,ES,6,0.5200057625770569,0.5717852115631104
EN_TRIP40491_0,ʌ,ʊ,z,f,EN1602,EN1730,EN2220,EN-participant1,EN-participant7,False,0,EN,1,0.39220547676086426,0.4982922077178955
ES_TRIP28920_1,y:,ø:,s,t,ES192,ES165,ES312,ES-participant3,ES-participant5,True,1,ES,6,0.46407774090766907,0.6002591848373413
GL_TRIP44_1,o,ɔ,p,p,GLO32,GLO132,GLO106,S03M,S04F,True,1,GL,4,0.4418562948703766,0.545777440071106
GR_TRIP8946_1,aː,yː,f,t,GR202,GR134,GR19,GR-participant2,GR-participant6,True,1,GR,3,0.5366442203521729,0.6453007459640503
FR_TRIP82056_0,o,œ,z,b,FR3528,FR3951,FR3256,FR-participant5,FR-participant7,False,0,FR,0,0.4130009412765503,0.43934592604637146
GL_TRIP226_1,e,i,f,f,GLO55,GLO64,GLO76,S03M,S01F,True,1,GL,4,0.4660302996635437,0.4872490465641022
BR_TRIP24180_0,ɐ̃,ẽ,t,t,BR915,BR872,BR785,BR-participant5,BR-participant1,False,0,BR,2,0.5853540301322937,0.5150566697120667
FR_TRIP12479_0,e,ɛ,f,f,FR1930,FR1828,FR2782,FR-participant3,FR-participant1,False,0,FR,0,0.4821859300136566,0.5129374861717224
EN_TRIP15318_0,æ,ʌ,t,s,EN2709,EN2733,EN480,EN-participant8,EN-participant2,False,0,EN,1,0.671907901763916,0.6783461570739746
BR_TRIP57473_0,ĩ,ũ,f,s,BR690,BR664,BR1028,BR-participant1,BR-participant5,False,0,BR,2,0.4383968710899353,0.3585052490234375
ES_TRIP9049_1,a:,ɤ:,l,s,ES23,ES67,ES236,ES-participant2,ES-participant1,True,1,ES,6,0.5069024562835693,0.5709534287452698
TU_TRIP617_0,i,ɯ,f,z,TU107,TU84,TU254,TU-participant4,TU-participant1,False,0,TU,5,0.5070756077766418,0.49393197894096375
FR_TRIP38401_1,i,y,f,f,FR4176,FR4377,FR1681,FR-participant8,FR-participant4,True,1,FR,0,0.5398244857788086,0.5525027513504028
BR_TRIP13172_0,ɐ̃,a,t,t,BR539,BR439,BR292,BR-participant3,BR-participant4,False,0,BR,2,0.5049159526824951,0.5990192890167236
ES_TRIP24539_1,æ:,ø:,l,s,ES127,ES90,ES70,ES-participant4,ES-participant2,True,1,ES,6,0.4187055826187134,0.48956000804901123
TU_TRIP7209_1,ɯ,u,t,s,TU53,TU34,TU160,TU-participant2,TU-participant3,True,1,TU,5,0.35446399450302124,0.2538282573223114
FR_TRIP65023_0,ɛ̃,e,z,b,FR1480,FR1623,FR4203,FR-participant4,FR-participant8,False,0,FR,0,0.5732965469360352,0.7207759618759155
ES_TRIP11687_1,a:,æ:,s,t,ES290,ES313,ES194,ES-participant5,ES-participant3,True,1,ES,6,0.465354323387146,0.5045503377914429
BR_TRIP20803_1,õ,ɐ̃,l,s,BR567,BR618,BR666,BR-participant3,BR-participant1,True,1,BR,2,0.4895291328430176,0.6029204726219177
FR_TRIP8274_1,ɔ,o,z,f,FR1021,FR803,FR1306,FR-participant2,FR-participant4,True,1,FR,0,0.614363431930542,0.6411527991294861
BR_TRIP32330_0,ĩ,ɐ̃,s,t,BR971,BR918,BR416,BR-participant5,BR-participant4,False,0,BR,2,0.4317331910133362,0.5617167353630066
FR_TRIP50935_0,ɑ̃,ɛ̃,z,f,FR456,FR162,FR2996,FR-participant6,FR-participant7,False,0,FR,0,0.4093863368034363,0.5409954786300659
GR_TRIP67781_1,uː,yː,z,t,GR644,GR688,GR230,GR-participant5,GR-participant2,True,1,GR,3,0.5701701045036316,0.6573343276977539
BR_TRIP46243_0,o,u,s,b,BR223,BR347,BR936,BR-participant4,BR-participant5,False,0,BR,2,0.5438607931137085,0.5293655395507812
EN_TRIP12179_0,ɪ,i,z,b,EN2527,EN2488,EN717,EN-participant5,EN-participant2,False,0,EN,1,0.38371413946151733,0.4345038831233978
GR_TRIP63238_0,aː,ʏ,b,s,GR346,GR267,GR421,GR-participant4,GR-participant3,False,0,GR,3,0.5043637156486511,0.6117616295814514
FR_TRIP55240_1,ɔ̃,ɑ̃,f,f,FR479,FR469,FR2137,FR-participant6,FR-participant3,True,1,FR,0,0.44428184628486633,0.5014086365699768
BR_TRIP16810_1,õ,ũ,m,d,BR595,BR596,BR668,BR-participant3,BR-participant1,True,1,BR,2,0.6678584814071655,0.5682486295700073
EN_TRIP27242_1,æ,ɑ,z,b,EN980,EN772,EN2307,EN-participant4,EN-participant5,True,1,EN,1,0.44577765464782715,0.5022497177124023
EN_TRIP19090_0,ɑ,u,f,s,EN2909,EN2768,EN1219,EN-participant8,EN-participant3,False,0,EN,1,0.5140858292579651,0.5068785548210144
BR_TRIP48875_0,i,ĩ,s,k,BR373,BR266,BR132,BR-participant4,BR-participant2,False,0,BR,2,0.5174158811569214,0.6250332593917847
BR_TRIP35977_1,ɛ,e,t,ʃ,BR213,BR286,BR76,BR-participant4,BR-participant2,True,1,BR,2,0.5932410359382629,0.5120413303375244
BR_TRIP57499_0,ĩ,ũ,f,s,BR847,BR708,BR151,BR-participant1,BR-participant2,False,0,BR,2,0.45983031392097473,0.5198713541030884
GR_TRIP79480_1,aː,yː,b,s,GR741,GR763,GR204,GR-participant5,GR-participant2,True,1,GR,3,0.5537770986557007,0.7451303601264954
EN_TRIP3290_0,ɛ,eɪ,z,f,EN144,EN105,EN1112,EN-participant6,EN-participant4,False,0,EN,1,0.6057300567626953,0.6142029762268066
TU_TRIP10021_1,ɯ,y,d,ʃ,TU209,TU261,TU88,TU-participant1,TU-participant4,True,1,TU,5,0.4215303361415863,0.5606411695480347
FR_TRIP82361_0,u,ɔ,z,b,FR3842,FR3433,FR4425,FR-participant5,FR-participant8,False,0,FR,0,0.5045362710952759,0.5367575287818909
FR_TRIP17398_0,ø,ɔ,z,f,FR1834,FR2219,FR3968,FR-participant3,FR-participant5,False,0,FR,0,0.44855108857154846,0.5085976123809814
BR_TRIP40253_1,ẽ,ũ,m,d,BR410,BR430,BR147,BR-participant4,BR-participant2,True,1,BR,2,0.5316009521484375,0.985009491443634
GL_TRIP2525_0,aː,a,f,f,GLO142,GLO62,GLO31,S07F,S05M,False,0,GL,4,0.3951793313026428,0.357166051864624
BR_TRIP17505_1,ɔ,o,k,s,BR460,BR529,BR236,BR-participant3,BR-participant4,True,1,BR,2,0.5978820323944092,0.7237553596496582
ES_TRIP21476_1,y:,i:,m,v,ES138,ES80,ES57,ES-participant4,ES-participant2,True,1,ES,6,0.503139853477478,0.48755016922950745
BR_TRIP31903_1,ĩ,õ,l,s,BR1026,BR952,BR775,BR-participant5,BR-participant1,True,1,BR,2,0.441703736782074,0.5656149983406067
TU_TRIP8005_0,y,u,ʃ,t,TU18,TU61,TU112,TU-participant2,TU-participant4,False,0,TU,5,0.5459203124046326,0.4779553711414337
