filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,speaker_tgt_oth,speaker_x,TGT_first,TGT_first_code,language_stimuli,language_stimuli_code,w2vt9_eng_distance_tgt,w2vt9_eng_distance_oth
BR_TRIP11658_1,u,ũ,k,b,BR536,BR571,BR352,BR-participant3,BR-participant4,True,1,BR,2,0.15170739591121674,0.11477969586849213
BR_TRIP65269_0,õ,ɐ̃,l,s,BR656,BR764,BR22,BR-participant1,BR-participant2,False,0,BR,2,0.3129371106624603,0.2814480662345886
GR_TRIP78372_1,ɪ,ʏ,f,s,GR748,GR714,GR140,GR-participant5,GR-participant2,True,1,GR,3,0.2588740885257721,0.1525949090719223
TU_TRIP1761_0,y,i,t,s,TU111,TU121,TU223,TU-participant4,TU-participant1,False,0,TU,5,0.2193002551794052,0.1705469936132431
EN_TRIP22185_0,æ,ɪ,z,b,EN532,EN717,EN2307,EN-participant2,EN-participant5,False,0,EN,1,0.18761290609836578,0.16345572471618652
FR_TRIP82482_1,œ,ø,z,b,FR3951,FR3766,FR2136,FR-participant5,FR-participant3,True,1,FR,0,0.1220569834113121,0.08528373390436172
TU_TRIP6468_1,u,i,f,z,TU27,TU13,TU68,TU-participant2,TU-participant4,True,1,TU,5,0.13245421648025513,0.25090160965919495
ES_TRIP12315_0,ɤ:,y:,l,s,ES292,ES294,ES160,ES-participant5,ES-participant3,False,0,ES,6,0.34490397572517395,0.3211548328399658
GR_TRIP36819_1,iː,ʏ,f,s,GR630,GR566,GR2,GR-participant1,GR-participant6,True,1,GR,3,0.2228790819644928,0.30603140592575073
FR_TRIP35345_0,i,y,z,b,FR4402,FR4329,FR53,FR-participant8,FR-participant6,False,0,FR,0,0.2939847707748413,0.10103899240493774
EN_TRIP19008_1,æ,ɑ,f,s,EN2830,EN2909,EN469,EN-participant8,EN-participant2,True,1,EN,1,0.2450389862060547,0.18767501413822174
ES_TRIP31426_0,ø:,y:,s,t,ES261,ES264,ES297,ES-participant1,ES-participant5,False,0,ES,6,0.03814392536878586,0.04692691192030907
GR_TRIP6703_1,yː,uː,f,t,GR221,GR247,GR686,GR-participant2,GR-participant5,True,1,GR,3,0.1318560689687729,0.11144426465034485
BR_TRIP36273_0,o,ɔ,z,f,BR394,BR386,BR108,BR-participant4,BR-participant2,False,0,BR,2,0.10620101541280746,0.33733850717544556
TU_TRIP3244_1,y,ɯ,d,ʃ,TU158,TU132,TU239,TU-participant3,TU-participant1,True,1,TU,5,0.18418602645397186,0.3903968036174774
GR_TRIP79706_0,ʏ,yː,b,s,GR713,GR677,GR241,GR-participant5,GR-participant2,False,0,GR,3,0.3992577791213989,0.20468002557754517
FR_TRIP66407_1,e,i,z,f,FR1626,FR1668,FR1917,FR-participant4,FR-participant3,True,1,FR,0,0.09483526647090912,0.11811382323503494
ES_TRIP6765_0,a:,ɤ:,s,t,ES29,ES25,ES218,ES-participant2,ES-participant1,False,0,ES,6,0.11965286731719971,0.2247031182050705
TU_TRIP5375_0,i,ɯ,ʃ,t,TU166,TU174,TU256,TU-participant3,TU-participant1,False,0,TU,5,0.19762538373470306,0.29538124799728394
BR_TRIP15003_0,ũ,ẽ,z,b,BR600,BR550,BR663,BR-participant3,BR-participant1,False,0,BR,2,0.24395428597927094,0.39055052399635315
EN_TRIP38414_0,ʌ,æ,t,s,EN1587,EN1665,EN2003,EN-participant1,EN-participant7,False,0,EN,1,0.043508391827344894,0.048473235219717026
FR_TRIP17512_0,e,ɛ,z,f,FR1917,FR1815,FR3460,FR-participant3,FR-participant5,False,0,FR,0,0.1652432084083557,0.18708135187625885
BR_TRIP20806_1,õ,ẽ,l,s,BR567,BR546,BR666,BR-participant3,BR-participant1,True,1,BR,2,0.20342493057250977,0.26656538248062134
FR_TRIP26963_1,œ,o,z,b,FR3364,FR3259,FR182,FR-participant7,FR-participant6,True,1,FR,0,0.22416521608829498,0.14653834700584412
GL_TRIP863_0,i,e,f,f,GLO58,GLO63,GLO53,S05M,S07F,False,0,GL,4,0.062224000692367554,0.0667496919631958
GL_TRIP1802_0,o,ɔ,p,p,GLO124,GLO74,GLO32,S02M,S03M,False,0,GL,4,0.08382902294397354,0.07940219342708588
ES_TRIP28043_0,a:,æ:,m,v,ES188,ES187,ES59,ES-participant3,ES-participant2,False,0,ES,6,0.138475239276886,0.1731807142496109
BR_TRIP22489_1,ũ,ɐ̃,k,b,BR956,BR949,BR335,BR-participant5,BR-participant4,True,1,BR,2,0.10031747817993164,0.09487559646368027
FR_TRIP82012_1,o,ɔ,z,b,FR3528,FR3433,FR3256,FR-participant5,FR-participant7,True,1,FR,0,0.15084543824195862,0.21981467306613922
GL_TRIP2490_1,e,ɛ,f,f,GLO91,GLO115,GLO55,S07F,S03M,True,1,GL,4,0.1100347489118576,0.06521480530500412
BR_TRIP26169_1,õ,ũ,m,d,BR954,BR901,BR276,BR-participant5,BR-participant4,True,1,BR,2,0.20607943832874298,0.25369322299957275
GR_TRIP796_1,ʏ,aː,b,s,GR241,GR204,GR325,GR-participant2,GR-participant4,True,1,GR,3,0.06658760458230972,0.4398635923862457
TU_TRIP2749_1,œ,y,p,t,TU102,TU126,TU36,TU-participant4,TU-participant2,True,1,TU,5,0.37300074100494385,0.3797820806503296
FR_TRIP55156_1,ɑ̃,ɛ̃,f,f,FR469,FR126,FR3301,FR-participant6,FR-participant7,True,1,FR,0,0.2937347888946533,0.27218008041381836
GR_TRIP43259_0,aː,yː,ɡ,s,GR86,GR10,GR499,GR-participant6,GR-participant3,False,0,GR,3,0.13598167896270752,0.28959691524505615
FR_TRIP6910_1,ɛ̃,e,z,b,FR714,FR865,FR159,FR-participant2,FR-participant6,True,1,FR,0,0.08483672142028809,0.16502712666988373
EN_TRIP20970_0,ʌ,ʊ,t,s,EN521,EN760,EN2003,EN-participant2,EN-participant7,False,0,EN,1,0.04725292697548866,0.056289106607437134
TU_TRIP8005_1,y,u,ʃ,t,TU18,TU61,TU112,TU-participant2,TU-participant4,True,1,TU,5,0.2419956624507904,0.24598106741905212
BR_TRIP27429_0,u,o,b,k,BR908,BR1062,BR721,BR-participant5,BR-participant1,False,0,BR,2,0.17251832783222198,0.19007252156734467
GR_TRIP36529_0,iː,ɪ,f,s,GR575,GR557,GR702,GR-participant1,GR-participant5,False,0,GR,3,0.2530021071434021,0.489096462726593
EN_TRIP7396_0,ɛ,eɪ,z,f,EN2088,EN1953,EN400,EN-participant7,EN-participant2,False,0,EN,1,0.18076030910015106,0.21037225425243378
FR_TRIP71626_1,ɔ,ø,f,f,FR2733,FR2642,FR2910,FR-participant1,FR-participant7,True,1,FR,0,0.3080284893512726,0.37058085203170776
GL_TRIP1548_1,a,aː,f,f,GLO121,GLO14,GLO116,S04F,S03M,True,1,GL,4,0.08591292053461075,0.07417485862970352
TU_TRIP9721_0,œ,ɯ,p,t,TU205,TU199,TU93,TU-participant1,TU-participant4,False,0,TU,5,0.3049873411655426,0.28776848316192627
ES_TRIP5280_1,ɤ:,ø:,s,t,ES25,ES24,ES214,ES-participant2,ES-participant1,True,1,ES,6,0.27019745111465454,0.15447023510932922
BR_TRIP20488_0,i,ĩ,s,p,BR454,BR558,BR710,BR-participant3,BR-participant1,False,0,BR,2,0.2780524790287018,0.3203762173652649
BR_TRIP4128_1,ĩ,ũ,z,b,BR15,BR97,BR687,BR-participant2,BR-participant1,True,1,BR,2,0.2351149171590805,0.25800496339797974
BR_TRIP8628_0,ũ,ẽ,s,t,BR173,BR9,BR662,BR-participant2,BR-participant1,False,0,BR,2,0.1175655648112297,0.10413511097431183
BR_TRIP13911_0,ẽ,ɐ̃,t,t,BR548,BR616,BR684,BR-participant3,BR-participant1,False,0,BR,2,0.11111555993556976,0.23790638148784637
FR_TRIP68759_0,y,i,z,b,FR2353,FR2447,FR4329,FR-participant1,FR-participant8,False,0,FR,0,0.15344926714897156,0.23539355397224426
GR_TRIP72121_0,ɪ,iː,f,t,GR725,GR672,GR447,GR-participant5,GR-participant3,False,0,GR,3,0.10385823249816895,0.19085034728050232
EN_TRIP1276_1,ʊ,u,f,s,EN73,EN237,EN1741,EN-participant6,EN-participant1,True,1,EN,1,0.16972452402114868,0.18995605409145355
GR_TRIP70641_1,ʏ,aː,f,t,GR694,GR704,GR155,GR-participant5,GR-participant2,True,1,GR,3,0.15229932963848114,0.16124290227890015
GL_TRIP96_1,i,e,p,p,GLO78,GLO2,GLO25,S03M,S04F,True,1,GL,4,0.10784506052732468,0.10161522775888443
EN_TRIP15348_1,ʌ,ʊ,t,s,EN2733,EN2689,EN1439,EN-participant8,EN-participant3,True,1,EN,1,0.1099424958229065,0.0861535370349884
FR_TRIP19136_0,i,e,z,b,FR2094,FR1914,FR2447,FR-participant3,FR-participant1,False,0,FR,0,0.2305540293455124,0.15639643371105194
GR_TRIP66367_0,øː,yː,l,t,GR365,GR281,GR167,GR-participant4,GR-participant2,False,0,GR,3,0.21779918670654297,0.17022354900836945
FR_TRIP50784_1,u,ɔ,z,f,FR235,FR40,FR3156,FR-participant6,FR-participant7,True,1,FR,0,0.2555120885372162,0.31221821904182434
BR_TRIP18596_0,ɐ̃,õ,k,s,BR615,BR514,BR761,BR-participant3,BR-participant1,False,0,BR,2,0.047454603016376495,0.07443452626466751
TU_TRIP9934_1,y,œ,p,t,TU260,TU249,TU170,TU-participant1,TU-participant3,True,1,TU,5,0.1712612807750702,0.16733810305595398
FR_TRIP81996_0,ɛ̃,ɛ,z,b,FR3470,FR3779,FR1962,FR-participant5,FR-participant3,False,0,FR,0,0.37428519129753113,0.1415884792804718
BR_TRIP15431_0,õ,ɔ,d,g,BR588,BR456,BR852,BR-participant3,BR-participant1,False,0,BR,2,0.24854712188243866,0.336810827255249
GR_TRIP65260_1,yː,iː,z,t,GR282,GR273,GR182,GR-participant4,GR-participant2,True,1,GR,3,0.19548214972019196,0.21514892578125
TU_TRIP10355_0,u,y,f,z,TU246,TU222,TU191,TU-participant1,TU-participant3,False,0,TU,5,0.18289653956890106,0.16908609867095947
GR_TRIP30269_1,uː,yː,ts,k,GR640,GR531,GR77,GR-participant1,GR-participant6,True,1,GR,3,0.14547735452651978,0.20787926018238068
ES_TRIP28967_1,y:,ɤ:,s,t,ES192,ES190,ES27,ES-participant3,ES-participant2,True,1,ES,6,0.15759307146072388,0.1708844155073166
GR_TRIP79817_0,iː,ʏ,b,s,GR673,GR692,GR592,GR-participant5,GR-participant1,False,0,GR,3,0.1225702315568924,0.23201151192188263
ES_TRIP17947_0,y:,æ:,m,v,ES330,ES355,ES114,ES-participant5,ES-participant4,False,0,ES,6,0.1592065542936325,0.3841533064842224
FR_TRIP17801_0,ɔ,u,z,f,FR2219,FR2058,FR2480,FR-participant3,FR-participant1,False,0,FR,0,0.14027565717697144,0.15689042210578918
TU_TRIP897_1,ɯ,i,f,z,TU115,TU120,TU240,TU-participant4,TU-participant1,True,1,TU,5,0.10413075238466263,0.28514745831489563
EN_TRIP1435_0,ɪ,ʊ,f,s,EN193,EN73,EN1303,EN-participant6,EN-participant3,False,0,EN,1,0.18107984960079193,0.2285035252571106
GL_TRIP1523_0,i,ɛ,f,f,GLO84,GLO143,GLO58,S04F,S05M,False,0,GL,4,0.11920789629220963,0.05277784541249275
BR_TRIP37271_0,u,o,b,k,BR396,BR237,BR1038,BR-participant4,BR-participant5,False,0,BR,2,0.22607117891311646,0.11032281070947647
FR_TRIP68759_1,y,i,z,b,FR2353,FR2447,FR4329,FR-participant1,FR-participant8,True,1,FR,0,0.15344926714897156,0.23539355397224426
GR_TRIP19838_1,yː,iː,f,t,GR492,GR461,GR66,GR-participant3,GR-participant6,True,1,GR,3,0.28021886944770813,0.17798537015914917
EN_TRIP2765_1,ɑ,u,z,b,EN135,EN43,EN1204,EN-participant6,EN-participant3,True,1,EN,1,0.16246922314167023,0.2538166344165802
ES_TRIP8746_1,æ:,i:,l,s,ES22,ES20,ES271,ES-participant2,ES-participant1,True,1,ES,6,0.19899585843086243,0.38525477051734924
BR_TRIP39754_1,ɐ̃,õ,m,d,BR253,BR276,BR948,BR-participant4,BR-participant5,True,1,BR,2,0.32330217957496643,0.2586679458618164
BR_TRIP17058_1,ĩ,õ,l,g,BR556,BR587,BR262,BR-participant3,BR-participant4,True,1,BR,2,0.22007930278778076,0.23417261242866516
FR_TRIP27494_0,ɛ,ɛ̃,z,f,FR2884,FR3098,FR2844,FR-participant7,FR-participant1,False,0,FR,0,0.2527947723865509,0.14608332514762878
EN_TRIP27314_1,ʊ,ʌ,z,b,EN1020,EN894,EN2924,EN-participant4,EN-participant8,True,1,EN,1,0.2757464349269867,0.24325476586818695
ES_TRIP9846_0,ɤ:,i:,s,t,ES298,ES311,ES85,ES-participant5,ES-participant4,False,0,ES,6,0.14063574373722076,0.1376894861459732
GR_TRIP67207_1,øː,yː,ts,k,GR314,GR284,GR459,GR-participant4,GR-participant3,True,1,GR,3,0.3933614194393158,0.1277858465909958
BR_TRIP18626_0,ɐ̃,ẽ,k,s,BR615,BR549,BR761,BR-participant3,BR-participant1,False,0,BR,2,0.047454603016376495,0.08700776845216751
FR_TRIP17553_0,ɛ̃,ɑ̃,z,f,FR1965,FR1860,FR1483,FR-participant3,FR-participant4,False,0,FR,0,0.06538380682468414,0.14107804000377655
ES_TRIP5603_1,ɤ:,a:,s,t,ES61,ES29,ES190,ES-participant2,ES-participant3,True,1,ES,6,0.1421578973531723,0.137147918343544
BR_TRIP49806_0,ũ,u,k,b,BR670,BR782,BR892,BR-participant1,BR-participant5,False,0,BR,2,0.20731578767299652,0.118967704474926
EN_TRIP24202_1,ɛ,eɪ,f,s,EN610,EN495,EN2157,EN-participant2,EN-participant7,True,1,EN,1,0.17263910174369812,0.29016807675361633
ES_TRIP2639_1,ø:,y:,m,v,ES42,ES57,ES135,ES-participant2,ES-participant4,True,1,ES,6,0.5216072201728821,0.2748056948184967
BR_TRIP31489_0,e,ĩ,s,p,BR865,BR970,BR320,BR-participant5,BR-participant4,False,0,BR,2,0.13070416450500488,0.33329662680625916
BR_TRIP65828_1,ẽ,ĩ,l,s,BR682,BR775,BR55,BR-participant1,BR-participant2,True,1,BR,2,0.1472385823726654,0.21327827870845795
FR_TRIP49536_0,ɛ,e,z,b,FR101,FR342,FR1812,FR-participant6,FR-participant3,False,0,FR,0,0.09580672532320023,0.24653300642967224
TU_TRIP9912_1,y,œ,p,t,TU238,TU249,TU82,TU-participant1,TU-participant4,True,1,TU,5,0.30822619795799255,0.21363936364650726
FR_TRIP84500_0,ø,ɔ,z,f,FR3968,FR3596,FR1834,FR-participant5,FR-participant2,False,0,FR,0,0.06396891921758652,0.0798812285065651
EN_TRIP12562_0,æ,ɪ,f,s,EN2316,EN2436,EN1654,EN-participant5,EN-participant1,False,0,EN,1,0.24992528557777405,0.2282964289188385
ES_TRIP31961_1,i:,y:,s,t,ES263,ES228,ES311,ES-participant1,ES-participant5,True,1,ES,6,0.18145699799060822,0.07594732195138931
GR_TRIP6703_0,yː,uː,f,t,GR221,GR247,GR686,GR-participant2,GR-participant5,False,0,GR,3,0.1318560689687729,0.11144426465034485
BR_TRIP7763_0,ĩ,ɐ̃,l,s,BR16,BR5,BR845,BR-participant2,BR-participant1,False,0,BR,2,0.19943325221538544,0.27813488245010376
GL_TRIP785_1,a,aː,p,p,GLO108,GLO6,GLO4,S05M,S02M,True,1,GL,4,0.1061498150229454,0.11605776101350784
TU_TRIP5964_1,ɯ,y,p,t,TU188,TU170,TU24,TU-participant3,TU-participant2,True,1,TU,5,0.12605580687522888,0.17007456719875336
BR_TRIP60168_1,ũ,õ,s,t,BR706,BR667,BR28,BR-participant1,BR-participant2,True,1,BR,2,0.06840024143457413,0.050265323370695114
FR_TRIP57090_0,œ,o,f,f,FR1615,FR1657,FR2074,FR-participant4,FR-participant3,False,0,FR,0,0.109808549284935,0.14162300527095795
EN_TRIP7154_0,ʌ,ɑ,z,b,EN2217,EN1924,EN1511,EN-participant7,EN-participant3,False,0,EN,1,0.14745259284973145,0.14934387803077698
GR_TRIP10332_1,ʏ,øː,l,t,GR156,GR251,GR31,GR-participant2,GR-participant6,True,1,GR,3,0.09709903597831726,0.2325953096151352
BR_TRIP19672_1,e,i,d,s,BR489,BR451,BR814,BR-participant3,BR-participant1,True,1,BR,2,0.1472940593957901,0.1829499900341034
BR_TRIP16944_0,ũ,ẽ,m,d,BR570,BR553,BR277,BR-participant3,BR-participant4,False,0,BR,2,0.212417870759964,0.39728036522865295
ES_TRIP33123_0,ɤ:,ø:,l,s,ES220,ES267,ES19,ES-participant1,ES-participant2,False,0,ES,6,0.272407203912735,0.2100018709897995
BR_TRIP31307_1,i,ɛ,f,s,BR994,BR862,BR794,BR-participant5,BR-participant1,True,1,BR,2,0.2047397792339325,0.2185053676366806
TU_TRIP5496_1,y,i,ʃ,t,TU182,TU166,TU6,TU-participant3,TU-participant2,True,1,TU,5,0.2757899761199951,0.17682713270187378
GL_TRIP2256_1,e,ɛ,g,g,GLO105,GLO24,GLO68,S01F,S03M,True,1,GL,4,0.09889325499534607,0.10930731892585754
EN_TRIP22725_0,æ,ʌ,z,f,EN535,EN459,EN160,EN-participant2,EN-participant6,False,0,EN,1,0.21484297513961792,0.2335606962442398
GR_TRIP35501_1,aː,ʏ,f,s,GR601,GR566,GR345,GR-participant1,GR-participant4,True,1,GR,3,0.15418848395347595,0.1768244057893753
ES_TRIP12010_0,ø:,æ:,l,s,ES291,ES319,ES171,ES-participant5,ES-participant3,False,0,ES,6,0.32325953245162964,0.30323395133018494
FR_TRIP12490_1,e,ɛ̃,f,f,FR1930,FR1978,FR3553,FR-participant3,FR-participant5,True,1,FR,0,0.2066226601600647,0.21471644937992096
BR_TRIP51876_0,ẽ,õ,t,t,BR771,BR699,BR872,BR-participant1,BR-participant5,False,0,BR,2,0.05696171894669533,0.06478238105773926
FR_TRIP36092_0,ɑ̃,ɔ̃,z,f,FR4274,FR4250,FR3642,FR-participant8,FR-participant5,False,0,FR,0,0.44754189252853394,0.45428362488746643
BR_TRIP48484_1,ĩ,i,s,k,BR309,BR373,BR972,BR-participant4,BR-participant5,True,1,BR,2,0.2248179167509079,0.10400363057851791
FR_TRIP76069_1,œ,ɔ,f,f,FR3566,FR3609,FR4245,FR-participant5,FR-participant8,True,1,FR,0,0.07566560059785843,0.07129979133605957
GR_TRIP27669_0,yː,ʏ,f,t,GR597,GR622,GR280,GR-participant1,GR-participant4,False,0,GR,3,0.17125281691551208,0.19647063314914703
TU_TRIP3503_1,u,ɯ,f,z,TU191,TU172,TU246,TU-participant3,TU-participant1,True,1,TU,5,0.18289653956890106,0.21971096098423004
BR_TRIP45910_0,õ,ɔ,k,s,BR421,BR342,BR514,BR-participant4,BR-participant3,False,0,BR,2,0.10608679801225662,0.14101648330688477
GR_TRIP70092_0,ʊ,uː,f,t,GR709,GR645,GR196,GR-participant5,GR-participant2,False,0,GR,3,0.1372016966342926,0.19187693297863007
ES_TRIP18193_1,æ:,ɤ:,m,v,ES331,ES352,ES187,ES-participant5,ES-participant3,True,1,ES,6,0.4172074794769287,0.20237761735916138
ES_TRIP23038_1,y:,ɤ:,s,t,ES120,ES118,ES300,ES-participant4,ES-participant5,True,1,ES,6,0.10228309780359268,0.17468290030956268
EN_TRIP34755_0,ʊ,u,z,b,EN1339,EN1176,EN2372,EN-participant3,EN-participant5,False,0,EN,1,0.11634566634893417,0.09521332383155823
GR_TRIP25107_0,øː,ʏ,n,t,GR458,GR427,GR653,GR-participant3,GR-participant5,False,0,GR,3,0.12841805815696716,0.11954964697360992
FR_TRIP64704_1,ø,œ,z,b,FR1230,FR1599,FR2952,FR-participant4,FR-participant7,True,1,FR,0,0.13420328497886658,0.17481672763824463
GL_TRIP573_0,i,e,g,g,GLO69,GLO68,GLO22,S03M,S02M,False,0,GL,4,0.09199190884828568,0.10622430592775345
FR_TRIP57187_1,i,e,f,f,FR1681,FR1685,FR2254,FR-participant4,FR-participant3,True,1,FR,0,0.24717792868614197,0.09351474046707153
ES_TRIP5341_0,ɤ:,i:,s,t,ES13,ES62,ES166,ES-participant2,ES-participant3,False,0,ES,6,0.21229806542396545,0.12504953145980835
BR_TRIP60700_1,ẽ,ĩ,s,t,BR768,BR648,BR54,BR-participant1,BR-participant2,True,1,BR,2,0.04597610607743263,0.08657745271921158
FR_TRIP17782_0,ɔ,o,z,f,FR2219,FR1891,FR2655,FR-participant3,FR-participant1,False,0,FR,0,0.48092395067214966,0.49382564425468445
GR_TRIP37873_1,yː,iː,b,s,GR550,GR628,GR40,GR-participant1,GR-participant6,True,1,GR,3,0.16958552598953247,0.2672106921672821
EN_TRIP22888_1,u,ʊ,z,f,EN688,EN651,EN2756,EN-participant2,EN-participant8,True,1,EN,1,0.2119394987821579,0.2846953868865967
GR_TRIP46065_0,ʊ,ʏ,f,s,GR23,GR29,GR391,GR-participant6,GR-participant3,False,0,GR,3,0.2400280237197876,0.2213841825723648
TU_TRIP8929_1,œ,ɯ,d,ʃ,TU37,TU25,TU94,TU-participant2,TU-participant4,True,1,TU,5,0.18177564442157745,0.17368042469024658
BR_TRIP46184_1,a,ɐ̃,k,s,BR359,BR230,BR118,BR-participant4,BR-participant2,True,1,BR,2,0.18256700038909912,0.1714680790901184
BR_TRIP2113_0,ũ,ɐ̃,m,d,BR170,BR52,BR334,BR-participant2,BR-participant4,False,0,BR,2,0.1787971705198288,0.2638588547706604
ES_TRIP27406_1,y:,i:,m,v,ES210,ES149,ES45,ES-participant3,ES-participant2,True,1,ES,6,0.25920382142066956,0.30261847376823425
GR_TRIP32421_0,ɪ,ʏ,ɡ,s,GR637,GR607,GR49,GR-participant1,GR-participant6,False,0,GR,3,0.2215762585401535,0.23870879411697388
TU_TRIP2480_0,y,i,ʃ,t,TU125,TU122,TU49,TU-participant4,TU-participant2,False,0,TU,5,0.0676589235663414,0.11986347287893295
BR_TRIP56438_1,ĩ,e,z,b,BR774,BR756,BR580,BR-participant1,BR-participant3,True,1,BR,2,0.1668207347393036,0.17309094965457916
TU_TRIP11279_0,œ,y,t,s,TU252,TU236,TU197,TU-participant1,TU-participant3,False,0,TU,5,0.17013907432556152,0.22333304584026337
GL_TRIP1329_0,e,ɛ,g,g,GLO0,GLO152,GLO137,S04F,S05M,False,0,GL,4,0.0941532626748085,0.10949087888002396
GR_TRIP52900_1,yː,ʏ,ts,k,GR9,GR33,GR555,GR-participant6,GR-participant1,True,1,GR,3,0.22046765685081482,0.2385416030883789
BR_TRIP7398_1,ɔ,õ,k,s,BR200,BR19,BR801,BR-participant2,BR-participant1,True,1,BR,2,0.08669178932905197,0.0904078409075737
FR_TRIP84000_1,ɛ̃,ɛ,z,f,FR3473,FR3782,FR717,FR-participant5,FR-participant2,True,1,FR,0,0.17595814168453217,0.26472100615501404
BR_TRIP49750_0,ũ,ɐ̃,k,b,BR704,BR767,BR571,BR-participant1,BR-participant3,False,0,BR,2,0.1232685074210167,0.10132346302270889
FR_TRIP26406_1,ø,œ,z,b,FR2952,FR3364,FR2428,FR-participant7,FR-participant1,True,1,FR,0,0.07970409840345383,0.039350248873233795
TU_TRIP7285_0,u,i,t,s,TU28,TU45,TU91,TU-participant2,TU-participant4,False,0,TU,5,0.17065787315368652,0.1141309142112732
ES_TRIP32887_0,ø:,ɤ:,l,s,ES267,ES232,ES303,ES-participant1,ES-participant5,False,0,ES,6,0.17341256141662598,0.19574055075645447
GR_TRIP18299_1,iː,ʏ,f,t,GR403,GR511,GR121,GR-participant3,GR-participant6,True,1,GR,3,0.06623752415180206,0.1720755696296692
GR_TRIP35175_0,ɪ,iː,f,s,GR557,GR575,GR724,GR-participant1,GR-participant5,False,0,GR,3,0.07102497667074203,0.3210878372192383
ES_TRIP3950_1,y:,æ:,m,v,ES57,ES10,ES282,ES-participant2,ES-participant1,True,1,ES,6,0.2852195203304291,0.30722832679748535
EN_TRIP40491_0,ʌ,ʊ,z,f,EN1602,EN1730,EN2220,EN-participant1,EN-participant7,False,0,EN,1,0.12811607122421265,0.23038746416568756
ES_TRIP28920_1,y:,ø:,s,t,ES192,ES165,ES312,ES-participant3,ES-participant5,True,1,ES,6,0.08657638728618622,0.10053656250238419
GL_TRIP44_1,o,ɔ,p,p,GLO32,GLO132,GLO106,S03M,S04F,True,1,GL,4,0.07637098431587219,0.07972033321857452
GR_TRIP8946_1,aː,yː,f,t,GR202,GR134,GR19,GR-participant2,GR-participant6,True,1,GR,3,0.3965853452682495,0.10556035488843918
FR_TRIP82056_0,o,œ,z,b,FR3528,FR3951,FR3256,FR-participant5,FR-participant7,False,0,FR,0,0.15084543824195862,0.08826236426830292
GL_TRIP226_1,e,i,f,f,GLO55,GLO64,GLO76,S03M,S01F,True,1,GL,4,0.07398737221956253,0.06725665181875229
BR_TRIP24180_0,ɐ̃,ẽ,t,t,BR915,BR872,BR785,BR-participant5,BR-participant1,False,0,BR,2,0.07882551103830338,0.06607776135206223
FR_TRIP12479_0,e,ɛ,f,f,FR1930,FR1828,FR2782,FR-participant3,FR-participant1,False,0,FR,0,0.275734543800354,0.3506230413913727
EN_TRIP15318_0,æ,ʌ,t,s,EN2709,EN2733,EN480,EN-participant8,EN-participant2,False,0,EN,1,0.12175454944372177,0.07380752265453339
BR_TRIP57473_0,ĩ,ũ,f,s,BR690,BR664,BR1028,BR-participant1,BR-participant5,False,0,BR,2,0.19187916815280914,0.18359078466892242
ES_TRIP9049_1,a:,ɤ:,l,s,ES23,ES67,ES236,ES-participant2,ES-participant1,True,1,ES,6,0.16448350250720978,0.12909287214279175
TU_TRIP617_0,i,ɯ,f,z,TU107,TU84,TU254,TU-participant4,TU-participant1,False,0,TU,5,0.11587942391633987,0.24311144649982452
FR_TRIP38401_1,i,y,f,f,FR4176,FR4377,FR1681,FR-participant8,FR-participant4,True,1,FR,0,0.10504845529794693,0.1344020813703537
BR_TRIP13172_0,ɐ̃,a,t,t,BR539,BR439,BR292,BR-participant3,BR-participant4,False,0,BR,2,0.22722689807415009,0.16687290370464325
ES_TRIP24539_1,æ:,ø:,l,s,ES127,ES90,ES70,ES-participant4,ES-participant2,True,1,ES,6,0.30739858746528625,0.3174656927585602
TU_TRIP7209_1,ɯ,u,t,s,TU53,TU34,TU160,TU-participant2,TU-participant3,True,1,TU,5,0.10131679475307465,0.25684815645217896
FR_TRIP65023_0,ɛ̃,e,z,b,FR1480,FR1623,FR4203,FR-participant4,FR-participant8,False,0,FR,0,0.2129933089017868,0.2014695703983307
ES_TRIP11687_1,a:,æ:,s,t,ES290,ES313,ES194,ES-participant5,ES-participant3,True,1,ES,6,0.12259560823440552,0.06250274181365967
BR_TRIP20803_1,õ,ɐ̃,l,s,BR567,BR618,BR666,BR-participant3,BR-participant1,True,1,BR,2,0.20342493057250977,0.2281794399023056
FR_TRIP8274_1,ɔ,o,z,f,FR1021,FR803,FR1306,FR-participant2,FR-participant4,True,1,FR,0,0.4393016993999481,0.3216037452220917
BR_TRIP32330_0,ĩ,ɐ̃,s,t,BR971,BR918,BR416,BR-participant5,BR-participant4,False,0,BR,2,0.11437082290649414,0.11647659540176392
FR_TRIP50935_0,ɑ̃,ɛ̃,z,f,FR456,FR162,FR2996,FR-participant6,FR-participant7,False,0,FR,0,0.3078073263168335,0.18932615220546722
GR_TRIP67781_1,uː,yː,z,t,GR644,GR688,GR230,GR-participant5,GR-participant2,True,1,GR,3,0.17802979052066803,0.17623066902160645
BR_TRIP46243_0,o,u,s,b,BR223,BR347,BR936,BR-participant4,BR-participant5,False,0,BR,2,0.24158865213394165,0.23854433000087738
EN_TRIP12179_0,ɪ,i,z,b,EN2527,EN2488,EN717,EN-participant5,EN-participant2,False,0,EN,1,0.26692497730255127,0.1909848153591156
