filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,speaker_tgt_oth,speaker_x,TGT_first,TGT_first_code,language_stimuli,language_stimuli_code,hubt0_distance_tgt,hubt0_distance_oth,hubt1_distance_tgt,hubt1_distance_oth,hubt2_distance_tgt,hubt2_distance_oth,hubt3_distance_tgt,hubt3_distance_oth,hubt4_distance_tgt,hubt4_distance_oth,hubt5_distance_tgt,hubt5_distance_oth,hubt6_distance_tgt,hubt6_distance_oth,hubt7_distance_tgt,hubt7_distance_oth,hubt8_distance_tgt,hubt8_distance_oth,hubt9_distance_tgt,hubt9_distance_oth,hubt10_distance_tgt,hubt10_distance_oth,hubt11_distance_tgt,hubt11_distance_oth,hubt12_distance_tgt,hubt12_distance_oth
EN_TRIP27102_0,ɑ,u,z,b,EN772,EN1144,EN1924,EN-participant4,EN-participant7,False,0,EN,1,0.4598576724529266,0.7073161602020264,0.4422544836997986,0.7031151056289673,0.442682147026062,0.7420862317085266,0.4194467067718506,0.6926126480102539,0.4314890205860138,0.7009161114692688,0.4166841208934784,0.6826427578926086,0.3989327251911163,0.7151162624359131,0.3863607347011566,0.6739553809165955,0.3938521444797516,0.679250180721283,0.3863347172737121,0.6685177683830261,0.3734359741210937,0.6550697684288025,0.319454550743103,0.6076748967170715,0.319454550743103,0.6076748967170715
BR_TRIP32743_1,ũ,ɐ̃,s,t,BR894,BR918,BR337,BR-participant5,BR-participant4,True,1,BR,2,0.5705767273902893,0.5831283926963806,0.54047691822052,0.5598040819168091,0.5645176768302917,0.5749720931053162,0.5567031502723694,0.5712713003158569,0.5646499991416931,0.5873808264732361,0.5290089249610901,0.5415198802947998,0.5021409392356873,0.5198039412498474,0.4982107281684875,0.5137243270874023,0.4931225180625915,0.4999592304229736,0.4822761416435241,0.5007639527320862,0.4932776689529419,0.5301030278205872,0.4174871146678924,0.460349828004837,0.41748711466789246,0.46034982800483704
BR_TRIP48469_0,ĩ,i,s,k,BR266,BR373,BR154,BR-participant4,BR-participant2,False,0,BR,2,0.6505599021911621,0.6311037540435791,0.6314647793769836,0.6170632243156433,0.632655143737793,0.6276354789733887,0.6156550049781799,0.6218075156211853,0.6354104280471802,0.6157698035240173,0.6191244125366211,0.610171914100647,0.6058998703956604,0.6244400143623352,0.6181376576423645,0.6228777766227722,0.6087788939476013,0.631974458694458,0.6006617546081543,0.6288310885429382,0.6025293469429016,0.6374295353889465,0.5811033844947815,0.6031112670898438,0.5811033844947815,0.6031112670898438
EN_TRIP3413_0,ʊ,ɪ,z,f,EN207,EN181,EN651,EN-participant6,EN-participant2,False,0,EN,1,0.4908785223960876,0.4751884341239929,0.4847404956817627,0.4708800017833709,0.4838685095310211,0.4847462475299835,0.4807464480400085,0.4991720914840698,0.494413673877716,0.5185312032699585,0.4921079277992248,0.5286447405815125,0.4776582717895508,0.5171489119529724,0.4608657360076904,0.4995044469833374,0.4470012187957763,0.485805869102478,0.4338506758213043,0.4455524384975433,0.4007348716259002,0.4555068016052246,0.3447802662849426,0.3882365524768829,0.3447802662849426,0.38823655247688293
FR_TRIP76549_1,ø,œ,f,f,FR3981,FR3566,FR2968,FR-participant5,FR-participant7,True,1,FR,0,0.3782194256782532,0.4021374583244324,0.3613811731338501,0.3913129866123199,0.3854478597640991,0.4118066132068634,0.3693842887878418,0.4064339101314544,0.3751185536384582,0.4148430228233337,0.3784329295158386,0.4025580883026123,0.3610201776027679,0.392753392457962,0.3399253487586975,0.3792609870433807,0.3367639482021332,0.3715597689151764,0.3243901133537292,0.3517563641071319,0.301588237285614,0.333256334066391,0.2484405040740966,0.2662269175052643,0.24844050407409668,0.2662269175052643
GL_TRIP2141_0,i,e,f,f,GLO16,GLO76,GLO58,S01F,S05M,False,0,GL,4,0.4370356798171997,0.4539647698402405,0.424182653427124,0.4510661661624908,0.4366397261619568,0.4571489691734314,0.4283868372440338,0.4497609734535217,0.4384718239307403,0.454706460237503,0.4379435181617737,0.4509315192699432,0.4359190165996551,0.4479173719882965,0.4423706531524658,0.4464955925941467,0.448576420545578,0.4587927162647247,0.4563784599304199,0.4580632150173187,0.4751206040382385,0.4937600493431091,0.4116162657737732,0.4442060589790344,0.4116162657737732,0.4442060589790344
BR_TRIP31849_1,ẽ,ɐ̃,l,s,BR1020,BR1047,BR769,BR-participant5,BR-participant1,True,1,BR,2,0.4770287573337555,0.6072419285774231,0.4601236283779144,0.5915564298629761,0.4674171507358551,0.6125368475914001,0.4470859467983246,0.6042752265930176,0.4386752843856811,0.5992613434791565,0.3908508419990539,0.5790659189224243,0.3674567341804504,0.570210874080658,0.3455133140087127,0.5414883494377136,0.3381581604480743,0.5508129596710205,0.3184772431850433,0.5410155057907104,0.3119727075099945,0.5364338159561157,0.2731667757034302,0.4832864701747894,0.2731667757034302,0.48328647017478943
ES_TRIP12737_1,i:,y:,l,s,ES293,ES318,ES125,ES-participant5,ES-participant4,True,1,ES,6,0.5203609466552734,0.510287344455719,0.5034964084625244,0.4822576344013214,0.5241984724998474,0.4893562197685241,0.5446774959564209,0.4795322716236114,0.5641129016876221,0.5004969835281372,0.5589177012443542,0.4956505000591278,0.5891311168670654,0.5142024755477905,0.5806879997253418,0.5104259848594666,0.6022961735725403,0.5151869058609009,0.6002025008201599,0.5271264314651489,0.6080015897750854,0.5473493337631226,0.5971078276634216,0.6041849851608276,0.5971078276634216,0.6041849851608276
GR_TRIP36940_0,øː,ʏ,l,t,GR519,GR587,GR123,GR-participant1,GR-participant6,False,0,GR,3,0.3873283863067627,0.4411699473857879,0.3968320190906524,0.4565652012825012,0.4262561798095703,0.499470442533493,0.4405051171779632,0.528771698474884,0.4599529802799225,0.5454225540161133,0.4586774408817291,0.5772457718849182,0.474933385848999,0.5879688858985901,0.4919933676719665,0.5946284532546997,0.5157477855682373,0.6002247333526611,0.4732895791530609,0.5706378221511841,0.4635818600654602,0.5844698548316956,0.4012457430362701,0.5465553402900696,0.40124574303627014,0.5465553402900696
BR_TRIP17061_1,ĩ,õ,l,g,BR556,BR587,BR689,BR-participant3,BR-participant1,True,1,BR,2,0.6784794330596924,0.6039331555366516,0.7203438878059387,0.615681529045105,0.6369782090187073,0.6409827470779419,0.6858394742012024,0.6558501124382019,0.6952332854270935,0.6825142502784729,0.6941766142845154,0.6900255680084229,0.7068948149681091,0.6715280413627625,0.6938952803611755,0.6583306193351746,0.6957399845123291,0.629918098449707,0.6769422292709351,0.6317236423492432,0.6714200973510742,0.6251776814460754,0.6644226908683777,0.5992504954338074,0.6644226908683777,0.5992504954338074
FR_TRIP65103_1,ɛ,ɛ̃,z,b,FR1563,FR1480,FR1812,FR-participant4,FR-participant3,True,1,FR,0,0.639514684677124,0.6524953246116638,0.6150034666061401,0.640568733215332,0.6342675089836121,0.6755521297454834,0.623039186000824,0.7068740129470825,0.673791229724884,0.7278314232826233,0.6257458329200745,0.7034850120544434,0.6054048538208008,0.6981934905052185,0.5981181859970093,0.7032684087753296,0.597309947013855,0.6744462847709656,0.6049048900604248,0.6779100298881531,0.5832898020744324,0.7399052977561951,0.5531207323074341,0.6424829363822937,0.5531207323074341,0.6424829363822937
TU_TRIP10892_0,ɯ,y,f,z,TU262,TU222,TU128,TU-participant1,TU-participant4,False,0,TU,5,0.4609440863132477,0.5356559753417969,0.4461813867092132,0.5188850164413452,0.4586440920829773,0.5404110550880432,0.4553026258945465,0.5418449640274048,0.4602534472942352,0.5679814219474792,0.458343505859375,0.5893388986587524,0.4506866335868835,0.6172082424163818,0.4494921565055847,0.6161340475082397,0.4675345718860626,0.6110631227493286,0.4708879590034485,0.6149516105651855,0.4397919774055481,0.6131725907325745,0.3908550143241882,0.5690483450889587,0.39085501432418823,0.5690483450889587
GR_TRIP23300_1,yː,iː,b,s,GR440,GR462,GR763,GR-participant3,GR-participant5,True,1,GR,3,0.5514193177223206,0.6057102680206299,0.5672405362129211,0.617225170135498,0.5870674252510071,0.6517068147659302,0.5936776995658875,0.667826771736145,0.6095229983329773,0.6683527231216431,0.5984176397323608,0.660049319267273,0.6243141293525696,0.6849276423454285,0.6462467312812805,0.7126922011375427,0.6445026993751526,0.7189915180206299,0.6407293677330017,0.7031992673873901,0.622256338596344,0.710169792175293,0.6068081855773926,0.6885977387428284,0.6068081855773926,0.6885977387428284
GR_TRIP48292_0,uː,ʊ,f,t,GR51,GR92,GR576,GR-participant6,GR-participant1,False,0,GR,3,0.4602262675762176,0.5690014362335205,0.4617065787315368,0.5650472640991211,0.4697824120521545,0.5833578705787659,0.4553673267364502,0.6056156158447266,0.4684053957462311,0.6377288699150085,0.4570070803165436,0.6409855484962463,0.4435691237449646,0.6404227018356323,0.4308314919471741,0.6242855191230774,0.4202936589717865,0.5479965209960938,0.4018562138080597,0.5568750500679016,0.3913599550724029,0.5667974352836609,0.3446939289569855,0.5102545619010925,0.3446939289569855,0.5102545619010925
BR_TRIP27873_0,a,ɐ̃,k,s,BR856,BR914,BR359,BR-participant5,BR-participant4,False,0,BR,2,0.5457256436347961,0.739193856716156,0.5452897548675537,0.718364953994751,0.5463547110557556,0.7398645877838135,0.5553171038627625,0.7608403563499451,0.5552496910095215,0.7717382907867432,0.5372004508972168,0.7520833611488342,0.5301961898803711,0.7696475982666016,0.5282636880874634,0.7767156958580017,0.5268192887306213,0.7739258408546448,0.5677989721298218,0.7819086313247681,0.5818852782249451,0.815177321434021,0.5119091868400574,0.8144874572753906,0.5119091868400574,0.8144874572753906
ES_TRIP18456_0,æ:,a:,m,v,ES343,ES344,ES247,ES-participant5,ES-participant1,False,0,ES,6,0.4256755709648132,0.5090857148170471,0.4484306573867798,0.5428869128227234,0.4444673359394073,0.5487052202224731,0.4474677741527557,0.5676700472831726,0.4466180801391601,0.5701773166656494,0.4220228195190429,0.5516766309738159,0.4008029997348785,0.5540554523468018,0.370906114578247,0.5504049062728882,0.3702869117259979,0.5356962084770203,0.3500118851661682,0.525234580039978,0.3285980224609375,0.4962514042854309,0.2589592635631561,0.4156782925128937,0.25895926356315613,0.4156782925128937
ES_TRIP29318_1,æ:,y:,s,t,ES193,ES192,ES64,ES-participant3,ES-participant2,True,1,ES,6,0.5971648097038269,0.5956261157989502,0.5622764825820923,0.5732367634773254,0.5719634294509888,0.5824977159500122,0.5637041926383972,0.5830400586128235,0.5666121244430542,0.6057978868484497,0.5616560578346252,0.584516704082489,0.5581497550010681,0.5783968567848206,0.5300372242927551,0.5704337358474731,0.5289943218231201,0.5773813724517822,0.5279685854911804,0.5543065071105957,0.5113287568092346,0.577620804309845,0.4624457061290741,0.5460235476493835,0.4624457061290741,0.5460235476493835
BR_TRIP36377_1,õ,ɔ,d,g,BR268,BR379,BR588,BR-participant4,BR-participant3,True,1,BR,2,0.4698512256145477,0.5489859580993652,0.4690382778644562,0.5508702993392944,0.4787276089191437,0.5481012463569641,0.4706478118896484,0.5621447563171387,0.4762551784515381,0.5362831950187683,0.4576462507247925,0.5740393996238708,0.4404279589653015,0.5487434267997742,0.4127122163772583,0.5473833680152893,0.4018687903881073,0.5479502081871033,0.3903670907020569,0.5273630023002625,0.3807174563407898,0.5332610607147217,0.2810135185718536,0.4977925717830658,0.28101351857185364,0.4977925717830658
BR_TRIP66562_0,i,ɛ,d,s,BR758,BR731,BR496,BR-participant1,BR-participant3,False,0,BR,2,0.540886402130127,0.5451147556304932,0.5685160160064697,0.5374943614006042,0.5604042410850525,0.5614378452301025,0.5730364322662354,0.5842195153236389,0.6028333902359009,0.5990393161773682,0.6049489378929138,0.5856801867485046,0.5969762206077576,0.5792853236198425,0.5780512094497681,0.5760602355003357,0.5656185746192932,0.5596615076065063,0.5501759052276611,0.5124115943908691,0.5706872344017029,0.5870134234428406,0.5267781615257263,0.5562746524810791,0.5267781615257263,0.5562746524810791
GR_TRIP50100_1,iː,ɪ,f,t,GR121,GR48,GR572,GR-participant6,GR-participant1,True,1,GR,3,0.4454694092273712,0.5341424345970154,0.4357261955738067,0.5086597800254822,0.4468048214912414,0.5242346525192261,0.4569160044193268,0.5413144826889038,0.4607521593570709,0.5496945977210999,0.4521177113056183,0.5322912931442261,0.4312134981155395,0.545066773891449,0.3985987305641174,0.5324854850769043,0.3718923926353454,0.5397576689720154,0.3512971699237823,0.559779703617096,0.3536743223667145,0.5361745357513428,0.2954331040382385,0.5111523866653442,0.2954331040382385,0.5111523866653442
GR_TRIP67979_0,ʊ,ʏ,z,t,GR710,GR717,GR238,GR-participant5,GR-participant2,False,0,GR,3,0.6163535714149475,0.6062255501747131,0.60225909948349,0.5950579643249512,0.6133630871772766,0.6153287291526794,0.6049988865852356,0.6250079274177551,0.6130489110946655,0.6376561522483826,0.5819376111030579,0.6029224991798401,0.5563926696777344,0.5586021542549133,0.5434296727180481,0.5351699590682983,0.5393130779266357,0.5332968235015869,0.5106860399246216,0.5088496804237366,0.4739119410514831,0.4875216484069824,0.4198361337184906,0.4550768733024597,0.4198361337184906,0.4550768733024597
BR_TRIP7603_0,ɐ̃,ĩ,l,s,BR138,BR61,BR233,BR-participant2,BR-participant4,False,0,BR,2,0.6075360178947449,0.8094364404678345,0.5990632176399231,0.7912425398826599,0.618287980556488,0.7920792698860168,0.63251131772995,0.7978737950325012,0.6406028866767883,0.8066156506538391,0.6267101168632507,0.7843688726425171,0.6309646964073181,0.7751579284667969,0.6206505298614502,0.7561556100845337,0.6351124048233032,0.7416505217552185,0.6399635076522827,0.7421548366546631,0.6256389617919922,0.7455765604972839,0.6010994911193848,0.6838920712471008,0.6010994911193848,0.6838920712471008
TU_TRIP10445_1,i,u,f,z,TU232,TU202,TU177,TU-participant1,TU-participant3,True,1,TU,5,0.5199937224388123,0.5356013178825378,0.503507137298584,0.5355479121208191,0.5231674909591675,0.5619277358055115,0.5414339303970337,0.5776581764221191,0.5658332109451294,0.5950389504432678,0.5718899369239807,0.5880706310272217,0.5669251680374146,0.5790446400642395,0.5729044675827026,0.5786228775978088,0.5524905323982239,0.5521418452262878,0.5599974989891052,0.555252730846405,0.5579687356948853,0.5621392130851746,0.4955567419528961,0.5503976345062256,0.4955567419528961,0.5503976345062256
FR_TRIP17801_1,ɔ,u,z,f,FR2219,FR2058,FR2480,FR-participant3,FR-participant1,True,1,FR,0,0.5084291696548462,0.5844765305519104,0.5131791830062866,0.5792880058288574,0.531681478023529,0.6010380387306213,0.5351042151451111,0.611870288848877,0.5433517098426819,0.6225267052650452,0.5356081128120422,0.5965721607208252,0.527741014957428,0.5757386684417725,0.5110788941383362,0.5543835163116455,0.5012633800506592,0.5397170782089233,0.4910078644752502,0.5317739248275757,0.4768503904342651,0.51707923412323,0.4174824357032776,0.4111779034137726,0.4174824357032776,0.4111779034137726
ES_TRIP6615_0,æ:,a:,s,t,ES64,ES17,ES88,ES-participant2,ES-participant4,False,0,ES,6,0.6461846828460693,0.5507997870445251,0.6109616756439209,0.5489010810852051,0.6109367609024048,0.5531707406044006,0.5942158102989197,0.5486204028129578,0.5950445532798767,0.5608114004135132,0.57953941822052,0.5346757173538208,0.5822014212608337,0.5080907344818115,0.5620395541191101,0.4937224686145782,0.5686038732528687,0.4907611906528473,0.5557825565338135,0.5008888244628906,0.5599576234817505,0.5198279619216919,0.4664221704006195,0.4850369691848755,0.4664221704006195,0.4850369691848755
GL_TRIP104_1,i,ɛ,p,p,GLO78,GLO39,GLO25,S03M,S04F,True,1,GL,4,0.4453258514404297,0.4717365503311157,0.4010442495346069,0.429659754037857,0.3819718360900879,0.4241969883441925,0.3535979390144348,0.4095562696456909,0.3566638231277466,0.4154022932052612,0.3392301201820373,0.4044006168842315,0.3398453295230865,0.4071869254112243,0.3321969211101532,0.4112928211688995,0.3430393636226654,0.4353698492050171,0.3463118970394134,0.4556380212306976,0.3594533503055572,0.4620669782161712,0.3191562294960022,0.4225869476795196,0.3191562294960022,0.42258694767951965
ES_TRIP22878_0,i:,æ:,s,t,ES119,ES88,ES14,ES-participant4,ES-participant2,False,0,ES,6,0.6492716073989868,0.7348604202270508,0.634808361530304,0.68827885389328,0.6341723203659058,0.7024294137954712,0.6287825703620911,0.7102583050727844,0.6162834763526917,0.724807620048523,0.6061779856681824,0.6351128816604614,0.5899034142494202,0.7689990401268005,0.5564395189285278,0.7611366510391235,0.5528481602668762,0.7808011770248413,0.57093346118927,0.6453032493591309,0.5799864530563354,0.8101488947868347,0.5917582511901855,0.6375097632408142,0.5917582511901855,0.6375097632408142
FR_TRIP49482_1,ɔ̃,ɑ̃,z,b,FR80,FR453,FR4247,FR-participant6,FR-participant8,True,1,FR,0,0.4858822226524353,0.5549271702766418,0.5214839577674866,0.5804123878479004,0.5359659790992737,0.596879780292511,0.5450704097747803,0.6222434639930725,0.558322012424469,0.6494479179382324,0.5378135442733765,0.627801239490509,0.5244100689888,0.6225913166999817,0.5056602358818054,0.586951494216919,0.5193638801574707,0.5943003296852112,0.5091718435287476,0.5861279368400574,0.4902293086051941,0.5770782232284546,0.3856357038021087,0.479990690946579,0.38563570380210876,0.479990690946579
EN_TRIP8682_0,ɪ,ʊ,f,s,EN1991,EN2269,EN1763,EN-participant7,EN-participant1,False,0,EN,1,0.5009649395942688,0.5509235858917236,0.4846853017807007,0.5429339408874512,0.4768191277980804,0.5546850562095642,0.4629100561141968,0.5461010932922363,0.4752291142940521,0.5668686032295227,0.4783390462398529,0.569527804851532,0.4655873775482178,0.5495928525924683,0.4507790803909302,0.5267912149429321,0.4352338314056396,0.503539502620697,0.425538569688797,0.494488000869751,0.4487070739269256,0.5001317262649536,0.4241243302822113,0.4741495847702026,0.4241243302822113,0.47414958477020264
BR_TRIP8870_1,ĩ,õ,s,t,BR65,BR91,BR849,BR-participant2,BR-participant1,True,1,BR,2,0.4198741316795349,0.5678882598876953,0.4235653877258301,0.5588901042938232,0.4338516592979431,0.5587329268455505,0.4721336364746094,0.563148021697998,0.5173979997634888,0.5946030020713806,0.5238885283470154,0.5823943614959717,0.5354073643684387,0.5920360684394836,0.5365327596664429,0.6040139198303223,0.53287273645401,0.6062580347061157,0.5146338939666748,0.5846591591835022,0.5109379291534424,0.5986049771308899,0.4289120733737945,0.5737019777297974,0.42891207337379456,0.5737019777297974
EN_TRIP3354_0,ɪ,i,z,f,EN181,EN22,EN962,EN-participant6,EN-participant4,False,0,EN,1,0.5833621025085449,0.6951975226402283,0.5756805539131165,0.6820911169052124,0.6018383502960205,0.7122007012367249,0.603239119052887,0.7218503355979919,0.6121901273727417,0.7259712219238281,0.5914230346679688,0.6984487175941467,0.5543640851974487,0.660245954990387,0.5422622561454773,0.6319178938865662,0.5130617618560791,0.6125510931015015,0.49810391664505,0.5991494655609131,0.5108678936958313,0.5966232419013977,0.478550374507904,0.5591968894004822,0.47855037450790405,0.5591968894004822
FR_TRIP50710_1,ɛ̃,ɛ,z,f,FR162,FR345,FR1965,FR-participant6,FR-participant3,True,1,FR,0,0.454086035490036,0.5444105863571167,0.4486439526081085,0.5212270617485046,0.4504044353961944,0.5305314064025879,0.465857595205307,0.5554561018943787,0.485351413488388,0.5836713314056396,0.4795834422111511,0.5908241271972656,0.4748411476612091,0.6043036580085754,0.4477683901786804,0.6071195602416992,0.4339057505130768,0.595282256603241,0.4241969287395477,0.5906738638877869,0.4004445970058441,0.6097471117973328,0.3333545327186584,0.5954292416572571,0.33335453271865845,0.5954292416572571
GL_TRIP975_0,o,ɔ,f,f,GLO125,GLO61,GLO60,S05M,S02M,False,0,GL,4,0.4049412906169891,0.4401290118694305,0.3915005028247833,0.4307711124420166,0.4039512872695923,0.4367107152938843,0.4032751619815826,0.4261325895786285,0.4185925722122192,0.438635379076004,0.4206485450267792,0.4306246638298034,0.4251832365989685,0.4207713007926941,0.4345747232437134,0.4251281321048736,0.4409184157848358,0.4325167238712311,0.4477138221263885,0.4384636878967285,0.4625962376594543,0.472445011138916,0.4040423035621643,0.4175402224063873,0.4040423035621643,0.41754022240638733
ES_TRIP8664_1,æ:,ø:,l,s,ES70,ES66,ES223,ES-participant2,ES-participant1,True,1,ES,6,0.480717658996582,0.676821231842041,0.4957549273967743,0.7195320725440979,0.4919712245464325,0.6511592268943787,0.4827866852283478,0.630427896976471,0.495268315076828,0.647996723651886,0.484403133392334,0.6156097650527954,0.4813112914562225,0.6384785175323486,0.4807660281658172,0.6046026945114136,0.4974180161952972,0.6332159042358398,0.503761887550354,0.6132858991622925,0.4894044399261474,0.6827157735824585,0.4446806907653808,0.6682095527648926,0.44468069076538086,0.6682095527648926
BR_TRIP55377_0,ũ,ĩ,z,b,BR673,BR687,BR895,BR-participant1,BR-participant5,False,0,BR,2,0.615215539932251,0.6150742173194885,0.6245706677436829,0.6321165561676025,0.6401833891868591,0.6372712850570679,0.6446418166160583,0.639457643032074,0.669576108455658,0.660473644733429,0.6570965051651001,0.6444007158279419,0.6343573331832886,0.6563935279846191,0.6161836981773376,0.6256760954856873,0.6266490817070007,0.6149932742118835,0.6262486577033997,0.6291439533233643,0.6167101860046387,0.625807523727417,0.5516080856323242,0.5570870637893677,0.5516080856323242,0.5570870637893677
EN_TRIP36499_1,ʌ,ʊ,z,f,EN1514,EN1342,EN367,EN-participant3,EN-participant6,True,1,EN,1,0.4547024965286255,0.4620937705039978,0.4528028964996338,0.4516191780567169,0.4693663418292999,0.4701432883739471,0.4657546579837799,0.4784713685512543,0.4837673902511596,0.4901494681835174,0.4770884215831756,0.4816126227378845,0.4677739441394806,0.4710979759693146,0.4579665958881378,0.4615466296672821,0.4477889537811279,0.4587263762950897,0.4374356865882873,0.4451058804988861,0.412668228149414,0.4038610458374023,0.3666101396083832,0.3316428959369659,0.3666101396083832,0.33164289593696594
BR_TRIP51188_0,õ,ẽ,t,t,BR699,BR771,BR21,BR-participant1,BR-participant2,False,0,BR,2,0.4680794477462768,0.4653895199298858,0.4494234621524811,0.4473519623279571,0.4620768427848816,0.4676406681537628,0.4585077464580536,0.4746845662593841,0.4742227792739868,0.4989126622676849,0.459905594587326,0.5087312459945679,0.4722426831722259,0.5180075168609619,0.476042091846466,0.5183325409889221,0.4893020987510681,0.5266440510749817,0.4761892259120941,0.5589578151702881,0.4573194980621338,0.5988790392875671,0.3666123747825622,0.5561124086380005,0.36661237478256226,0.5561124086380005
BR_TRIP36633_1,õ,ɔ,k,f,BR271,BR234,BR20,BR-participant4,BR-participant2,True,1,BR,2,0.6059151291847229,0.6262629628181458,0.5816501975059509,0.5957612991333008,0.6082751154899597,0.6011537313461304,0.587874174118042,0.5745357275009155,0.619085431098938,0.5818339586257935,0.606457531452179,0.554695725440979,0.5793392062187195,0.5475473999977112,0.5481876134872437,0.5278528928756714,0.5502094626426697,0.5411940217018127,0.5644184947013855,0.5555053949356079,0.5420225858688354,0.5427319407463074,0.5513222217559814,0.5318677425384521,0.5513222217559814,0.5318677425384521
EN_TRIP8810_0,u,ʊ,f,s,EN2244,EN2269,EN1878,EN-participant7,EN-participant1,False,0,EN,1,0.5822727680206299,0.5367008447647095,0.563021183013916,0.5213320255279541,0.5615332126617432,0.5311940908432007,0.5724727511405945,0.536241352558136,0.5746263265609741,0.5432000756263733,0.5557610988616943,0.5337077379226685,0.5625287890434265,0.5184566378593445,0.5368666052818298,0.4955410361289978,0.5148576498031616,0.4725222885608673,0.5078788995742798,0.4595247507095337,0.5297753810882568,0.4605913162231445,0.4929820001125335,0.360025405883789,0.49298200011253357,0.36002540588378906
ES_TRIP6410_1,æ:,ɤ:,s,t,ES64,ES25,ES121,ES-participant2,ES-participant4,True,1,ES,6,0.6271182894706726,0.6695488095283508,0.5943446755409241,0.6637774109840393,0.5979335904121399,0.671349287033081,0.5690096616744995,0.6711133122444153,0.5802741050720215,0.6677669882774353,0.5631105303764343,0.6527767181396484,0.5471928715705872,0.6537536382675171,0.5410336852073669,0.6482797861099243,0.5245459675788879,0.6494134068489075,0.5373015999794006,0.6540074944496155,0.5157108902931213,0.6556092500686646,0.4302546977996826,0.6166307926177979,0.4302546977996826,0.6166307926177979
GR_TRIP30718_0,yː,øː,ts,k,GR531,GR585,GR45,GR-participant1,GR-participant6,False,0,GR,3,0.5055264234542847,0.5070812106132507,0.4985648393630981,0.4932730793952942,0.5150439143180847,0.5000999569892883,0.5067031383514404,0.4904369711875915,0.5281239748001099,0.500004231929779,0.5248475670814514,0.4945409297943115,0.5365115404129028,0.4849598407745361,0.5378647446632385,0.4859821498394012,0.5597530603408813,0.4950970411300659,0.5429702997207642,0.4741904139518738,0.5163213014602661,0.4605513215065002,0.4443596601486206,0.3864365518093109,0.4443596601486206,0.3864365518093109
BR_TRIP25387_1,ĩ,ɐ̃,z,b,BR1025,BR1046,BR774,BR-participant5,BR-participant1,True,1,BR,2,0.5405274033546448,0.6333301663398743,0.561114490032196,0.6304593682289124,0.5661749839782715,0.6370720267295837,0.5509195327758789,0.6202049255371094,0.545516848564148,0.6205015182495117,0.5073707103729248,0.599721372127533,0.4957793056964874,0.5850232243537903,0.4891813397407532,0.5853267908096313,0.5025708675384521,0.5900500416755676,0.4919639825820923,0.6088882684707642,0.4789867401123047,0.5673174262046814,0.4189915657043457,0.5240941047668457,0.4189915657043457,0.5240941047668457
FR_TRIP66474_0,i,e,z,f,FR1668,FR1626,FR3185,FR-participant4,FR-participant7,False,0,FR,0,0.5480456948280334,0.6048646569252014,0.5477601289749146,0.58448725938797,0.5607829093933105,0.5894507765769958,0.5846765041351318,0.586259663105011,0.6148911714553833,0.5957030653953552,0.6263415217399597,0.5867477059364319,0.6553011536598206,0.5899842977523804,0.6515413522720337,0.5776098370552063,0.6667578220367432,0.6044829487800598,0.6381429433822632,0.5996951460838318,0.6821708679199219,0.6084318161010742,0.6293759346008301,0.579153835773468,0.6293759346008301,0.579153835773468
TU_TRIP700_1,y,u,f,z,TU123,TU99,TU235,TU-participant4,TU-participant1,True,1,TU,5,0.4897055327892303,0.605894923210144,0.4857281446456909,0.6021198034286499,0.518409788608551,0.5805708169937134,0.5059056878089905,0.574935257434845,0.530520498752594,0.5848605632781982,0.5351336002349854,0.5793911218643188,0.5280423164367676,0.577049970626831,0.5192590355873108,0.5790977478027344,0.5301182270050049,0.5942147970199585,0.543720543384552,0.6206312775611877,0.5373035669326782,0.6196840405464172,0.5403149724006653,0.6268424987792969,0.5403149724006653,0.6268424987792969
FR_TRIP36193_0,i,y,z,f,FR4405,FR4332,FR3827,FR-participant8,FR-participant5,False,0,FR,0,0.4259838759899139,0.4695028662681579,0.40922412276268,0.4526523053646087,0.4162198901176452,0.4674095809459686,0.416900485754013,0.4867734909057617,0.4287993907928467,0.5144059658050537,0.4154367744922638,0.4956649541854858,0.4265391826629638,0.4952869117259979,0.4198411405086517,0.5101828575134277,0.4337029159069061,0.5005015730857849,0.4325835108757019,0.4817936420440674,0.4062456488609314,0.4599698185920715,0.3234696388244629,0.3866571485996246,0.3234696388244629,0.38665714859962463
BR_TRIP51876_1,ẽ,õ,t,t,BR771,BR699,BR872,BR-participant1,BR-participant5,True,1,BR,2,0.5145442485809326,0.5935689806938171,0.5097681283950806,0.5945907235145569,0.5189440250396729,0.6073899865150452,0.5198066830635071,0.6143766641616821,0.522717297077179,0.6270169615745544,0.506361186504364,0.6210476160049438,0.4894347786903381,0.6247894167900085,0.4663131237030029,0.626534104347229,0.4510370790958404,0.6284877061843872,0.4541330337524414,0.6444556713104248,0.4690099358558655,0.640188455581665,0.3789028227329254,0.5773305296897888,0.3789028227329254,0.5773305296897888
