filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,speaker_tgt_oth,speaker_x,TGT_first,TGT_first_code,language_stimuli,language_stimuli_code,w2vt4_fra_distance_tgt,w2vt4_fra_distance_oth
ES_TRIP11930_1,ø:,y:,l,s,ES291,ES318,ES195,ES-participant5,ES-participant3,True,1,ES,6,0.4342271685600281,0.5121347904205322
FR_TRIP49587_1,ɛ̃,ɑ̃,z,b,FR159,FR453,FR1962,FR-participant6,FR-participant3,True,1,FR,0,0.5343751907348633,0.6156738996505737
BR_TRIP57270_1,u,o,b,k,BR832,BR802,BR110,BR-participant1,BR-participant2,True,1,BR,2,0.4144386649131775,0.36883145570755005
TU_TRIP10153_1,y,ɯ,d,ʃ,TU226,TU200,TU114,TU-participant1,TU-participant4,True,1,TU,5,0.4321034848690033,0.5072712302207947
EN_TRIP12389_1,ɪ,æ,z,f,EN2530,EN2310,EN1240,EN-participant5,EN-participant3,True,1,EN,1,0.3587733507156372,0.5993158221244812
GL_TRIP1930_0,e,i,f,f,GLO66,GLO149,GLO55,S02M,S03M,False,0,GL,4,0.36355921626091003,0.4969058334827423
GR_TRIP30269_0,uː,yː,ts,k,GR640,GR531,GR77,GR-participant1,GR-participant6,False,0,GR,3,0.5422976613044739,0.6106663346290588
BR_TRIP8492_1,õ,ĩ,s,t,BR23,BR153,BR701,BR-participant2,BR-participant1,True,1,BR,2,0.3847128748893738,0.5532703995704651
BR_TRIP25907_0,ẽ,õ,m,d,BR1024,BR954,BR410,BR-participant5,BR-participant4,False,0,BR,2,0.445932000875473,0.6960063576698303
TU_TRIP7270_1,ɯ,œ,t,s,TU53,TU65,TU173,TU-participant2,TU-participant3,True,1,TU,5,0.3573291003704071,0.45413026213645935
FR_TRIP55329_1,o,ɔ,f,f,FR542,FR369,FR3214,FR-participant6,FR-participant7,True,1,FR,0,0.4057430922985077,0.43374064564704895
TU_TRIP11342_1,i,u,t,s,TU220,TU203,TU121,TU-participant1,TU-participant4,True,1,TU,5,0.5252972841262817,0.6754838824272156
GR_TRIP69838_1,aː,ʏ,f,t,GR739,GR694,GR600,GR-participant5,GR-participant1,True,1,GR,3,0.5256746411323547,0.6652228236198425
ES_TRIP7712_0,ɤ:,æ:,l,s,ES31,ES34,ES268,ES-participant2,ES-participant1,False,0,ES,6,0.40674519538879395,0.5870267748832703
GR_TRIP11042_0,uː,ʊ,z,t,GR230,GR238,GR751,GR-participant2,GR-participant5,False,0,GR,3,0.5698338747024536,0.5951470732688904
EN_TRIP22849_1,ʊ,u,z,f,EN651,EN688,EN207,EN-participant2,EN-participant6,True,1,EN,1,0.4400274455547333,0.44359084963798523
FR_TRIP17469_0,o,ɔ,z,f,FR1891,FR2219,FR1644,FR-participant3,FR-participant4,False,0,FR,0,0.5724596381187439,0.6202663779258728
TU_TRIP8739_1,y,œ,d,ʃ,TU20,TU40,TU158,TU-participant2,TU-participant3,True,1,TU,5,0.40426722168922424,0.48790615797042847
BR_TRIP66376_0,e,ɛ,d,s,BR734,BR731,BR930,BR-participant1,BR-participant5,False,0,BR,2,0.38160887360572815,0.40873491764068604
ES_TRIP11687_0,a:,æ:,s,t,ES290,ES313,ES194,ES-participant5,ES-participant3,False,0,ES,6,0.4434513747692108,0.4861796498298645
GR_TRIP21390_0,ɪ,ʏ,f,s,GR473,GR397,GR11,GR-participant3,GR-participant6,False,0,GR,3,0.5246886014938354,0.3695163130760193
TU_TRIP5496_0,y,i,ʃ,t,TU182,TU166,TU6,TU-participant3,TU-participant2,False,0,TU,5,0.484149694442749,0.2775684893131256
FR_TRIP76137_0,ɔ,u,f,f,FR3609,FR3858,FR2910,FR-participant5,FR-participant7,False,0,FR,0,0.41595184803009033,0.38631299138069153
EN_TRIP12082_0,ɑ,u,z,b,EN2411,EN2535,EN1639,EN-participant5,EN-participant1,False,0,EN,1,0.462164968252182,0.6404092907905579
BR_TRIP48363_1,ĩ,e,s,k,BR417,BR285,BR510,BR-participant4,BR-participant3,True,1,BR,2,0.6263716220855713,0.7673059105873108
ES_TRIP30067_0,ɤ:,y:,l,s,ES196,ES174,ES31,ES-participant3,ES-participant2,False,0,ES,6,0.3057501018047333,0.6365897059440613
GL_TRIP1321_1,e,i,g,g,GLO0,GLO9,GLO137,S04F,S05M,True,1,GL,4,0.4131057560443878,0.4551171362400055
FR_TRIP7055_0,ɑ̃,ɛ̃,z,b,FR834,FR714,FR2347,FR-participant2,FR-participant1,False,0,FR,0,0.5366716384887695,0.4794769883155823
GR_TRIP40651_1,yː,ʏ,b,s,GR4,GR96,GR550,GR-participant6,GR-participant1,True,1,GR,3,0.4732201099395752,0.47830870747566223
BR_TRIP21806_0,ũ,õ,s,t,BR523,BR568,BR433,BR-participant3,BR-participant4,False,0,BR,2,0.5265684127807617,0.5618054866790771
FR_TRIP56868_0,ɛ,e,f,f,FR1206,FR1685,FR2928,FR-participant4,FR-participant7,False,0,FR,0,0.5570312142372131,0.5757492780685425
TU_TRIP2354_1,i,ɯ,ʃ,t,TU109,TU130,TU46,TU-participant4,TU-participant2,True,1,TU,5,0.35209929943084717,0.4242900311946869
ES_TRIP21180_0,i:,y:,m,v,ES80,ES138,ES8,ES-participant4,ES-participant2,False,0,ES,6,0.5123149752616882,0.6209026575088501
BR_TRIP27081_1,õ,ɔ,d,g,BR883,BR984,BR268,BR-participant5,BR-participant4,True,1,BR,2,0.48089274764060974,0.5290709733963013
BR_TRIP10726_0,i,ɛ,d,s,BR46,BR74,BR741,BR-participant2,BR-participant1,False,0,BR,2,0.3252851068973541,0.5536669492721558
ES_TRIP37058_1,y:,æ:,m,v,ES246,ES247,ES354,ES-participant1,ES-participant5,True,1,ES,6,0.3216869533061981,0.5369672179222107
FR_TRIP50034_0,e,i,z,b,FR342,FR53,FR1914,FR-participant6,FR-participant3,False,0,FR,0,0.5446304678916931,0.5885895490646362
GR_TRIP40288_1,iː,yː,b,s,GR36,GR4,GR628,GR-participant6,GR-participant1,True,1,GR,3,0.44983863830566406,0.5944103598594666
BR_TRIP36172_0,ɔ,o,z,f,BR214,BR394,BR997,BR-participant4,BR-participant5,False,0,BR,2,0.5154584646224976,0.550915002822876
ES_TRIP13459_0,æ:,ɤ:,l,s,ES319,ES316,ES175,ES-participant5,ES-participant3,False,0,ES,6,0.35371747612953186,0.5071590542793274
GL_TRIP1734_1,ɛ,e,g,g,GLO148,GLO98,GLO18,S02M,S03M,True,1,GL,4,0.4150347113609314,0.4052993953227997
BR_TRIP8492_0,õ,ĩ,s,t,BR23,BR153,BR701,BR-participant2,BR-participant1,False,0,BR,2,0.3847128748893738,0.5532703995704651
TU_TRIP4658_0,y,u,t,s,TU155,TU192,TU48,TU-participant3,TU-participant2,False,0,TU,5,0.3159848153591156,0.3748769462108612
ES_TRIP34272_1,a:,ɤ:,l,s,ES236,ES232,ES296,ES-participant1,ES-participant5,True,1,ES,6,0.456827849149704,0.6232379674911499
GR_TRIP67515_0,øː,yː,ks,d,GR367,GR298,GR521,GR-participant4,GR-participant1,False,0,GR,3,0.48593953251838684,0.4857161045074463
EN_TRIP27449_1,ɑ,ʌ,z,f,EN775,EN897,EN2723,EN-participant4,EN-participant8,True,1,EN,1,0.4180431067943573,0.5485323071479797
BR_TRIP57448_0,e,ɛ,t,ʃ,BR817,BR813,BR933,BR-participant1,BR-participant5,False,0,BR,2,0.5159003138542175,0.48842453956604004
TU_TRIP7270_0,ɯ,œ,t,s,TU53,TU65,TU173,TU-participant2,TU-participant3,False,0,TU,5,0.3573291003704071,0.45413026213645935
EN_TRIP7284_0,æ,ɑ,z,f,EN2017,EN1927,EN535,EN-participant7,EN-participant2,False,0,EN,1,0.48178717494010925,0.447649747133255
FR_TRIP81952_1,e,ɛ̃,z,b,FR3457,FR3470,FR865,FR-participant5,FR-participant2,True,1,FR,0,0.47588425874710083,0.608962893486023
BR_TRIP32099_1,ɐ̃,ĩ,l,s,BR946,BR876,BR294,BR-participant5,BR-participant4,True,1,BR,2,0.5230525135993958,0.6365782022476196
GR_TRIP25780_1,ʏ,øː,ts,k,GR433,GR486,GR330,GR-participant3,GR-participant4,True,1,GR,3,0.5002188682556152,0.6177715063095093
BR_TRIP38310_0,õ,ũ,k,b,BR420,BR431,BR513,BR-participant4,BR-participant3,False,0,BR,2,0.5661979913711548,0.6474489569664001
ES_TRIP21241_0,i:,æ:,m,v,ES113,ES82,ES44,ES-participant4,ES-participant2,False,0,ES,6,0.6097092628479004,0.7252832651138306
ES_TRIP22980_0,y:,ø:,s,t,ES120,ES84,ES15,ES-participant4,ES-participant2,False,0,ES,6,0.46133503317832947,0.46946045756340027
EN_TRIP12087_1,ʌ,æ,z,b,EN2472,EN2307,EN456,EN-participant5,EN-participant2,True,1,EN,1,0.37297314405441284,0.45058852434158325
BR_TRIP44431_1,i,e,f,s,BR327,BR323,BR1054,BR-participant4,BR-participant5,True,1,BR,2,0.5939514636993408,0.6766602993011475
GR_TRIP72899_1,ʏ,yː,ts,k,GR670,GR768,GR625,GR-participant5,GR-participant1,True,1,GR,3,0.389605313539505,0.5718899965286255
BR_TRIP54134_0,ɐ̃,ũ,m,d,BR679,BR659,BR620,BR-participant1,BR-participant3,False,0,BR,2,0.6422936320304871,0.7307396531105042
BR_TRIP18877_1,ẽ,ɐ̃,k,s,BR549,BR472,BR772,BR-participant3,BR-participant1,True,1,BR,2,0.4631509482860565,0.5867921710014343
ES_TRIP5088_0,ø:,æ:,s,t,ES12,ES28,ES153,ES-participant2,ES-participant3,False,0,ES,6,0.3816412389278412,0.562157154083252
EN_TRIP28859_0,ɪ,æ,f,s,EN1086,EN789,EN2630,EN-participant4,EN-participant8,False,0,EN,1,0.47794291377067566,0.6808403134346008
GL_TRIP844_0,aː,a,f,f,GLO31,GLO81,GLO14,S05M,S04F,False,0,GL,4,0.3980638384819031,0.46625903248786926
GR_TRIP2833_0,aː,yː,ɡ,s,GR201,GR226,GR703,GR-participant2,GR-participant5,False,0,GR,3,0.3990793526172638,0.6530227065086365
TU_TRIP9461_1,i,y,ʃ,t,TU256,TU237,TU179,TU-participant1,TU-participant3,True,1,TU,5,0.45457369089126587,0.35300034284591675
FR_TRIP81895_0,ɔ,o,z,b,FR3433,FR3528,FR4535,FR-participant5,FR-participant8,False,0,FR,0,0.34139353036880493,0.454759806394577
GL_TRIP1481_1,ɛ,i,p,p,GLO110,GLO25,GLO52,S04F,S05M,True,1,GL,4,0.3444940149784088,0.3734898269176483
BR_TRIP56762_1,e,ĩ,z,b,BR756,BR774,BR637,BR-participant1,BR-participant3,True,1,BR,2,0.4060862958431244,0.725165605545044
EN_TRIP15269_1,ʊ,ʌ,t,s,EN2689,EN2733,EN1681,EN-participant8,EN-participant1,True,1,EN,1,0.512880265712738,0.4803609251976013
FR_TRIP30489_0,ɛ,ɛ̃,f,f,FR2928,FR3111,FR1206,FR-participant7,FR-participant4,False,0,FR,0,0.5570312142372131,0.6751910448074341
TU_TRIP2263_1,i,u,ʃ,t,TU122,TU101,TU15,TU-participant4,TU-participant2,True,1,TU,5,0.34042638540267944,0.4691122770309448
FR_TRIP66338_0,œ,ø,z,f,FR1602,FR1233,FR4232,FR-participant4,FR-participant8,False,0,FR,0,0.47748851776123047,0.5732139945030212
BR_TRIP56335_1,ĩ,ẽ,z,b,BR687,BR840,BR60,BR-participant1,BR-participant2,True,1,BR,2,0.4597167372703552,0.4500696063041687
BR_TRIP62841_0,ɔ,õ,k,s,BR715,BR697,BR526,BR-participant1,BR-participant3,False,0,BR,2,0.3635481297969818,0.5229987502098083
GR_TRIP9669_0,ʊ,ʏ,f,t,GR196,GR243,GR263,GR-participant2,GR-participant4,False,0,GR,3,0.4219478964805603,0.557277262210846
ES_TRIP9384_1,ø:,ɤ:,s,t,ES309,ES298,ES213,ES-participant5,ES-participant1,True,1,ES,6,0.4176839590072632,0.42082327604293823
EN_TRIP40535_1,ɑ,u,z,f,EN1642,EN1866,EN2414,EN-participant1,EN-participant5,True,1,EN,1,0.4535791873931885,0.5770279765129089
EN_TRIP1307_1,i,ɪ,f,s,EN86,EN193,EN1367,EN-participant6,EN-participant3,True,1,EN,1,0.5365484356880188,0.5328958630561829
FR_TRIP56991_0,ɔ,u,f,f,FR1456,FR1387,FR2004,FR-participant4,FR-participant3,False,0,FR,0,0.5595844388008118,0.5626465678215027
BR_TRIP2350_1,ɐ̃,a,t,t,BR3,BR72,BR785,BR-participant2,BR-participant1,True,1,BR,2,0.381384938955307,0.5251036286354065
BR_TRIP44951_1,o,u,k,s,BR393,BR226,BR104,BR-participant4,BR-participant2,True,1,BR,2,0.5101516246795654,0.5490478873252869
GL_TRIP1720_1,o,ɔ,g,g,GLO117,GLO65,GLO19,S02M,S03M,True,1,GL,4,0.38147640228271484,0.4093121588230133
GR_TRIP22793_0,ʏ,iː,b,s,GR509,GR487,GR353,GR-participant3,GR-participant4,False,0,GR,3,0.4589327275753021,0.6934601068496704
BR_TRIP39754_0,ɐ̃,õ,m,d,BR253,BR276,BR948,BR-participant4,BR-participant5,False,0,BR,2,0.5661048293113708,0.5357385277748108
BR_TRIP48080_0,ĩ,i,s,p,BR264,BR329,BR1029,BR-participant4,BR-participant5,False,0,BR,2,0.6144421696662903,0.6768611073493958
BR_TRIP42239_0,ũ,ẽ,z,b,BR338,BR256,BR959,BR-participant4,BR-participant5,False,0,BR,2,0.6320512890815735,0.7099651098251343
FR_TRIP76116_0,ɔ,œ,f,f,FR3609,FR3566,FR2004,FR-participant5,FR-participant3,False,0,FR,0,0.36785000562667847,0.3822207748889923
GR_TRIP20817_0,ʏ,aː,f,s,GR397,GR388,GR29,GR-participant3,GR-participant6,False,0,GR,3,0.30910739302635193,0.6172472238540649
GR_TRIP36940_1,øː,ʏ,l,t,GR519,GR587,GR123,GR-participant1,GR-participant6,True,1,GR,3,0.36588752269744873,0.46399596333503723
GR_TRIP78960_1,øː,yː,ks,d,GR734,GR689,GR414,GR-participant5,GR-participant3,True,1,GR,3,0.36208468675613403,0.4144127070903778
BR_TRIP58138_0,ɛ,i,f,s,BR732,BR742,BR630,BR-participant1,BR-participant3,False,0,BR,2,0.3992997705936432,0.4556404650211334
BR_TRIP61094_1,ĩ,e,s,k,BR649,BR753,BR1031,BR-participant1,BR-participant5,True,1,BR,2,0.37270742654800415,0.42163655161857605
ES_TRIP3950_0,y:,æ:,m,v,ES57,ES10,ES282,ES-participant2,ES-participant1,False,0,ES,6,0.5961915850639343,0.6468696594238281
BR_TRIP8853_1,ĩ,ẽ,s,t,BR159,BR142,BR265,BR-participant2,BR-participant4,True,1,BR,2,0.6387724876403809,0.6254093647003174
EN_TRIP7528_1,i,ɪ,z,f,EN2215,EN2197,EN634,EN-participant7,EN-participant2,True,1,EN,1,0.39838868379592896,0.6077834963798523
EN_TRIP27338_1,ʊ,u,z,b,EN1020,EN1144,EN2924,EN-participant4,EN-participant8,True,1,EN,1,0.5143734812736511,0.5771116018295288
GR_TRIP70267_0,ʊ,ʏ,f,t,GR709,GR694,GR424,GR-participant5,GR-participant3,False,0,GR,3,0.5191652178764343,0.5570520162582397
GR_TRIP27732_1,yː,iː,f,t,GR597,GR572,GR280,GR-participant1,GR-participant4,True,1,GR,3,0.5846602320671082,0.6170752644538879
BR_TRIP36362_0,ɔ,õ,d,g,BR387,BR422,BR1058,BR-participant4,BR-participant5,False,0,BR,2,0.4429554343223572,0.506446897983551
EN_TRIP8612_0,ɑ,u,f,s,EN1939,EN2244,EN856,EN-participant7,EN-participant4,False,0,EN,1,0.36860689520835876,0.6332073211669922
BR_TRIP55710_1,ɐ̃,ĩ,z,b,BR763,BR774,BR916,BR-participant1,BR-participant5,True,1,BR,2,0.5404946208000183,0.5628032684326172
ES_TRIP24576_1,æ:,ɤ:,l,s,ES127,ES91,ES295,ES-participant4,ES-participant5,True,1,ES,6,0.5230198502540588,0.7350608110427856
ES_TRIP32409_1,æ:,i:,s,t,ES217,ES215,ES16,ES-participant1,ES-participant2,True,1,ES,6,0.3627915680408478,0.6220791935920715
FR_TRIP17769_0,ɔ,ø,z,f,FR2219,FR1834,FR40,FR-participant3,FR-participant6,False,0,FR,0,0.4566907286643982,0.5137428045272827
ES_TRIP17099_1,ɤ:,y:,m,v,ES352,ES330,ES280,ES-participant5,ES-participant1,True,1,ES,6,0.5393205881118774,0.6114889979362488
TU_TRIP4197_0,u,ɯ,t,s,TU192,TU160,TU203,TU-participant3,TU-participant1,False,0,TU,5,0.4601389467716217,0.502875030040741
GR_TRIP35175_1,ɪ,iː,f,s,GR557,GR575,GR724,GR-participant1,GR-participant5,True,1,GR,3,0.4411533772945404,0.5808315277099609
EN_TRIP2212_0,ɑ,ʌ,b,f,EN133,EN362,EN1437,EN-participant6,EN-participant3,False,0,EN,1,0.4708418548107147,0.5981829166412354
BR_TRIP43545_0,i,e,d,s,BR374,BR367,BR496,BR-participant4,BR-participant3,False,0,BR,2,0.5947807431221008,0.6407371759414673
TU_TRIP6628_0,i,y,t,s,TU2,TU5,TU165,TU-participant2,TU-participant3,False,0,TU,5,0.33582326769828796,0.3578265905380249
TU_TRIP6099_1,i,u,f,z,TU1,TU59,TU151,TU-participant2,TU-participant3,True,1,TU,5,0.4451383054256439,0.5897854566574097
EN_TRIP34885_0,æ,ʌ,z,b,EN1450,EN1511,EN2014,EN-participant3,EN-participant7,False,0,EN,1,0.34265998005867004,0.4928510785102844
GR_TRIP56569_1,ɪ,ʏ,ɡ,s,GR331,GR265,GR448,GR-participant4,GR-participant3,True,1,GR,3,0.4757814407348633,0.5075992345809937
FR_TRIP65253_0,i,y,z,b,FR1665,FR1270,FR4402,FR-participant4,FR-participant8,False,0,FR,0,0.5983826518058777,0.6175492405891418
BR_TRIP11858_1,ɐ̃,ũ,k,b,BR478,BR521,BR790,BR-participant3,BR-participant1,True,1,BR,2,0.4873451888561249,0.5975808501243591
BR_TRIP16561_0,ẽ,ũ,m,d,BR553,BR520,BR303,BR-participant3,BR-participant4,False,0,BR,2,0.4714272916316986,0.831785261631012
GR_TRIP7463_1,uː,yː,f,t,GR144,GR134,GR76,GR-participant2,GR-participant6,True,1,GR,3,0.44565191864967346,0.5709500312805176
EN_TRIP24038_0,ɪ,ʊ,f,s,EN411,EN749,EN2436,EN-participant2,EN-participant5,False,0,EN,1,0.3261263370513916,0.43932586908340454
GL_TRIP2326_1,i,ɛ,g,g,GLO99,GLO158,GLO69,S07F,S03M,True,1,GL,4,0.48825958371162415,0.4761204719543457
GL_TRIP2357_0,ɛ,e,g,g,GLO158,GLO80,GLO59,S07F,S05M,False,0,GL,4,0.3768295347690582,0.4799259901046753
FR_TRIP7961_1,ɛ,e,z,f,FR650,FR868,FR1566,FR-participant2,FR-participant4,True,1,FR,0,0.6351191997528076,0.6442807912826538
GR_TRIP49510_0,ʏ,yː,f,t,GR98,GR66,GR213,GR-participant6,GR-participant2,False,0,GR,3,0.4937988817691803,0.5989787578582764
GL_TRIP2165_1,a,aː,f,f,GLO43,GLO154,GLO81,S01F,S05M,True,1,GL,4,0.5031867623329163,0.5376295447349548
ES_TRIP24743_1,a:,ɤ:,l,s,ES128,ES124,ES71,ES-participant4,ES-participant2,True,1,ES,6,0.5212831497192383,0.6873650550842285
FR_TRIP76100_0,œ,ø,f,f,FR3566,FR3981,FR3032,FR-participant5,FR-participant7,False,0,FR,0,0.3502572178840637,0.36370688676834106
ES_TRIP36370_0,ɤ:,ø:,m,v,ES256,ES243,ES43,ES-participant1,ES-participant2,False,0,ES,6,0.5686606168746948,0.5667077302932739
ES_TRIP18882_1,a:,æ:,m,v,ES356,ES343,ES83,ES-participant5,ES-participant4,True,1,ES,6,0.4434727430343628,0.444692462682724
FR_TRIP8392_0,u,ɔ,z,f,FR1084,FR1021,FR3845,FR-participant2,FR-participant5,False,0,FR,0,0.40341833233833313,0.5427278876304626
GR_TRIP57643_1,aː,yː,f,t,GR316,GR378,GR600,GR-participant4,GR-participant1,True,1,GR,3,0.4903353750705719,0.6711291670799255
GL_TRIP711_0,i,e,p,p,GLO12,GLO3,GLO165,S05M,S07F,False,0,GL,4,0.5374528765678406,0.3894480764865875
BR_TRIP7746_1,ẽ,õ,l,s,BR55,BR90,BR682,BR-participant2,BR-participant1,True,1,BR,2,0.44371721148490906,0.5177410244941711
BR_TRIP65430_1,õ,ĩ,l,s,BR700,BR688,BR22,BR-participant1,BR-participant2,True,1,BR,2,0.5008047223091125,0.562524139881134
TU_TRIP2745_0,œ,y,p,t,TU102,TU113,TU205,TU-participant4,TU-participant1,False,0,TU,5,0.5158059000968933,0.6951630711555481
TU_TRIP2954_1,ɯ,œ,p,t,TU131,TU71,TU56,TU-participant4,TU-participant2,True,1,TU,5,0.7182923555374146,0.5774455666542053
FR_TRIP68785_0,ɔ̃,ɑ̃,z,b,FR2382,FR2347,FR1897,FR-participant1,FR-participant3,False,0,FR,0,0.535024881362915,0.5708363652229309
BR_TRIP49628_0,ũ,õ,k,b,BR660,BR853,BR956,BR-participant1,BR-participant5,False,0,BR,2,0.5735964775085449,0.5934773683547974
GL_TRIP974_1,o,ɔ,f,f,GLO125,GLO61,GLO109,S05M,S04F,True,1,GL,4,0.37261077761650085,0.3940916061401367
BR_TRIP38004_0,ɐ̃,a,k,b,BR254,BR361,BR478,BR-participant4,BR-participant3,False,0,BR,2,0.6539270281791687,0.7168357968330383
FR_TRIP38770_1,ɑ̃,ɛ̃,f,f,FR4487,FR4094,FR469,FR-participant8,FR-participant6,True,1,FR,0,0.4762769937515259,0.6036394834518433
EN_TRIP19099_0,ɑ,æ,f,s,EN2909,EN2830,EN1806,EN-participant8,EN-participant1,False,0,EN,1,0.4209005832672119,0.4407689869403839
GR_TRIP63238_1,aː,ʏ,b,s,GR346,GR267,GR421,GR-participant4,GR-participant3,True,1,GR,3,0.4169366955757141,0.5999181270599365
BR_TRIP7706_1,ẽ,ɐ̃,l,s,BR143,BR138,BR839,BR-participant2,BR-participant1,True,1,BR,2,0.3392550051212311,0.4098811745643616
FR_TRIP17808_0,ɔ,œ,z,f,FR2219,FR2061,FR3596,FR-participant3,FR-participant5,False,0,FR,0,0.319558709859848,0.34238776564598083
BR_TRIP63498_0,o,ɔ,k,s,BR829,BR826,BR203,BR-participant1,BR-participant2,False,0,BR,2,0.3246099054813385,0.38616305589675903
FR_TRIP82314_0,i,e,z,b,FR3824,FR3457,FR777,FR-participant5,FR-participant2,False,0,FR,0,0.3909892141819,0.48804688453674316
FR_TRIP65207_0,o,ɔ,z,b,FR1641,FR1303,FR1888,FR-participant4,FR-participant3,False,0,FR,0,0.6556617021560669,0.6024627089500427
ES_TRIP31410_1,ø:,y:,s,t,ES261,ES216,ES12,ES-participant1,ES-participant2,True,1,ES,6,0.268476277589798,0.31946927309036255
BR_TRIP43304_0,ɛ,e,d,s,BR364,BR283,BR861,BR-participant4,BR-participant5,False,0,BR,2,0.5629246234893799,0.47360455989837646
EN_TRIP40108_1,ɛ,eɪ,z,b,EN1786,EN1843,EN2802,EN-participant1,EN-participant8,True,1,EN,1,0.4348263442516327,0.6105241179466248
BR_TRIP45820_1,ɐ̃,õ,k,s,BR230,BR421,BR914,BR-participant4,BR-participant5,True,1,BR,2,0.607880711555481,0.5182734727859497
EN_TRIP3340_1,æ,ɪ,z,f,EN160,EN181,EN1695,EN-participant6,EN-participant1,True,1,EN,1,0.4172099232673645,0.5914718508720398
BR_TRIP55038_0,ũ,u,d,k,BR661,BR835,BR27,BR-participant1,BR-participant2,False,0,BR,2,0.4172990620136261,0.4719159007072449
BR_TRIP48480_0,ĩ,i,s,k,BR309,BR373,BR510,BR-participant4,BR-participant3,False,0,BR,2,0.7050068378448486,0.6513379812240601
GR_TRIP62168_1,iː,ʏ,f,s,GR292,GR326,GR489,GR-participant4,GR-participant3,True,1,GR,3,0.5420571565628052,0.5910512208938599
BR_TRIP21178_0,ẽ,ũ,s,t,BR545,BR523,BR791,BR-participant3,BR-participant1,False,0,BR,2,0.42832979559898376,0.5220604538917542
GR_TRIP37240_1,ʏ,øː,l,t,GR623,GR519,GR695,GR-participant1,GR-participant5,True,1,GR,3,0.5711402893066406,0.6217203736305237
BR_TRIP65907_1,ĩ,õ,l,s,BR775,BR666,BR16,BR-participant1,BR-participant2,True,1,BR,2,0.40749692916870117,0.5716437101364136
GL_TRIP1515_0,i,e,f,f,GLO84,GLO33,GLO58,S04F,S05M,False,0,GL,4,0.43563172221183777,0.451943576335907
BR_TRIP20346_1,e,i,s,p,BR490,BR454,BR284,BR-participant3,BR-participant4,True,1,BR,2,0.640336275100708,0.7288402318954468
GR_TRIP8693_1,iː,ʏ,f,t,GR160,GR213,GR720,GR-participant2,GR-participant5,True,1,GR,3,0.5920291543006897,0.7020595669746399
FR_TRIP19172_0,œ,ø,z,b,FR2136,FR1831,FR1599,FR-participant3,FR-participant4,False,0,FR,0,0.6277133822441101,0.6108444333076477
GR_TRIP22565_0,aː,yː,b,s,GR389,GR466,GR107,GR-participant3,GR-participant6,False,0,GR,3,0.3360269069671631,0.6226808428764343
TU_TRIP1129_1,u,y,t,s,TU100,TU124,TU34,TU-participant4,TU-participant2,True,1,TU,5,0.47376683354377747,0.5516724586486816
GL_TRIP133_1,a,aː,p,p,GLO96,GLO67,GLO4,S03M,S02M,True,1,GL,4,0.41725286841392517,0.47210121154785156
ES_TRIP22865_0,i:,æ:,s,t,ES95,ES88,ES311,ES-participant4,ES-participant5,False,0,ES,6,0.5149425268173218,0.5813827514648438
FR_TRIP55317_1,o,œ,f,f,FR542,FR404,FR3214,FR-participant6,FR-participant7,True,1,FR,0,0.4057430922985077,0.527716875076294
ES_TRIP9939_1,ɤ:,y:,s,t,ES310,ES288,ES154,ES-participant5,ES-participant3,True,1,ES,6,0.373556524515152,0.5489392876625061
GR_TRIP51064_0,yː,uː,z,t,GR43,GR14,GR553,GR-participant6,GR-participant1,False,0,GR,3,0.49130988121032715,0.5892037749290466
TU_TRIP8929_0,œ,ɯ,d,ʃ,TU37,TU25,TU94,TU-participant2,TU-participant4,False,0,TU,5,0.4159376919269562,0.5013478994369507
ES_TRIP8699_0,æ:,ɤ:,l,s,ES34,ES31,ES103,ES-participant2,ES-participant4,False,0,ES,6,0.5671061873435974,0.6620836853981018
BR_TRIP3539_1,i,ɛ,t,t,BR194,BR122,BR384,BR-participant2,BR-participant4,True,1,BR,2,0.4809435307979584,0.6905525326728821
FR_TRIP82012_0,o,ɔ,z,b,FR3528,FR3433,FR3256,FR-participant5,FR-participant7,False,0,FR,0,0.47157981991767883,0.41164079308509827
GR_TRIP78810_1,yː,øː,l,t,GR687,GR756,GR528,GR-participant5,GR-participant1,True,1,GR,3,0.5542328357696533,0.48985257744789124
ES_TRIP2687_1,ø:,æ:,m,v,ES6,ES46,ES207,ES-participant2,ES-participant3,True,1,ES,6,0.3825410306453705,0.5359813570976257
BR_TRIP31136_0,ĩ,i,f,s,BR1028,BR994,BR847,BR-participant5,BR-participant1,False,0,BR,2,0.41385817527770996,0.500844419002533
FR_TRIP35715_1,ɔ,œ,z,f,FR4007,FR4232,FR2655,FR-participant8,FR-participant1,True,1,FR,0,0.5794975161552429,0.5521637797355652
ES_TRIP22980_1,y:,ø:,s,t,ES120,ES84,ES15,ES-participant4,ES-participant2,True,1,ES,6,0.46133503317832947,0.46946045756340027
GL_TRIP974_0,o,ɔ,f,f,GLO125,GLO61,GLO109,S05M,S04F,False,0,GL,4,0.37261077761650085,0.3940916061401367
BR_TRIP14646_1,ĩ,ɐ̃,z,b,BR504,BR617,BR260,BR-participant3,BR-participant4,True,1,BR,2,0.6775878667831421,0.6535935997962952
GR_TRIP30971_0,ʏ,øː,ts,k,GR589,GR524,GR119,GR-participant1,GR-participant6,False,0,GR,3,0.5008338093757629,0.4889104664325714
