filename,TGT,OTH,prev_phone,next_phone,TGT_item,OTH_item,X_item,speaker_tgt_oth,speaker_x,TGT_first,TGT_first_code,language_stimuli,language_stimuli_code,hubt0_distance_tgt,hubt0_distance_oth,hubt1_distance_tgt,hubt1_distance_oth,hubt2_distance_tgt,hubt2_distance_oth,hubt3_distance_tgt,hubt3_distance_oth,hubt4_distance_tgt,hubt4_distance_oth,hubt5_distance_tgt,hubt5_distance_oth,hubt6_distance_tgt,hubt6_distance_oth,hubt7_distance_tgt,hubt7_distance_oth,hubt8_distance_tgt,hubt8_distance_oth,hubt9_distance_tgt,hubt9_distance_oth,hubt10_distance_tgt,hubt10_distance_oth,hubt11_distance_tgt,hubt11_distance_oth,hubt12_distance_tgt,hubt12_distance_oth
TU_TRIP897_1,ɯ,i,f,z,TU115,TU120,TU240,TU-participant4,TU-participant1,True,1,TU,5,0.5194905996322632,0.6102380156517029,0.5056426525115967,0.6057212352752686,0.5172462463378906,0.5969448089599609,0.505944013595581,0.5782318115234375,0.5175644159317017,0.5854818224906921,0.516801118850708,0.5718017220497131,0.5115863680839539,0.5492957830429077,0.5154272317886353,0.5669623017311096,0.5146933197975159,0.5746399164199829,0.5018600225448608,0.5877535939216614,0.528601884841919,0.601688027381897,0.4926841855049133,0.5518227815628052,0.49268418550491333,0.5518227815628052
EN_TRIP1435_0,ɪ,ʊ,f,s,EN193,EN73,EN1303,EN-participant6,EN-participant3,False,0,EN,1,0.4434701800346374,0.5749185681343079,0.4459074139595032,0.5715641975402832,0.4464251399040222,0.5702572464942932,0.4383494853973388,0.5594087839126587,0.4326832890510559,0.5584927797317505,0.3937843441963196,0.538415253162384,0.3656842112541199,0.524788498878479,0.3528619110584259,0.5246124863624573,0.3373402059078216,0.519761860370636,0.3241571187973022,0.5011155605316162,0.3138535022735595,0.4836399555206299,0.2324916869401931,0.3597926795482635,0.23249168694019318,0.35979267954826355
GL_TRIP1523_0,i,ɛ,f,f,GLO84,GLO143,GLO58,S04F,S05M,False,0,GL,4,0.4025934040546417,0.4250877797603607,0.3941953778266907,0.4174414277076721,0.3867618441581726,0.4119484722614288,0.3855315446853637,0.4077134430408478,0.3670479953289032,0.3933069109916687,0.342415302991867,0.3767086267471313,0.3238120973110199,0.3575741052627563,0.309854507446289,0.3489718437194824,0.3013102114200592,0.3303682804107666,0.2920801341533661,0.3245892524719238,0.2885999083518982,0.307162344455719,0.2271424233913421,0.225487545132637,0.22714242339134216,0.22548754513263702
BR_TRIP37271_0,u,o,b,k,BR396,BR237,BR1038,BR-participant4,BR-participant5,False,0,BR,2,0.4973281621932983,0.4468068182468414,0.4538082480430603,0.4328389167785644,0.4440854489803314,0.419022649526596,0.4278005361557007,0.4189771711826324,0.425495833158493,0.4215896725654602,0.3962813317775726,0.3945941627025604,0.3673345446586609,0.3692880570888519,0.3560971319675445,0.3501239120960235,0.3607301414012909,0.3565973043441772,0.3630611896514892,0.3549064099788666,0.3673707842826843,0.3498274981975555,0.3698703348636627,0.3410694003105163,0.3698703348636627,0.34106940031051636
FR_TRIP68759_1,y,i,z,b,FR2353,FR2447,FR4329,FR-participant1,FR-participant8,True,1,FR,0,0.5209248065948486,0.5830675363540649,0.546720027923584,0.5752539038658142,0.533366858959198,0.5856552124023438,0.5045775771141052,0.5651098489761353,0.495986133813858,0.5434970855712891,0.4433771967887878,0.5063783526420593,0.4193121194839477,0.4836892187595367,0.4018784165382385,0.473372608423233,0.4082117080688476,0.4715562462806701,0.3976234197616577,0.4616871476173401,0.4074040949344635,0.48576420545578,0.3947530388832092,0.4619809687137604,0.39475303888320923,0.4619809687137604
GR_TRIP19838_1,yː,iː,f,t,GR492,GR461,GR66,GR-participant3,GR-participant6,True,1,GR,3,0.5749492049217224,0.6406506896018982,0.5548669099807739,0.5904263854026794,0.5525404214859009,0.5848754644393921,0.5060200095176697,0.5507816076278687,0.4918089807033539,0.5581821203231812,0.4493149816989898,0.5213972926139832,0.4146797955036163,0.4778907895088196,0.3938013017177582,0.4700550436973572,0.3691015839576721,0.4685754776000976,0.3612784445285797,0.4698129296302795,0.3881606757640838,0.511959433555603,0.3470084369182586,0.4960311353206634,0.34700843691825867,0.49603113532066345
EN_TRIP2765_1,ɑ,u,z,b,EN135,EN43,EN1204,EN-participant6,EN-participant3,True,1,EN,1,0.4144883751869201,0.6509690880775452,0.4047355353832245,0.6344267725944519,0.3930339813232422,0.6282154321670532,0.3654552698135376,0.6194620728492737,0.3516534268856048,0.6448476910591125,0.3257883191108703,0.6655533313751221,0.3042671978473663,0.6518147587776184,0.3147739171981811,0.6731810569763184,0.3080317080020904,0.6721017956733704,0.2990749478340149,0.6616911292076111,0.2959153950214386,0.704613983631134,0.2488657385110855,0.673985481262207,0.2488657385110855,0.673985481262207
ES_TRIP8746_1,æ:,i:,l,s,ES22,ES20,ES271,ES-participant2,ES-participant1,True,1,ES,6,0.458892285823822,0.6992730498313904,0.4374504685401916,0.6683276295661926,0.4136966168880462,0.6536186337471008,0.3867488801479339,0.625063419342041,0.3843283355236053,0.6221222877502441,0.3260483145713806,0.5713017582893372,0.2929793000221252,0.5468865633010864,0.2803689539432525,0.546727180480957,0.2727773487567901,0.5351760983467102,0.2541302740573883,0.5023267865180969,0.2706939876079559,0.572326123714447,0.2653432488441467,0.6364228129386902,0.26534324884414673,0.6364228129386902
BR_TRIP39754_1,ɐ̃,õ,m,d,BR253,BR276,BR948,BR-participant4,BR-participant5,True,1,BR,2,0.5439862012863159,0.554224967956543,0.5294404029846191,0.5436164736747742,0.5514922142028809,0.5435128211975098,0.5571131706237793,0.5268133878707886,0.573158323764801,0.5382925868034363,0.5048333406448364,0.5061418414115906,0.4956423640251159,0.4807673394680023,0.5065223574638367,0.4665006101131439,0.5061694383621216,0.4671347141265869,0.4921010434627533,0.4598740637302398,0.4889554977416992,0.4605805873870849,0.4225358963012695,0.5072972178459167,0.42253589630126953,0.5072972178459167
BR_TRIP17058_1,ĩ,õ,l,g,BR556,BR587,BR262,BR-participant3,BR-participant4,True,1,BR,2,0.7844654321670532,0.6453191041946411,0.7735980153083801,0.5901885032653809,0.78509521484375,0.5847424268722534,0.7920851111412048,0.5694660544395447,0.6548807621002197,0.578619122505188,0.6256755590438843,0.5447900891304016,0.5870673656463623,0.5294262170791626,0.5569402575492859,0.5165619850158691,0.5504007935523987,0.5281594395637512,0.5355513691902161,0.5145953297615051,0.5732765793800354,0.5378021597862244,0.5742014050483704,0.4506301283836365,0.5742014050483704,0.4506301283836365
FR_TRIP27494_0,ɛ,ɛ̃,z,f,FR2884,FR3098,FR2844,FR-participant7,FR-participant1,False,0,FR,0,0.5111336708068848,0.5000998973846436,0.4828379452228546,0.4811711013317108,0.4722236096858978,0.4899008572101593,0.450899064540863,0.4593224227428436,0.4412940740585327,0.4831092953681946,0.4189325273036957,0.4708199203014374,0.4028210341930389,0.4694328904151916,0.4062787592411041,0.4812300503253937,0.4167792201042175,0.4691779017448425,0.4090142250061035,0.4558930397033691,0.4229823648929596,0.5013791918754578,0.3995803594589233,0.5200379490852356,0.39958035945892334,0.5200379490852356
EN_TRIP27314_1,ʊ,ʌ,z,b,EN1020,EN894,EN2924,EN-participant4,EN-participant8,True,1,EN,1,0.6082468032836914,0.6441735625267029,0.6180614233016968,0.6493707895278931,0.582233726978302,0.6537119150161743,0.5631206035614014,0.6329886317253113,0.5532081723213196,0.605981707572937,0.515933096408844,0.5539839267730713,0.495462417602539,0.5050012469291687,0.4792816638946533,0.4857195615768432,0.4729015827178955,0.4600375890731811,0.44539475440979,0.4447664618492126,0.4879542887210846,0.490816056728363,0.4226991832256317,0.4666026830673218,0.4226991832256317,0.4666026830673218
ES_TRIP9846_0,ɤ:,i:,s,t,ES298,ES311,ES85,ES-participant5,ES-participant4,False,0,ES,6,0.5869857668876648,0.6107468605041504,0.550957977771759,0.5991515517234802,0.5454568266868591,0.591099739074707,0.5210244059562683,0.5829885005950928,0.5192020535469055,0.589424192905426,0.4803977310657501,0.5693657994270325,0.4620222151279449,0.5435552597045898,0.4450413584709167,0.5322605967521667,0.4536489248275757,0.5501112341880798,0.4475220143795013,0.5454883575439453,0.4832838475704193,0.6003940105438232,0.4635401368141174,0.5782157182693481,0.46354013681411743,0.5782157182693481
GR_TRIP67207_1,øː,yː,ts,k,GR314,GR284,GR459,GR-participant4,GR-participant3,True,1,GR,3,0.5462919473648071,0.6431223750114441,0.5235611200332642,0.6133339405059814,0.5139845609664917,0.6101509928703308,0.4857690036296844,0.5814345479011536,0.4829705655574798,0.571423351764679,0.455578476190567,0.5346202254295349,0.4123480021953583,0.4938303232192993,0.3964124917984009,0.4816646575927734,0.3917328417301178,0.4974737763404846,0.3797219395637512,0.4831556975841522,0.427284687757492,0.48739954829216,0.4434959292411804,0.4751653373241424,0.4434959292411804,0.47516533732414246
BR_TRIP18626_0,ɐ̃,ẽ,k,s,BR615,BR549,BR761,BR-participant3,BR-participant1,False,0,BR,2,0.5194727182388306,0.5508664846420288,0.4993515908718109,0.5360898375511169,0.4924483895301819,0.5331254601478577,0.4604420363903045,0.5183760523796082,0.4428035616874695,0.5100485682487488,0.3980837762355804,0.4916163980960846,0.3720603287220001,0.4583615064620971,0.3504022061824798,0.4593905806541443,0.3327238261699676,0.4552069306373596,0.3332522809505462,0.4733248054981231,0.3498202860355377,0.4616564214229584,0.2693242132663727,0.3871256411075592,0.2693242132663727,0.3871256411075592
FR_TRIP17553_0,ɛ̃,ɑ̃,z,f,FR1965,FR1860,FR1483,FR-participant3,FR-participant4,False,0,FR,0,0.6013364195823669,0.5607258081436157,0.593339204788208,0.5550897717475891,0.5602256655693054,0.5613304376602173,0.5285968780517578,0.5275828838348389,0.5198740363121033,0.4653913378715515,0.5208104252815247,0.4491702616214752,0.5289235711097717,0.4344843029975891,0.5402547717094421,0.4401760697364807,0.5423680543899536,0.460703432559967,0.5379377603530884,0.4320259392261505,0.5715504288673401,0.4367676079273224,0.499510645866394,0.3403604626655578,0.49951064586639404,0.34036046266555786
ES_TRIP5603_1,ɤ:,a:,s,t,ES61,ES29,ES190,ES-participant2,ES-participant3,True,1,ES,6,0.6915123462677002,0.7083772420883179,0.6545870304107666,0.6911731958389282,0.6622762084007263,0.7104378938674927,0.6076744794845581,0.6654205322265625,0.5903502106666565,0.6683849096298218,0.5296804308891296,0.6412661075592041,0.500411331653595,0.6189910173416138,0.4877628087997436,0.6054695248603821,0.4715363085269928,0.5976490378379822,0.4713851511478424,0.5776775479316711,0.501430094242096,0.6004526615142822,0.430334210395813,0.5178994536399841,0.430334210395813,0.5178994536399841
BR_TRIP49806_0,ũ,u,k,b,BR670,BR782,BR892,BR-participant1,BR-participant5,False,0,BR,2,0.5046876668930054,0.604625940322876,0.4965272843837738,0.5997706651687622,0.5099954009056091,0.6018917560577393,0.4931836724281311,0.6000130772590637,0.4863174855709076,0.5913849472999573,0.4616448283195495,0.5630695819854736,0.4218960702419281,0.5350213646888733,0.4013065695762634,0.5207584500312805,0.3888381719589233,0.5203769207000732,0.3823506832122803,0.5089755654335022,0.4072095155715942,0.5309237241744995,0.4667814970016479,0.5582703948020935,0.46678149700164795,0.5582703948020935
EN_TRIP24202_1,ɛ,eɪ,f,s,EN610,EN495,EN2157,EN-participant2,EN-participant7,True,1,EN,1,0.596075713634491,0.6053030490875244,0.5659601092338562,0.5579362511634827,0.5508090257644653,0.56183260679245,0.5292494893074036,0.5500164031982422,0.511938750743866,0.5456080436706543,0.4823858737945556,0.5272994637489319,0.4621009528636932,0.4992442429065704,0.4496095478534698,0.4934898316860199,0.4541147351264953,0.4934322535991668,0.4322626888751983,0.4751719534397125,0.4511986076831817,0.4937381446361542,0.3978411853313446,0.4656783044338226,0.3978411853313446,0.46567830443382263
ES_TRIP2639_1,ø:,y:,m,v,ES42,ES57,ES135,ES-participant2,ES-participant4,True,1,ES,6,0.6113844513893127,0.5233156681060791,0.5957643389701843,0.4740916192531585,0.5648251175880432,0.4575677216053009,0.523285448551178,0.4147638380527496,0.5306150317192078,0.4289426505565643,0.4830802381038666,0.4203111231327057,0.4800307750701904,0.4159298837184906,0.483606219291687,0.4207393229007721,0.4961927235126495,0.4287940263748169,0.4591566920280456,0.3862582147121429,0.4832337498664856,0.3777761459350586,0.4407701790332794,0.3605444133281708,0.4407701790332794,0.3605444133281708
BR_TRIP31489_0,e,ĩ,s,p,BR865,BR970,BR320,BR-participant5,BR-participant4,False,0,BR,2,0.5936942100524902,0.6749746799468994,0.5665847063064575,0.6557914018630981,0.5617486238479614,0.6489872336387634,0.539470374584198,0.621383786201477,0.5426633358001709,0.6295316815376282,0.525631844997406,0.610594630241394,0.4928021728992462,0.585703432559967,0.4783383309841156,0.5923952460289001,0.4824313223361969,0.6114151477813721,0.4834349453449249,0.6233206391334534,0.4939854145050049,0.6536344885826111,0.4842104315757751,0.6232735514640808,0.48421043157577515,0.6232735514640808
BR_TRIP65828_1,ẽ,ĩ,l,s,BR682,BR775,BR55,BR-participant1,BR-participant2,True,1,BR,2,0.4923953711986542,0.66251140832901,0.4987086951732635,0.6456751227378845,0.4945745468139648,0.6461353898048401,0.4814361929893493,0.6188842058181763,0.480555772781372,0.6256504654884338,0.4599264562129974,0.5992810726165771,0.4392723441123962,0.4883321225643158,0.4346244037151336,0.4865641891956329,0.4389110803604126,0.4804312884807586,0.4225604832172394,0.4896121323108673,0.4365989565849304,0.5538524985313416,0.3891092836856842,0.4487362802028656,0.3891092836856842,0.4487362802028656
FR_TRIP49536_0,ɛ,e,z,b,FR101,FR342,FR1812,FR-participant6,FR-participant3,False,0,FR,0,0.6415977478027344,0.5751919746398926,0.5603903532028198,0.5466147065162659,0.5482750535011292,0.5362865924835205,0.5179585814476013,0.5145794153213501,0.4884154498577118,0.4833996593952179,0.4564488232135772,0.4638252258300781,0.4356608986854553,0.4406392276287079,0.4230785965919494,0.4476384818553924,0.4341410100460052,0.4444917142391205,0.4386226832866668,0.4161162078380584,0.4566165506839752,0.4402617216110229,0.3766389489173889,0.3443931341171264,0.3766389489173889,0.34439313411712646
TU_TRIP9912_1,y,œ,p,t,TU238,TU249,TU82,TU-participant1,TU-participant4,True,1,TU,5,0.7374129891395569,0.7216629385948181,0.7020243406295776,0.7346406579017639,0.6985011100769043,0.7595037817955017,0.6740519404411316,0.7115201354026794,0.6872995495796204,0.6870224475860596,0.6503306031227112,0.6381414532661438,0.6403552889823914,0.600038468837738,0.6408714652061462,0.5831388235092163,0.65064537525177,0.5848138332366943,0.665387749671936,0.5649816989898682,0.7109397649765015,0.5930774211883545,0.7100104093551636,0.5796909928321838,0.7100104093551636,0.5796909928321838
FR_TRIP84500_0,ø,ɔ,z,f,FR3968,FR3596,FR1834,FR-participant5,FR-participant2,False,0,FR,0,0.4549472332000732,0.4862958788871765,0.4598300158977508,0.4867191314697265,0.4650498032569885,0.4735066592693329,0.4280026853084564,0.4461809992790222,0.4007368683815002,0.4192937016487121,0.3799921572208404,0.3903267085552215,0.3614967167377472,0.3768741488456726,0.3364989459514618,0.3444364368915558,0.3378360867500305,0.352796345949173,0.3107003569602966,0.3210020065307617,0.3084307312965393,0.3367517292499542,0.2390042543411255,0.2851981520652771,0.2390042543411255,0.2851981520652771
EN_TRIP12562_0,æ,ɪ,f,s,EN2316,EN2436,EN1654,EN-participant5,EN-participant1,False,0,EN,1,0.5442013740539551,0.5842795968055725,0.5188794732093811,0.5580199956893921,0.5165682435035706,0.5506999492645264,0.4843186438083648,0.533199667930603,0.4757672548294067,0.5328652262687683,0.4540100395679474,0.5104684829711914,0.4210558831691742,0.4974914193153381,0.4068264663219452,0.4802552163600921,0.3863247036933899,0.4694576263427734,0.3751838505268097,0.4293485283851623,0.3958840668201446,0.4399383068084717,0.3276971280574798,0.4160566627979278,0.32769712805747986,0.41605666279792786
ES_TRIP31961_1,i:,y:,s,t,ES263,ES228,ES311,ES-participant1,ES-participant5,True,1,ES,6,0.5224705934524536,0.5388607382774353,0.5017107129096985,0.5208914875984192,0.4965179562568664,0.515109121799469,0.4795645475387573,0.5014793276786804,0.4783342778682709,0.500895082950592,0.4619106948375702,0.4528698325157165,0.4351223409175873,0.4198099076747894,0.4239057004451751,0.3925025761127472,0.4254419505596161,0.3856451213359833,0.4161063134670257,0.3757068216800689,0.4275989532470703,0.4241403043270111,0.3926914930343628,0.4167326688766479,0.3926914930343628,0.41673266887664795
GR_TRIP6703_0,yː,uː,f,t,GR221,GR247,GR686,GR-participant2,GR-participant5,False,0,GR,3,0.6497974991798401,0.7304536700248718,0.6129956245422363,0.703443169593811,0.5918670892715454,0.689459502696991,0.5649299025535583,0.676302433013916,0.5732658505439758,0.6760469079017639,0.5298546552658081,0.6340387463569641,0.5012456178665161,0.629810631275177,0.4788792133331299,0.6248116493225098,0.4559669196605682,0.6319288611412048,0.4458986520767212,0.6292662620544434,0.4735226929187774,0.6473225951194763,0.4117638170719147,0.5899285674095154,0.4117638170719147,0.5899285674095154
BR_TRIP7763_0,ĩ,ɐ̃,l,s,BR16,BR5,BR845,BR-participant2,BR-participant1,False,0,BR,2,0.5015645623207092,0.6625739336013794,0.4892573356628418,0.6429430842399597,0.4749844670295715,0.6483708024024963,0.4439328610897064,0.6168604493141174,0.4353347718715668,0.6390222907066345,0.4255065321922302,0.6216945052146912,0.4320277571678161,0.5972444415092468,0.4364732205867767,0.5944843292236328,0.4293217658996582,0.5771686434745789,0.4198628962039947,0.5739498734474182,0.4043896496295929,0.5986830592155457,0.3810894191265106,0.5937442183494568,0.3810894191265106,0.5937442183494568
GL_TRIP785_1,a,aː,p,p,GLO108,GLO6,GLO4,S05M,S02M,True,1,GL,4,0.4241904616355896,0.4689328968524933,0.3920925855636596,0.4525911211967468,0.40254807472229,0.4700852930545807,0.4076136350631714,0.4599986374378204,0.4240051507949829,0.445587545633316,0.4434312582015991,0.4541298151016235,0.4377333521842956,0.4381997585296631,0.4257486164569855,0.4454235732555389,0.4321867525577545,0.4412303864955902,0.4486224949359894,0.4666820168495178,0.475370854139328,0.4533345997333526,0.4348066449165344,0.3990550339221954,0.4348066449165344,0.39905503392219543
TU_TRIP5964_1,ɯ,y,p,t,TU188,TU170,TU24,TU-participant3,TU-participant2,True,1,TU,5,0.5235483646392822,0.5717528462409973,0.5129958987236023,0.5404971241950989,0.5128108859062195,0.5251833200454712,0.4872649312019348,0.492077499628067,0.4670784771442413,0.4704672992229461,0.4485793113708496,0.4429394900798797,0.3877378702163696,0.396926075220108,0.3724904358386993,0.3636235892772674,0.3696818947792053,0.3518883883953094,0.3534035682678222,0.3410407602787018,0.3639004230499267,0.3380742073059082,0.3209261894226074,0.2990381717681885,0.3209261894226074,0.2990381717681885
BR_TRIP60168_1,ũ,õ,s,t,BR706,BR667,BR28,BR-participant1,BR-participant2,True,1,BR,2,0.4480889141559601,0.4785387516021728,0.4202073514461517,0.4432347118854522,0.4190005362033844,0.4403710663318634,0.3906870484352112,0.4171731472015381,0.3716941773891449,0.4142086803913116,0.3323811292648315,0.3800356686115265,0.3080188333988189,0.3573436141014099,0.3024822473526001,0.3580089807510376,0.2906068563461303,0.3464820086956024,0.2803604900836944,0.3556820750236511,0.2965601086616516,0.3999006748199463,0.2541338205337524,0.3656887710094452,0.25413382053375244,0.3656887710094452
FR_TRIP57090_0,œ,o,f,f,FR1615,FR1657,FR2074,FR-participant4,FR-participant3,False,0,FR,0,0.5243920087814331,0.5519596338272095,0.5338091254234314,0.568167507648468,0.5381485819816589,0.5735567808151245,0.5179946422576904,0.5648064613342285,0.5034478902816772,0.5484447479248047,0.4585174918174743,0.5448286533355713,0.4475809335708618,0.5274690389633179,0.430147111415863,0.5248607993125916,0.4351835548877716,0.5377340912818909,0.4433115720748901,0.5276848673820496,0.468228667974472,0.5297418236732483,0.4284895658493042,0.5143334269523621,0.4284895658493042,0.5143334269523621
EN_TRIP7154_0,ʌ,ɑ,z,b,EN2217,EN1924,EN1511,EN-participant7,EN-participant3,False,0,EN,1,0.4858805239200592,0.5388116240501404,0.4787898361682892,0.5373597741127014,0.479283332824707,0.5366194844245911,0.441618949174881,0.4958092868328094,0.4307413399219513,0.4919577538967132,0.408941775560379,0.4483514130115509,0.3910353481769562,0.4007477462291717,0.3918950855731964,0.383266806602478,0.3954437971115112,0.3728554546833038,0.3898150026798248,0.3601164519786834,0.4068925380706787,0.3654159605503082,0.3685925304889679,0.288576990365982,0.3685925304889679,0.28857699036598206
GR_TRIP10332_1,ʏ,øː,l,t,GR156,GR251,GR31,GR-participant2,GR-participant6,True,1,GR,3,0.594185471534729,0.6655198335647583,0.5781293511390686,0.7362357974052429,0.5768464803695679,0.7491586804389954,0.5418661236763,0.6616511344909668,0.5130066871643066,0.6691325902938843,0.4425870478153229,0.6185507774353027,0.3990792334079742,0.5790804624557495,0.3887479305267334,0.5283716917037964,0.3837227821350097,0.5220295786857605,0.3992266058921814,0.5496345162391663,0.4222849011421203,0.5466545820236206,0.3869975209236145,0.5003558397293091,0.3869975209236145,0.5003558397293091
BR_TRIP19672_1,e,i,d,s,BR489,BR451,BR814,BR-participant3,BR-participant1,True,1,BR,2,0.4856040775775909,0.5250326991081238,0.4555651247501373,0.5008744597434998,0.446987509727478,0.493714302778244,0.4163512587547302,0.4527570307254791,0.377594918012619,0.4416142106056213,0.3590270578861236,0.4098056554794311,0.328319102525711,0.367747813463211,0.3129473924636841,0.3483204245567322,0.3161897957324981,0.3639461100101471,0.3132471442222595,0.3575734496116638,0.2941877841949463,0.337297648191452,0.2207042127847671,0.3053772449493408,0.22070421278476715,0.3053772449493408
BR_TRIP16944_0,ũ,ẽ,m,d,BR570,BR553,BR277,BR-participant3,BR-participant4,False,0,BR,2,0.6642580032348633,0.7870465517044067,0.6350437998771667,0.7848398089408875,0.6475217938423157,0.8016653060913086,0.6441971063613892,0.8046091198921204,0.6670629978179932,0.8529277443885803,0.6511819958686829,0.821633517742157,0.631296694278717,0.7846827507019043,0.6553815007209778,0.7527750134468079,0.6699188351631165,0.7743144631385803,0.7025740742683411,0.8020573854446411,0.7011948227882385,0.8016626238822937,0.711012601852417,0.7818376421928406,0.711012601852417,0.7818376421928406
ES_TRIP33123_0,ɤ:,ø:,l,s,ES220,ES267,ES19,ES-participant1,ES-participant2,False,0,ES,6,0.5945924520492554,0.6329132914543152,0.5592316389083862,0.5800349116325378,0.5402730703353882,0.5623038411140442,0.4927814304828644,0.5133159160614014,0.4682743549346924,0.5205821990966797,0.4165563583374023,0.4912578165531158,0.3871448040008545,0.4659380614757538,0.3720024824142456,0.4724865257740021,0.3713596761226654,0.4819682836532593,0.3630333244800567,0.461651086807251,0.3957532942295074,0.4859398603439331,0.3525649011135101,0.5567821860313416,0.35256490111351013,0.5567821860313416
BR_TRIP31307_1,i,ɛ,f,s,BR994,BR862,BR794,BR-participant5,BR-participant1,True,1,BR,2,0.4524725079536438,0.6319469213485718,0.4274358749389648,0.5972832441329956,0.416855126619339,0.5865431427955627,0.3775742948055267,0.5428534150123596,0.3512994050979614,0.5324820876121521,0.3164778351783752,0.5094388723373413,0.2740350365638733,0.4810499846935272,0.2511312365531921,0.4710561037063598,0.2289787232875824,0.4685287475585937,0.2224324196577072,0.4526693522930145,0.226928249001503,0.5072988271713257,0.1879388689994812,0.4993963539600372,0.1879388689994812,0.49939635396003723
TU_TRIP5496_1,y,i,ʃ,t,TU182,TU166,TU6,TU-participant3,TU-participant2,True,1,TU,5,0.5739366412162781,0.3923122584819793,0.5378907322883606,0.3885451257228851,0.5412802696228027,0.3976379334926605,0.5152693390846252,0.3566904067993164,0.5296656489372253,0.3357496261596679,0.4896060526371002,0.2785095572471618,0.4638316631317138,0.2403646260499954,0.4459297657012939,0.2133717834949493,0.4420283436775207,0.2071927785873413,0.4369572699069977,0.195198580622673,0.4378981292247772,0.2038305103778839,0.4827706813812256,0.1962733417749405,0.4827706813812256,0.1962733417749405
GL_TRIP2256_1,e,ɛ,g,g,GLO105,GLO24,GLO68,S01F,S03M,True,1,GL,4,0.4649107158184051,0.5504329800605774,0.4532857537269592,0.5415183901786804,0.4600651860237121,0.5367042422294617,0.4497603476047516,0.5388530492782593,0.4451256394386291,0.544093906879425,0.4522367417812347,0.5489032864570618,0.4495452344417572,0.5514002442359924,0.4699540436267853,0.5571233630180359,0.4713980555534363,0.5487512350082397,0.4721812307834625,0.5567537546157837,0.497920274734497,0.5934978127479553,0.437919557094574,0.5262147784233093,0.437919557094574,0.5262147784233093
EN_TRIP22725_0,æ,ʌ,z,f,EN535,EN459,EN160,EN-participant2,EN-participant6,False,0,EN,1,0.5025203227996826,0.5076696276664734,0.5031474232673645,0.4946793615818023,0.4879396557807922,0.4901017844676971,0.4573667049407959,0.4758432507514953,0.4404939711093902,0.4626177847385406,0.4170489907264709,0.4409791827201843,0.3873132169246673,0.424235463142395,0.3826115131378174,0.4077842533588409,0.3774255514144897,0.4101512134075165,0.3569460809230804,0.3832594752311706,0.3759288787841797,0.396836519241333,0.3078308999538421,0.3472696542739868,0.30783089995384216,0.3472696542739868
GR_TRIP35501_1,aː,ʏ,f,s,GR601,GR566,GR345,GR-participant1,GR-participant4,True,1,GR,3,0.626251220703125,0.7586107850074768,0.6324635148048401,0.7243342995643616,0.6283998489379883,0.7286826968193054,0.6068251132965088,0.7049006819725037,0.6047812104225159,0.7025492787361145,0.5728548169136047,0.6131386756896973,0.5730047821998596,0.6192381978034973,0.57584148645401,0.6184775829315186,0.5693754553794861,0.6161913871765137,0.5876802802085876,0.5850600600242615,0.6589232683181763,0.7411283254623413,0.6095503568649292,0.7446911931037903,0.6095503568649292,0.7446911931037903
ES_TRIP12010_0,ø:,æ:,l,s,ES291,ES319,ES171,ES-participant5,ES-participant3,False,0,ES,6,0.6327410340309143,0.5690646171569824,0.5811551809310913,0.6056134104728699,0.5763099789619446,0.5655359625816345,0.5775642395019531,0.5534684062004089,0.5464698672294617,0.5512805581092834,0.5124197602272034,0.530327320098877,0.4672204554080963,0.5019518136978149,0.4424128830432892,0.4987499713897705,0.4106820523738861,0.4884887039661407,0.3964404165744781,0.4703181982040405,0.4295711517333984,0.4947198927402496,0.4767376482486725,0.5224148631095886,0.4767376482486725,0.5224148631095886
FR_TRIP12490_1,e,ɛ̃,f,f,FR1930,FR1978,FR3553,FR-participant3,FR-participant5,True,1,FR,0,0.4504124522209167,0.6430901288986206,0.4404777586460113,0.6076527237892151,0.4622279107570648,0.6189550757408142,0.428210973739624,0.5863238573074341,0.4264105260372162,0.5872544646263123,0.3859579265117645,0.5661888122558594,0.3642432987689972,0.5364508032798767,0.3599559962749481,0.5347616672515869,0.371215283870697,0.5335162281990051,0.3776793479919433,0.5269871950149536,0.3688900470733642,0.5269502997398376,0.3748498260974884,0.5318712592124939,0.3748498260974884,0.5318712592124939
BR_TRIP51876_0,ẽ,õ,t,t,BR771,BR699,BR872,BR-participant1,BR-participant5,False,0,BR,2,0.5039939880371094,0.6067396402359009,0.5017852187156677,0.6053819060325623,0.5181194543838501,0.6311274170875549,0.5121344327926636,0.6334844827651978,0.5085410475730896,0.642564594745636,0.4775211811065674,0.6345517635345459,0.4400084018707275,0.6007001399993896,0.4446882605552673,0.5986247658729553,0.4332574009895324,0.5874403715133667,0.4388754367828369,0.5634729862213135,0.4518361687660217,0.609139621257782,0.3980790972709656,0.5774807929992676,0.3980790972709656,0.5774807929992676
